interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,market,non_spinning_reserves,regulation_down,regulation_up,responsive_reserves,ercot_contingency_reserve_service
2024-03-30 14:00:00-05:00,2024-03-30 19:00:00+00:00,2024-03-30 15:00:00-05:00,2024-03-30 20:00:00+00:00,DAM,2.0,1.42,1.49,1.01,1.26
2024-03-30 15:00:00-05:00,2024-03-30 20:00:00+00:00,2024-03-30 16:00:00-05:00,2024-03-30 21:00:00+00:00,DAM,3.71,1.76,1.83,1.5,3.01
2024-03-30 16:00:00-05:00,2024-03-30 21:00:00+00:00,2024-03-30 17:00:00-05:00,2024-03-30 22:00:00+00:00,DAM,6.07,2.75,2.38,2.3,6.07
2024-03-30 17:00:00-05:00,2024-03-30 22:00:00+00:00,2024-03-30 18:00:00-05:00,2024-03-30 23:00:00+00:00,DAM,17.76,7.01,12.72,12.2,14.38
2024-03-30 18:00:00-05:00,2024-03-30 23:00:00+00:00,2024-03-30 19:00:00-05:00,2024-03-31 00:00:00+00:00,DAM,2.72,2.41,4.92,1.72,2.72
2024-03-30 19:00:00-05:00,2024-03-31 00:00:00+00:00,2024-03-30 20:00:00-05:00,2024-03-31 01:00:00+00:00,DAM,7.49,5.93,10.29,9.78,13.15
2024-03-30 20:00:00-05:00,2024-03-31 01:00:00+00:00,2024-03-30 21:00:00-05:00,2024-03-31 02:00:00+00:00,DAM,3.0,1.57,2.3,1.97,3.15
2024-03-30 21:00:00-05:00,2024-03-31 02:00:00+00:00,2024-03-30 22:00:00-05:00,2024-03-31 03:00:00+00:00,DAM,2.14,1.0,1.97,1.5,1.56
2024-03-30 22:00:00-05:00,2024-03-31 03:00:00+00:00,2024-03-30 23:00:00-05:00,2024-03-31 04:00:00+00:00,DAM,1.0,1.5,1.47,1.0,1.0
2024-03-30 23:00:00-05:00,2024-03-31 04:00:00+00:00,2024-03-31 00:00:00-05:00,2024-03-31 05:00:00+00:00,DAM,0.85,1.5,1.33,1.0,0.82
2024-03-31 00:00:00-05:00,2024-03-31 05:00:00+00:00,2024-03-31 01:00:00-05:00,2024-03-31 06:00:00+00:00,DAM,0.6,2.0,1.42,1.0,0.06
2024-03-31 01:00:00-05:00,2024-03-31 06:00:00+00:00,2024-03-31 02:00:00-05:00,2024-03-31 07:00:00+00:00,DAM,0.6,1.99,1.4,1.0,0.05
2024-03-31 02:00:00-05:00,2024-03-31 07:00:00+00:00,2024-03-31 03:00:00-05:00,2024-03-31 08:00:00+00:00,DAM,0.77,1.26,1.33,1.0,0.06
2024-03-31 03:00:00-05:00,2024-03-31 08:00:00+00:00,2024-03-31 04:00:00-05:00,2024-03-31 09:00:00+00:00,DAM,0.77,1.48,1.46,1.0,0.05
2024-03-31 04:00:00-05:00,2024-03-31 09:00:00+00:00,2024-03-31 05:00:00-05:00,2024-03-31 10:00:00+00:00,DAM,0.66,1.43,1.5,1.0,0.76
2024-03-31 05:00:00-05:00,2024-03-31 10:00:00+00:00,2024-03-31 06:00:00-05:00,2024-03-31 11:00:00+00:00,DAM,0.77,1.56,1.54,0.99,0.87
2024-03-31 06:00:00-05:00,2024-03-31 11:00:00+00:00,2024-03-31 07:00:00-05:00,2024-03-31 12:00:00+00:00,DAM,1.75,1.87,1.5,1.04,1.04
2024-03-31 07:00:00-05:00,2024-03-31 12:00:00+00:00,2024-03-31 08:00:00-05:00,2024-03-31 13:00:00+00:00,DAM,1.75,3.96,1.78,1.45,1.5
2024-03-31 08:00:00-05:00,2024-03-31 13:00:00+00:00,2024-03-31 09:00:00-05:00,2024-03-31 14:00:00+00:00,DAM,2.0,4.12,1.97,1.5,2.47
2024-03-31 09:00:00-05:00,2024-03-31 14:00:00+00:00,2024-03-31 10:00:00-05:00,2024-03-31 15:00:00+00:00,DAM,1.96,1.98,1.49,1.03,2.0
2024-03-31 10:00:00-05:00,2024-03-31 15:00:00+00:00,2024-03-31 11:00:00-05:00,2024-03-31 16:00:00+00:00,DAM,1.2,1.74,1.5,1.01,1.97
2024-03-31 11:00:00-05:00,2024-03-31 16:00:00+00:00,2024-03-31 12:00:00-05:00,2024-03-31 17:00:00+00:00,DAM,1.07,1.54,1.49,1.01,1.07
2024-03-31 12:00:00-05:00,2024-03-31 17:00:00+00:00,2024-03-31 13:00:00-05:00,2024-03-31 18:00:00+00:00,DAM,1.04,1.8,1.49,1.0,1.0
2024-03-31 13:00:00-05:00,2024-03-31 18:00:00+00:00,2024-03-31 14:00:00-05:00,2024-03-31 19:00:00+00:00,DAM,1.04,1.98,1.49,1.0,1.0
2024-03-31 14:00:00-05:00,2024-03-31 19:00:00+00:00,2024-03-31 15:00:00-05:00,2024-03-31 20:00:00+00:00,DAM,1.5,1.98,1.49,1.0,1.15
2024-03-31 15:00:00-05:00,2024-03-31 20:00:00+00:00,2024-03-31 16:00:00-05:00,2024-03-31 21:00:00+00:00,DAM,1.5,1.52,1.49,1.01,1.49
2024-03-31 16:00:00-05:00,2024-03-31 21:00:00+00:00,2024-03-31 17:00:00-05:00,2024-03-31 22:00:00+00:00,DAM,2.2,1.98,1.97,1.5,2.08
2024-03-31 17:00:00-05:00,2024-03-31 22:00:00+00:00,2024-03-31 18:00:00-05:00,2024-03-31 23:00:00+00:00,DAM,5.6,2.23,3.73,1.97,4.06
2024-03-31 18:00:00-05:00,2024-03-31 23:00:00+00:00,2024-03-31 19:00:00-05:00,2024-04-01 00:00:00+00:00,DAM,6.65,2.39,5.98,1.97,6.65
2024-03-31 19:00:00-05:00,2024-04-01 00:00:00+00:00,2024-03-31 20:00:00-05:00,2024-04-01 01:00:00+00:00,DAM,14.1,5.93,10.29,9.77,18.1
2024-03-31 20:00:00-05:00,2024-04-01 01:00:00+00:00,2024-03-31 21:00:00-05:00,2024-04-01 02:00:00+00:00,DAM,7.49,2.71,2.78,2.26,7.49
2024-03-31 21:00:00-05:00,2024-04-01 02:00:00+00:00,2024-03-31 22:00:00-05:00,2024-04-01 03:00:00+00:00,DAM,3.83,1.46,1.98,1.65,2.65
2024-03-31 22:00:00-05:00,2024-04-01 03:00:00+00:00,2024-03-31 23:00:00-05:00,2024-04-01 04:00:00+00:00,DAM,1.5,1.5,1.75,1.42,1.5
2024-03-31 23:00:00-05:00,2024-04-01 04:00:00+00:00,2024-04-01 00:00:00-05:00,2024-04-01 05:00:00+00:00,DAM,0.84,1.5,1.33,1.0,0.82
2024-04-01 00:00:00-05:00,2024-04-01 05:00:00+00:00,2024-04-01 01:00:00-05:00,2024-04-01 06:00:00+00:00,DAM,0.94,1.99,1.33,1.0,0.06
2024-04-01 01:00:00-05:00,2024-04-01 06:00:00+00:00,2024-04-01 02:00:00-05:00,2024-04-01 07:00:00+00:00,DAM,0.96,1.49,1.4,1.0,0.05
2024-04-01 02:00:00-05:00,2024-04-01 07:00:00+00:00,2024-04-01 03:00:00-05:00,2024-04-01 08:00:00+00:00,DAM,1.0,1.25,1.25,1.0,0.06
2024-04-01 03:00:00-05:00,2024-04-01 08:00:00+00:00,2024-04-01 04:00:00-05:00,2024-04-01 09:00:00+00:00,DAM,1.0,1.26,1.33,1.0,0.7
2024-04-01 04:00:00-05:00,2024-04-01 09:00:00+00:00,2024-04-01 05:00:00-05:00,2024-04-01 10:00:00+00:00,DAM,1.06,1.0,1.33,1.0,0.06
2024-04-01 05:00:00-05:00,2024-04-01 10:00:00+00:00,2024-04-01 06:00:00-05:00,2024-04-01 11:00:00+00:00,DAM,1.04,1.23,1.8,1.0,0.82
2024-04-01 06:00:00-05:00,2024-04-01 11:00:00+00:00,2024-04-01 07:00:00-05:00,2024-04-01 12:00:00+00:00,DAM,8.61,1.9,1.97,1.64,2.64
2024-04-01 07:00:00-05:00,2024-04-01 12:00:00+00:00,2024-04-01 08:00:00-05:00,2024-04-01 13:00:00+00:00,DAM,18.92,2.12,1.97,1.86,3.97
2024-04-01 08:00:00-05:00,2024-04-01 13:00:00+00:00,2024-04-01 09:00:00-05:00,2024-04-01 14:00:00+00:00,DAM,17.95,1.97,2.0,3.4,9.82
2024-04-01 09:00:00-05:00,2024-04-01 14:00:00+00:00,2024-04-01 10:00:00-05:00,2024-04-01 15:00:00+00:00,DAM,7.47,1.97,5.22,5.22,7.47
2024-04-01 10:00:00-05:00,2024-04-01 15:00:00+00:00,2024-04-01 11:00:00-05:00,2024-04-01 16:00:00+00:00,DAM,4.98,1.43,1.5,1.17,2.0
2024-04-01 11:00:00-05:00,2024-04-01 16:00:00+00:00,2024-04-01 12:00:00-05:00,2024-04-01 17:00:00+00:00,DAM,11.07,1.43,1.5,1.01,2.0
2024-04-01 12:00:00-05:00,2024-04-01 17:00:00+00:00,2024-04-01 13:00:00-05:00,2024-04-01 18:00:00+00:00,DAM,4.98,1.25,1.5,1.17,2.0
2024-04-01 13:00:00-05:00,2024-04-01 18:00:00+00:00,2024-04-01 14:00:00-05:00,2024-04-01 19:00:00+00:00,DAM,4.98,1.25,1.5,1.17,2.0
2024-04-01 14:00:00-05:00,2024-04-01 19:00:00+00:00,2024-04-01 15:00:00-05:00,2024-04-01 20:00:00+00:00,DAM,2.72,1.76,1.5,1.5,2.07
2024-04-01 15:00:00-05:00,2024-04-01 20:00:00+00:00,2024-04-01 16:00:00-05:00,2024-04-01 21:00:00+00:00,DAM,18.0,1.89,1.96,1.5,2.5
2024-04-01 16:00:00-05:00,2024-04-01 21:00:00+00:00,2024-04-01 17:00:00-05:00,2024-04-01 22:00:00+00:00,DAM,21.81,2.04,3.06,2.54,17.56
2024-04-01 17:00:00-05:00,2024-04-01 22:00:00+00:00,2024-04-01 18:00:00-05:00,2024-04-01 23:00:00+00:00,DAM,25.26,7.01,9.07,7.08,25.22
2024-04-01 18:00:00-05:00,2024-04-01 23:00:00+00:00,2024-04-01 19:00:00-05:00,2024-04-02 00:00:00+00:00,DAM,18.0,4.61,11.13,8.84,16.13
2024-04-01 19:00:00-05:00,2024-04-02 00:00:00+00:00,2024-04-01 20:00:00-05:00,2024-04-02 01:00:00+00:00,DAM,18.31,3.07,11.81,12.29,22.31
2024-04-01 20:00:00-05:00,2024-04-02 01:00:00+00:00,2024-04-01 21:00:00-05:00,2024-04-02 02:00:00+00:00,DAM,15.05,5.0,9.52,10.0,19.05
2024-04-01 21:00:00-05:00,2024-04-02 02:00:00+00:00,2024-04-01 22:00:00-05:00,2024-04-02 03:00:00+00:00,DAM,8.58,2.85,3.91,3.37,8.58
2024-04-01 22:00:00-05:00,2024-04-02 03:00:00+00:00,2024-04-01 23:00:00-05:00,2024-04-02 04:00:00+00:00,DAM,5.0,2.0,2.3,1.97,4.99
2024-04-01 23:00:00-05:00,2024-04-02 04:00:00+00:00,2024-04-02 00:00:00-05:00,2024-04-02 05:00:00+00:00,DAM,2.72,1.27,1.17,1.01,2.01
2024-04-02 00:00:00-05:00,2024-04-02 05:00:00+00:00,2024-04-02 01:00:00-05:00,2024-04-02 06:00:00+00:00,DAM,0.93,1.51,1.25,1.0,0.06
2024-04-02 01:00:00-05:00,2024-04-02 06:00:00+00:00,2024-04-02 02:00:00-05:00,2024-04-02 07:00:00+00:00,DAM,0.94,1.25,1.24,0.99,0.06
2024-04-02 02:00:00-05:00,2024-04-02 07:00:00+00:00,2024-04-02 03:00:00-05:00,2024-04-02 08:00:00+00:00,DAM,0.99,0.89,1.15,0.99,0.7
2024-04-02 03:00:00-05:00,2024-04-02 08:00:00+00:00,2024-04-02 04:00:00-05:00,2024-04-02 09:00:00+00:00,DAM,0.99,1.01,1.25,0.99,0.7
2024-04-02 04:00:00-05:00,2024-04-02 09:00:00+00:00,2024-04-02 05:00:00-05:00,2024-04-02 10:00:00+00:00,DAM,0.99,0.49,1.32,0.99,0.06
2024-04-02 05:00:00-05:00,2024-04-02 10:00:00+00:00,2024-04-02 06:00:00-05:00,2024-04-02 11:00:00+00:00,DAM,0.99,1.27,1.79,0.99,0.83
2024-04-02 06:00:00-05:00,2024-04-02 11:00:00+00:00,2024-04-02 07:00:00-05:00,2024-04-02 12:00:00+00:00,DAM,2.0,1.59,1.66,1.2,0.86
2024-04-02 07:00:00-05:00,2024-04-02 12:00:00+00:00,2024-04-02 08:00:00-05:00,2024-04-02 13:00:00+00:00,DAM,2.45,1.51,1.55,1.25,1.2
2024-04-02 08:00:00-05:00,2024-04-02 13:00:00+00:00,2024-04-02 09:00:00-05:00,2024-04-02 14:00:00+00:00,DAM,2.0,1.97,1.69,1.5,2.0
2024-04-02 09:00:00-05:00,2024-04-02 14:00:00+00:00,2024-04-02 10:00:00-05:00,2024-04-02 15:00:00+00:00,DAM,1.8,1.76,1.5,1.5,1.8
2024-04-02 10:00:00-05:00,2024-04-02 15:00:00+00:00,2024-04-02 11:00:00-05:00,2024-04-02 16:00:00+00:00,DAM,1.5,1.53,1.49,1.01,1.49
2024-04-02 11:00:00-05:00,2024-04-02 16:00:00+00:00,2024-04-02 12:00:00-05:00,2024-04-02 17:00:00+00:00,DAM,1.51,1.5,1.49,1.01,1.51
2024-04-02 12:00:00-05:00,2024-04-02 17:00:00+00:00,2024-04-02 13:00:00-05:00,2024-04-02 18:00:00+00:00,DAM,1.5,1.49,1.36,1.01,1.15
2024-04-02 13:00:00-05:00,2024-04-02 18:00:00+00:00,2024-04-02 14:00:00-05:00,2024-04-02 19:00:00+00:00,DAM,1.5,1.49,1.49,1.01,1.49
2024-04-02 14:00:00-05:00,2024-04-02 19:00:00+00:00,2024-04-02 15:00:00-05:00,2024-04-02 20:00:00+00:00,DAM,1.5,1.7,1.77,1.44,1.73
2024-04-02 15:00:00-05:00,2024-04-02 20:00:00+00:00,2024-04-02 16:00:00-05:00,2024-04-02 21:00:00+00:00,DAM,1.85,1.98,1.97,1.5,1.96
2024-04-02 16:00:00-05:00,2024-04-02 21:00:00+00:00,2024-04-02 17:00:00-05:00,2024-04-02 22:00:00+00:00,DAM,1.85,1.91,1.98,1.5,2.0
2024-04-02 17:00:00-05:00,2024-04-02 22:00:00+00:00,2024-04-02 18:00:00-05:00,2024-04-02 23:00:00+00:00,DAM,2.22,1.97,1.98,1.5,2.22
2024-04-02 18:00:00-05:00,2024-04-02 23:00:00+00:00,2024-04-02 19:00:00-05:00,2024-04-03 00:00:00+00:00,DAM,1.02,2.97,4.75,1.25,1.25
2024-04-02 19:00:00-05:00,2024-04-03 00:00:00+00:00,2024-04-02 20:00:00-05:00,2024-04-03 01:00:00+00:00,DAM,3.0,3.3,10.35,9.0,10.0
2024-04-02 20:00:00-05:00,2024-04-03 01:00:00+00:00,2024-04-02 21:00:00-05:00,2024-04-03 02:00:00+00:00,DAM,6.0,4.98,7.23,7.23,10.0
2024-04-02 21:00:00-05:00,2024-04-03 02:00:00+00:00,2024-04-02 22:00:00-05:00,2024-04-03 03:00:00+00:00,DAM,14.75,3.15,3.22,2.7,16.23
2024-04-02 22:00:00-05:00,2024-04-03 03:00:00+00:00,2024-04-02 23:00:00-05:00,2024-04-03 04:00:00+00:00,DAM,8.49,3.49,5.33,5.0,8.49
2024-04-02 23:00:00-05:00,2024-04-03 04:00:00+00:00,2024-04-03 00:00:00-05:00,2024-04-03 05:00:00+00:00,DAM,6.81,2.0,3.0,2.79,3.79
2024-04-03 00:00:00-05:00,2024-04-03 05:00:00+00:00,2024-04-03 01:00:00-05:00,2024-04-03 06:00:00+00:00,DAM,0.92,1.51,1.34,1.01,0.05
2024-04-03 01:00:00-05:00,2024-04-03 06:00:00+00:00,2024-04-03 02:00:00-05:00,2024-04-03 07:00:00+00:00,DAM,0.93,1.32,1.34,1.01,0.05
2024-04-03 02:00:00-05:00,2024-04-03 07:00:00+00:00,2024-04-03 03:00:00-05:00,2024-04-03 08:00:00+00:00,DAM,0.98,0.76,1.25,1.0,0.05
2024-04-03 03:00:00-05:00,2024-04-03 08:00:00+00:00,2024-04-03 04:00:00-05:00,2024-04-03 09:00:00+00:00,DAM,0.98,0.66,1.33,1.0,0.06
2024-04-03 04:00:00-05:00,2024-04-03 09:00:00+00:00,2024-04-03 05:00:00-05:00,2024-04-03 10:00:00+00:00,DAM,1.0,0.56,1.33,1.0,0.05
2024-04-03 05:00:00-05:00,2024-04-03 10:00:00+00:00,2024-04-03 06:00:00-05:00,2024-04-03 11:00:00+00:00,DAM,1.0,1.19,1.8,1.0,0.82
2024-04-03 06:00:00-05:00,2024-04-03 11:00:00+00:00,2024-04-03 07:00:00-05:00,2024-04-03 12:00:00+00:00,DAM,6.49,1.97,1.97,1.97,1.97
2024-04-03 07:00:00-05:00,2024-04-03 12:00:00+00:00,2024-04-03 08:00:00-05:00,2024-04-03 13:00:00+00:00,DAM,5.0,2.14,1.97,3.51,3.51
2024-04-03 08:00:00-05:00,2024-04-03 13:00:00+00:00,2024-04-03 09:00:00-05:00,2024-04-03 14:00:00+00:00,DAM,2.72,2.0,2.0,2.49,2.49
2024-04-03 09:00:00-05:00,2024-04-03 14:00:00+00:00,2024-04-03 10:00:00-05:00,2024-04-03 15:00:00+00:00,DAM,1.84,1.57,1.69,1.84,1.84
2024-04-03 10:00:00-05:00,2024-04-03 15:00:00+00:00,2024-04-03 11:00:00-05:00,2024-04-03 16:00:00+00:00,DAM,1.96,1.0,1.48,1.15,1.15
2024-04-03 11:00:00-05:00,2024-04-03 16:00:00+00:00,2024-04-03 12:00:00-05:00,2024-04-03 17:00:00+00:00,DAM,1.96,0.99,1.49,1.11,1.11
2024-04-03 12:00:00-05:00,2024-04-03 17:00:00+00:00,2024-04-03 13:00:00-05:00,2024-04-03 18:00:00+00:00,DAM,1.75,0.99,1.49,1.0,1.0
2024-04-03 13:00:00-05:00,2024-04-03 18:00:00+00:00,2024-04-03 14:00:00-05:00,2024-04-03 19:00:00+00:00,DAM,1.75,0.99,1.49,1.04,1.04
2024-04-03 14:00:00-05:00,2024-04-03 19:00:00+00:00,2024-04-03 15:00:00-05:00,2024-04-03 20:00:00+00:00,DAM,1.5,1.25,1.49,1.01,1.23
2024-04-03 15:00:00-05:00,2024-04-03 20:00:00+00:00,2024-04-03 16:00:00-05:00,2024-04-03 21:00:00+00:00,DAM,1.75,1.42,1.49,1.01,1.26
2024-04-03 16:00:00-05:00,2024-04-03 21:00:00+00:00,2024-04-03 17:00:00-05:00,2024-04-03 22:00:00+00:00,DAM,1.85,1.49,1.97,1.02,1.99
2024-04-03 17:00:00-05:00,2024-04-03 22:00:00+00:00,2024-04-03 18:00:00-05:00,2024-04-03 23:00:00+00:00,DAM,2.72,2.2,1.98,1.03,2.0
2024-04-03 18:00:00-05:00,2024-04-03 23:00:00+00:00,2024-04-03 19:00:00-05:00,2024-04-04 00:00:00+00:00,DAM,4.93,6.14,5.0,2.71,4.93
2024-04-03 19:00:00-05:00,2024-04-04 00:00:00+00:00,2024-04-03 20:00:00-05:00,2024-04-04 01:00:00+00:00,DAM,56.37,18.49,38.87,38.36,56.37
2024-04-03 20:00:00-05:00,2024-04-04 01:00:00+00:00,2024-04-03 21:00:00-05:00,2024-04-04 02:00:00+00:00,DAM,50.8,16.09,14.19,16.19,50.8
2024-04-03 21:00:00-05:00,2024-04-04 02:00:00+00:00,2024-04-03 22:00:00-05:00,2024-04-04 03:00:00+00:00,DAM,32.71,6.16,6.99,6.47,32.71
2024-04-03 22:00:00-05:00,2024-04-04 03:00:00+00:00,2024-04-03 23:00:00-05:00,2024-04-04 04:00:00+00:00,DAM,18.33,2.39,9.33,9.0,16.84
2024-04-03 23:00:00-05:00,2024-04-04 04:00:00+00:00,2024-04-04 00:00:00-05:00,2024-04-04 05:00:00+00:00,DAM,7.02,2.0,3.8,3.8,5.12
2024-04-04 00:00:00-05:00,2024-04-04 05:00:00+00:00,2024-04-04 01:00:00-05:00,2024-04-04 06:00:00+00:00,DAM,0.91,1.25,1.33,1.0,0.7
2024-04-04 01:00:00-05:00,2024-04-04 06:00:00+00:00,2024-04-04 02:00:00-05:00,2024-04-04 07:00:00+00:00,DAM,0.85,0.49,1.33,1.0,0.82
2024-04-04 02:00:00-05:00,2024-04-04 07:00:00+00:00,2024-04-04 03:00:00-05:00,2024-04-04 08:00:00+00:00,DAM,0.97,0.49,1.25,1.0,0.7
2024-04-04 03:00:00-05:00,2024-04-04 08:00:00+00:00,2024-04-04 04:00:00-05:00,2024-04-04 09:00:00+00:00,DAM,0.96,0.49,1.33,1.0,0.82
2024-04-04 04:00:00-05:00,2024-04-04 09:00:00+00:00,2024-04-04 05:00:00-05:00,2024-04-04 10:00:00+00:00,DAM,0.99,0.49,1.25,0.99,0.06
2024-04-04 05:00:00-05:00,2024-04-04 10:00:00+00:00,2024-04-04 06:00:00-05:00,2024-04-04 11:00:00+00:00,DAM,1.0,1.04,1.54,1.0,0.82
2024-04-04 06:00:00-05:00,2024-04-04 11:00:00+00:00,2024-04-04 07:00:00-05:00,2024-04-04 12:00:00+00:00,DAM,3.0,1.82,1.97,1.5,0.83
2024-04-04 07:00:00-05:00,2024-04-04 12:00:00+00:00,2024-04-04 08:00:00-05:00,2024-04-04 13:00:00+00:00,DAM,2.72,1.98,1.64,1.5,1.5
2024-04-04 08:00:00-05:00,2024-04-04 13:00:00+00:00,2024-04-04 09:00:00-05:00,2024-04-04 14:00:00+00:00,DAM,2.15,3.3,2.15,2.0,2.0
2024-04-04 09:00:00-05:00,2024-04-04 14:00:00+00:00,2024-04-04 10:00:00-05:00,2024-04-04 15:00:00+00:00,DAM,1.74,1.94,1.6,1.5,1.74
2024-04-04 10:00:00-05:00,2024-04-04 15:00:00+00:00,2024-04-04 11:00:00-05:00,2024-04-04 16:00:00+00:00,DAM,1.5,1.49,1.39,1.31,1.31
2024-04-04 11:00:00-05:00,2024-04-04 16:00:00+00:00,2024-04-04 12:00:00-05:00,2024-04-04 17:00:00+00:00,DAM,1.5,1.49,1.49,1.01,1.49
2024-04-04 12:00:00-05:00,2024-04-04 17:00:00+00:00,2024-04-04 13:00:00-05:00,2024-04-04 18:00:00+00:00,DAM,1.5,1.49,1.45,1.15,1.15
2024-04-04 13:00:00-05:00,2024-04-04 18:00:00+00:00,2024-04-04 14:00:00-05:00,2024-04-04 19:00:00+00:00,DAM,1.5,1.25,1.5,1.04,1.5
2024-04-04 14:00:00-05:00,2024-04-04 19:00:00+00:00,2024-04-04 15:00:00-05:00,2024-04-04 20:00:00+00:00,DAM,1.5,1.54,1.5,1.5,1.5
2024-04-04 15:00:00-05:00,2024-04-04 20:00:00+00:00,2024-04-04 16:00:00-05:00,2024-04-04 21:00:00+00:00,DAM,1.5,1.52,1.5,1.01,1.5
2024-04-04 16:00:00-05:00,2024-04-04 21:00:00+00:00,2024-04-04 17:00:00-05:00,2024-04-04 22:00:00+00:00,DAM,1.68,1.48,1.97,1.03,2.0
2024-04-04 17:00:00-05:00,2024-04-04 22:00:00+00:00,2024-04-04 18:00:00-05:00,2024-04-04 23:00:00+00:00,DAM,2.12,1.93,2.0,1.5,2.5
2024-04-04 18:00:00-05:00,2024-04-04 23:00:00+00:00,2024-04-04 19:00:00-05:00,2024-04-05 00:00:00+00:00,DAM,7.88,2.0,8.65,5.0,8.63
2024-04-04 19:00:00-05:00,2024-04-05 00:00:00+00:00,2024-04-04 20:00:00-05:00,2024-04-05 01:00:00+00:00,DAM,19.38,6.61,18.09,17.58,20.0
2024-04-04 20:00:00-05:00,2024-04-05 01:00:00+00:00,2024-04-04 21:00:00-05:00,2024-04-05 02:00:00+00:00,DAM,5.0,1.8,4.15,3.82,6.06
2024-04-04 21:00:00-05:00,2024-04-05 02:00:00+00:00,2024-04-04 22:00:00-05:00,2024-04-05 03:00:00+00:00,DAM,2.72,1.5,1.72,1.72,2.72
2024-04-04 22:00:00-05:00,2024-04-05 03:00:00+00:00,2024-04-04 23:00:00-05:00,2024-04-05 04:00:00+00:00,DAM,0.99,1.5,1.44,1.0,0.83
2024-04-04 23:00:00-05:00,2024-04-05 04:00:00+00:00,2024-04-05 00:00:00-05:00,2024-04-05 05:00:00+00:00,DAM,0.92,1.53,1.33,1.0,0.82
2024-04-05 00:00:00-05:00,2024-04-05 05:00:00+00:00,2024-04-05 01:00:00-05:00,2024-04-05 06:00:00+00:00,DAM,0.83,1.99,1.33,1.0,0.5
2024-04-05 01:00:00-05:00,2024-04-05 06:00:00+00:00,2024-04-05 02:00:00-05:00,2024-04-05 07:00:00+00:00,DAM,0.5,2.0,1.33,1.0,0.76
2024-04-05 02:00:00-05:00,2024-04-05 07:00:00+00:00,2024-04-05 03:00:00-05:00,2024-04-05 08:00:00+00:00,DAM,0.85,2.0,1.25,1.0,0.5
2024-04-05 03:00:00-05:00,2024-04-05 08:00:00+00:00,2024-04-05 04:00:00-05:00,2024-04-05 09:00:00+00:00,DAM,0.84,1.48,1.33,1.0,0.82
2024-04-05 04:00:00-05:00,2024-04-05 09:00:00+00:00,2024-04-05 05:00:00-05:00,2024-04-05 10:00:00+00:00,DAM,0.94,1.0,1.32,0.99,0.5
2024-04-05 05:00:00-05:00,2024-04-05 10:00:00+00:00,2024-04-05 06:00:00-05:00,2024-04-05 11:00:00+00:00,DAM,0.96,1.12,1.54,0.99,0.82
2024-04-05 06:00:00-05:00,2024-04-05 11:00:00+00:00,2024-04-05 07:00:00-05:00,2024-04-05 12:00:00+00:00,DAM,1.8,1.48,1.34,1.01,0.83
2024-04-05 07:00:00-05:00,2024-04-05 12:00:00+00:00,2024-04-05 08:00:00-05:00,2024-04-05 13:00:00+00:00,DAM,1.8,4.4,1.15,1.0,1.15
2024-04-05 08:00:00-05:00,2024-04-05 13:00:00+00:00,2024-04-05 09:00:00-05:00,2024-04-05 14:00:00+00:00,DAM,1.8,3.65,1.5,1.17,1.8
2024-04-05 09:00:00-05:00,2024-04-05 14:00:00+00:00,2024-04-05 10:00:00-05:00,2024-04-05 15:00:00+00:00,DAM,1.75,2.0,1.5,1.03,2.0
2024-04-05 10:00:00-05:00,2024-04-05 15:00:00+00:00,2024-04-05 11:00:00-05:00,2024-04-05 16:00:00+00:00,DAM,1.5,3.65,1.49,1.0,1.5
2024-04-05 11:00:00-05:00,2024-04-05 16:00:00+00:00,2024-04-05 12:00:00-05:00,2024-04-05 17:00:00+00:00,DAM,1.5,3.0,1.49,1.0,1.56
2024-04-05 12:00:00-05:00,2024-04-05 17:00:00+00:00,2024-04-05 13:00:00-05:00,2024-04-05 18:00:00+00:00,DAM,1.5,2.0,1.47,1.0,1.5
2024-04-05 13:00:00-05:00,2024-04-05 18:00:00+00:00,2024-04-05 14:00:00-05:00,2024-04-05 19:00:00+00:00,DAM,1.55,2.37,1.5,1.0,1.55
2024-04-05 14:00:00-05:00,2024-04-05 19:00:00+00:00,2024-04-05 15:00:00-05:00,2024-04-05 20:00:00+00:00,DAM,1.2,3.0,1.49,1.0,1.97
2024-04-05 15:00:00-05:00,2024-04-05 20:00:00+00:00,2024-04-05 16:00:00-05:00,2024-04-05 21:00:00+00:00,DAM,1.5,2.0,1.5,1.01,2.0
2024-04-05 16:00:00-05:00,2024-04-05 21:00:00+00:00,2024-04-05 17:00:00-05:00,2024-04-05 22:00:00+00:00,DAM,1.5,3.0,2.0,1.01,2.0
2024-04-05 17:00:00-05:00,2024-04-05 22:00:00+00:00,2024-04-05 18:00:00-05:00,2024-04-05 23:00:00+00:00,DAM,1.75,3.0,1.97,1.01,2.0
2024-04-05 18:00:00-05:00,2024-04-05 23:00:00+00:00,2024-04-05 19:00:00-05:00,2024-04-06 00:00:00+00:00,DAM,1.04,3.4,2.76,1.0,1.7
2024-04-05 19:00:00-05:00,2024-04-06 00:00:00+00:00,2024-04-05 20:00:00-05:00,2024-04-06 01:00:00+00:00,DAM,2.04,2.0,3.26,1.5,3.26
2024-04-05 20:00:00-05:00,2024-04-06 01:00:00+00:00,2024-04-05 21:00:00-05:00,2024-04-06 02:00:00+00:00,DAM,1.5,2.97,1.83,1.5,2.0
