Timestamp,mileage_factor_RegU_ERCOT,performance_factor_RegU_ERCOT,mileage_factor_RegD_ERCOT,performance_factor_RegD_ERCOT
2024-04-04 16:00:00,7.394,0.8805,7.5918,0.9334
2024-04-04 17:00:00,7.9403,0.9395,9.1304,0.887
2024-04-04 18:00:00,8.2793,0.9412,7.7914,0.9399
2024-04-04 19:00:00,7.1774,0.8983,7.6464,1.0
2024-04-04 20:00:00,6.4885,0.905,8.3194,0.9926
2024-04-04 21:00:00,7.6671,0.9407,6.6279,0.9432
2024-04-04 22:00:00,7.2841,0.963,7.9059,0.8379
2024-04-04 23:00:00,8.8541,0.9825,7.4574,0.9261
2024-04-05 00:00:00,7.4385,0.9527,8.9246,0.9138
2024-04-05 01:00:00,7.0017,0.9295,8.0046,0.9434
2024-04-05 02:00:00,7.0631,0.9614,6.0709,0.905
2024-04-05 03:00:00,9.5487,0.7487,7.8503,0.965
2024-04-05 04:00:00,7.336,0.9827,6.6827,0.9165
2024-04-05 05:00:00,7.595,1.0,7.2998,0.9143
2024-04-05 06:00:00,8.1784,0.9869,6.4849,0.9667
2024-04-05 07:00:00,8.0835,0.9005,9.3636,1.0
2024-04-05 08:00:00,7.6021,0.9273,9.0442,0.9382
2024-04-05 09:00:00,7.2854,0.8752,7.6703,0.9255
2024-04-05 10:00:00,7.603,1.0,7.4905,0.9971
2024-04-05 11:00:00,8.7185,0.9618,7.6858,0.9588
2024-04-05 12:00:00,8.1253,0.9789,8.1379,0.9643
2024-04-05 13:00:00,6.435,0.9548,7.5252,0.9419
2024-04-05 14:00:00,6.928,0.9709,6.6677,0.9105
2024-04-05 15:00:00,8.0724,0.9158,7.3374,0.9862
2024-04-05 16:00:00,8.2275,1.0,7.9469,0.9228
2024-04-05 17:00:00,7.7311,0.9696,6.2129,1.0
2024-04-05 18:00:00,8.1239,0.984,7.6964,0.9351
2024-04-05 19:00:00,6.9503,0.9348,7.5728,0.9653
2024-04-05 20:00:00,8.063,0.9298,7.1401,0.9525
2024-04-05 21:00:00,6.9126,0.998,7.3019,1.0
2024-04-05 22:00:00,8.0079,0.898,8.1417,0.9695
2024-04-05 23:00:00,6.629,0.8634,7.9237,0.9549
2024-04-06 00:00:00,6.4124,0.9775,7.1355,0.9467
2024-04-06 01:00:00,8.4115,1.0,7.3949,0.9332
2024-04-06 02:00:00,8.627,0.9383,7.1475,0.9513
2024-04-06 03:00:00,8.9307,0.9171,7.5397,0.8966
2024-04-06 04:00:00,6.7652,1.0,7.5912,0.9824
2024-04-06 05:00:00,7.3426,0.9226,7.6204,0.8712
2024-04-06 06:00:00,7.4689,0.9735,6.3301,0.975
2024-04-06 07:00:00,6.4643,0.9134,7.3405,0.8161
2024-04-06 08:00:00,8.5446,0.998,7.2995,0.8867
2024-04-06 09:00:00,6.7287,0.8855,7.6131,0.8518
2024-04-06 10:00:00,7.6134,0.9505,7.588,0.9791
2024-04-06 11:00:00,6.1958,1.0,6.8111,0.8789
2024-04-06 12:00:00,7.5394,0.9454,8.4565,0.9672
2024-04-06 13:00:00,6.0649,0.8679,6.9989,0.9391
2024-04-06 14:00:00,6.5,0.8983,6.8319,0.9163
2024-04-06 15:00:00,9.3879,0.8645,8.5603,1.0
2024-04-06 16:00:00,8.0594,0.9333,8.0582,0.9572
2024-04-06 17:00:00,8.0411,0.9432,8.2913,0.9358
2024-04-06 18:00:00,7.0999,0.9706,7.0618,0.9668
2024-04-06 19:00:00,7.2337,1.0,8.2107,0.8994
2024-04-06 20:00:00,8.5262,0.8435,6.4653,0.971
2024-04-06 21:00:00,6.9938,1.0,8.773,0.9862
2024-04-06 22:00:00,8.303,0.9553,7.5063,0.94
2024-04-06 23:00:00,7.7867,0.9289,6.7361,0.9568
2024-04-07 00:00:00,7.3241,0.9146,7.7183,0.9464
2024-04-07 01:00:00,7.912,0.9779,6.9588,0.98
2024-04-07 02:00:00,7.2575,1.0,7.5496,0.949
2024-04-07 03:00:00,8.3553,1.0,8.0469,0.9129
2024-04-07 04:00:00,8.005,0.8236,6.6876,0.9604
2024-04-07 05:00:00,6.8751,1.0,6.9772,0.8895
2024-04-07 06:00:00,5.9103,0.828,7.1351,0.9716
2024-04-07 07:00:00,8.6259,1.0,7.8708,0.9958
2024-04-07 08:00:00,6.8564,0.9982,7.1915,0.9366
2024-04-07 09:00:00,7.8381,0.8967,5.6514,0.941
2024-04-07 10:00:00,7.7211,0.9299,7.377,0.8377
2024-04-07 11:00:00,7.6704,0.9338,7.8356,0.9482
2024-04-07 12:00:00,7.9389,0.9051,7.4095,0.8483
2024-04-07 13:00:00,7.7485,0.8988,7.2947,1.0
2024-04-07 14:00:00,6.947,0.9897,6.3702,0.9878
2024-04-07 15:00:00,6.8508,0.9742,6.2855,0.9194
2024-04-07 16:00:00,6.5843,0.9543,8.3496,1.0
2024-04-07 17:00:00,7.8833,0.9568,6.7385,0.9466
2024-04-07 18:00:00,7.0288,0.9664,8.1767,0.9745
2024-04-07 19:00:00,8.2865,0.9581,7.8093,0.9288
2024-04-07 20:00:00,7.8696,0.9713,7.5055,0.96
2024-04-07 21:00:00,8.0864,0.9094,8.0237,0.9217
2024-04-07 22:00:00,6.9447,0.9675,7.8464,0.9661
2024-04-07 23:00:00,7.3172,0.9683,7.0268,0.9702
2024-04-08 00:00:00,8.173,0.8921,6.059,0.9873
2024-04-08 01:00:00,6.4743,0.8655,7.4184,0.9238
2024-04-08 02:00:00,7.405,0.9837,6.2634,1.0
2024-04-08 03:00:00,7.5163,0.9456,9.0977,0.9714
2024-04-08 04:00:00,7.0348,0.8645,7.9182,0.9155
2024-04-08 05:00:00,7.4071,0.984,7.4527,0.9328
2024-04-08 06:00:00,7.2596,0.9837,8.6703,0.9963
2024-04-08 07:00:00,8.9287,0.9651,7.8847,0.9835
2024-04-08 08:00:00,7.5181,0.9424,7.8617,0.9829
2024-04-08 09:00:00,7.3494,0.9711,8.3819,0.9337
2024-04-08 10:00:00,6.3906,1.0,8.6738,0.9645
2024-04-08 11:00:00,7.2877,0.8825,7.5412,1.0
2024-04-08 12:00:00,7.1922,0.9964,8.0971,0.9046
2024-04-08 13:00:00,8.9091,0.9026,8.1078,0.9027
2024-04-08 14:00:00,7.5698,1.0,7.111,0.9647
2024-04-08 15:00:00,7.725,1.0,8.0986,0.9537
2024-04-08 16:00:00,7.3984,1.0,7.5364,1.0
2024-04-08 17:00:00,7.3605,0.971,7.4825,0.9149
2024-04-08 18:00:00,7.6975,0.9609,7.5801,0.8687
2024-04-08 19:00:00,8.3376,0.929,6.9362,0.8683
2024-04-08 20:00:00,6.019,0.9183,7.3858,0.9419
2024-04-08 21:00:00,8.155,0.8364,6.3899,0.9577
2024-04-08 22:00:00,7.2805,0.8503,7.45,1.0
2024-04-08 23:00:00,7.7522,0.9343,8.4681,0.9195
2024-04-09 00:00:00,7.5179,0.9468,7.4295,0.9859
2024-04-09 01:00:00,6.4661,0.9872,7.8147,0.9901
2024-04-09 02:00:00,7.9937,1.0,7.6557,0.9757
2024-04-09 03:00:00,6.9072,0.9476,7.37,0.9388
2024-04-09 04:00:00,6.5671,1.0,7.774,1.0
2024-04-09 05:00:00,7.8407,1.0,6.8688,1.0
2024-04-09 06:00:00,8.8374,0.8342,6.1202,0.9977
2024-04-09 07:00:00,9.5546,0.8644,7.2383,0.9269
2024-04-09 08:00:00,7.5721,0.9241,7.1216,0.9555
2024-04-09 09:00:00,6.9513,0.9389,7.7385,1.0
2024-04-09 10:00:00,7.1094,0.8881,7.8448,0.9333
2024-04-09 11:00:00,8.4717,0.9062,8.5998,0.9695
2024-04-09 12:00:00,6.4074,0.9969,8.9708,0.9388
2024-04-09 13:00:00,6.1167,0.9107,6.061,0.9268
2024-04-09 14:00:00,9.0901,1.0,7.0772,1.0
2024-04-09 15:00:00,7.8903,0.9866,8.333,1.0
2024-04-09 16:00:00,8.3724,0.8782,8.1758,1.0
2024-04-09 17:00:00,8.6583,0.9565,8.1974,0.8979
2024-04-09 18:00:00,8.0121,0.9358,8.0414,0.9261
2024-04-09 19:00:00,7.7791,0.9551,6.92,1.0
2024-04-09 20:00:00,6.677,0.9868,7.7414,0.9693
2024-04-09 21:00:00,7.6952,0.9357,7.2909,0.9867
2024-04-09 22:00:00,8.6976,0.9872,4.8123,0.9151
2024-04-09 23:00:00,8.4169,0.9097,7.7633,0.948
2024-04-10 00:00:00,5.8454,0.9503,6.6473,1.0
2024-04-10 01:00:00,6.3726,0.9308,7.1659,0.977
2024-04-10 02:00:00,7.0933,1.0,7.2163,0.9726
2024-04-10 03:00:00,7.6969,0.9596,7.1056,0.9897
2024-04-10 04:00:00,7.5565,0.9587,7.6482,0.9768
2024-04-10 05:00:00,6.8788,0.9898,7.9384,0.9024
2024-04-10 06:00:00,7.1162,0.9794,7.1751,0.9966
2024-04-10 07:00:00,8.8376,0.9816,7.0852,0.8983
2024-04-10 08:00:00,7.0103,0.9459,6.5262,0.8867
2024-04-10 09:00:00,7.1021,0.939,7.8908,0.9203
2024-04-10 10:00:00,7.5825,1.0,7.8326,0.9449
2024-04-10 11:00:00,6.8723,0.9531,9.08,0.9576
2024-04-10 12:00:00,6.8612,1.0,6.701,0.9621
2024-04-10 13:00:00,7.303,0.9419,7.0342,0.9973
2024-04-10 14:00:00,7.829,0.9325,8.9937,0.9757
2024-04-10 15:00:00,8.7607,1.0,7.3207,0.9474
2024-04-10 16:00:00,7.2106,0.9228,7.5092,0.9271
2024-04-10 17:00:00,6.7358,0.9441,7.446,0.9544
2024-04-10 18:00:00,8.2652,0.9384,9.5159,0.9204
2024-04-10 19:00:00,8.1887,0.9917,7.612,0.9857
2024-04-10 20:00:00,7.7035,0.9783,7.6086,0.8806
2024-04-10 21:00:00,7.1877,1.0,9.0003,0.9309
2024-04-10 22:00:00,7.1917,0.9623,7.6343,0.9025
2024-04-10 23:00:00,6.6163,0.9451,6.2257,0.9305
2024-04-11 00:00:00,7.5148,0.8784,7.1613,0.9678
2024-04-11 01:00:00,7.5196,1.0,6.0548,0.918
2024-04-11 02:00:00,7.9401,0.9514,7.4321,0.9435
2024-04-11 03:00:00,9.0905,1.0,8.2807,1.0
2024-04-11 04:00:00,5.6903,0.9449,8.7142,0.9538
2024-04-11 05:00:00,6.8182,0.967,7.8623,0.8906
2024-04-11 06:00:00,8.0755,0.9248,7.4783,0.9987
2024-04-11 07:00:00,6.7955,0.9925,7.7785,0.933
2024-04-11 08:00:00,7.6062,0.9855,7.7637,0.9636
2024-04-11 09:00:00,7.9365,0.9537,7.4852,0.9161
2024-04-11 10:00:00,8.6197,0.8918,7.0652,0.9852
2024-04-11 11:00:00,7.9659,1.0,7.6572,1.0
2024-04-11 12:00:00,6.409,1.0,7.1121,0.967
2024-04-11 13:00:00,6.5362,0.8999,6.7244,0.9598
2024-04-11 14:00:00,6.5964,0.9113,6.3916,0.9139
2024-04-11 15:00:00,7.3941,0.9341,7.7136,0.9653
2024-04-11 16:00:00,8.3132,0.9544,6.9091,0.9498
2024-04-11 17:00:00,6.2975,0.9772,6.9884,0.8588
2024-04-11 18:00:00,7.4226,1.0,6.3021,0.9678
2024-04-11 19:00:00,5.8457,0.9873,7.1578,1.0
2024-04-11 20:00:00,8.1128,0.975,5.9746,0.9652
2024-04-11 21:00:00,8.9911,0.8726,7.219,0.9536
2024-04-11 22:00:00,8.3298,1.0,5.6589,0.9363
2024-04-11 23:00:00,7.3117,0.9392,7.7759,0.9332
2024-04-12 00:00:00,7.4709,0.9895,7.5717,0.8609
2024-04-12 01:00:00,7.5176,0.976,8.1696,0.9151
2024-04-12 02:00:00,6.5706,0.9513,6.9181,0.9947
2024-04-12 03:00:00,6.2409,0.9881,8.5183,0.9096
2024-04-12 04:00:00,8.3376,0.8872,7.7499,0.9623
2024-04-12 05:00:00,6.9701,0.8635,7.1994,0.8696
2024-04-12 06:00:00,7.2314,0.9237,6.9251,0.9645
2024-04-12 07:00:00,7.9958,0.8671,8.3013,1.0
2024-04-12 08:00:00,8.3676,0.9573,8.1868,0.9896
2024-04-12 09:00:00,7.8589,0.9344,7.3705,0.9625
2024-04-12 10:00:00,6.0841,0.9553,8.1774,0.8263
2024-04-12 11:00:00,7.8395,1.0,7.841,0.915
2024-04-12 12:00:00,7.9262,1.0,6.6085,0.8897
2024-04-12 13:00:00,7.376,1.0,8.4622,0.9117
2024-04-12 14:00:00,6.887,1.0,6.8491,0.9947
2024-04-12 15:00:00,7.8409,0.9919,7.4694,0.9716
2024-04-12 16:00:00,7.5979,0.9719,8.2395,0.8662
2024-04-12 17:00:00,8.5116,0.9456,8.4435,0.974
2024-04-12 18:00:00,7.8752,1.0,7.1322,0.816
2024-04-12 19:00:00,8.2139,0.8778,7.124,0.8314
2024-04-12 20:00:00,8.1081,0.9505,7.6628,0.8905
2024-04-12 21:00:00,8.0281,0.9886,8.0954,0.883
2024-04-12 22:00:00,5.8768,0.9209,7.4205,0.9659
2024-04-12 23:00:00,8.7265,0.9644,7.9228,0.978
2024-04-13 00:00:00,8.0472,0.9331,8.4709,0.9326
2024-04-13 01:00:00,7.8452,0.9964,8.5044,0.9819
2024-04-13 02:00:00,7.7734,0.9542,6.722,0.9273
2024-04-13 03:00:00,6.4466,0.9488,7.9719,0.9262
2024-04-13 04:00:00,8.2014,0.9647,7.7831,0.9617
2024-04-13 05:00:00,5.2164,0.8782,8.0302,0.926
2024-04-13 06:00:00,8.438,0.9103,7.6594,0.9556
2024-04-13 07:00:00,7.0425,0.9975,8.9442,0.959
2024-04-13 08:00:00,8.74,0.9074,8.707,0.9961
2024-04-13 09:00:00,8.5288,0.9891,8.1133,1.0
2024-04-13 10:00:00,6.3623,0.9121,7.2544,0.9451
2024-04-13 11:00:00,7.2105,0.9655,8.0691,0.9985
2024-04-13 12:00:00,8.6141,0.9314,6.4307,0.9827
2024-04-13 13:00:00,7.5994,0.9742,7.6967,0.9777
2024-04-13 14:00:00,7.6795,0.9036,7.2464,0.9745
2024-04-13 15:00:00,8.1116,0.9279,7.3142,0.9441
2024-04-13 16:00:00,6.1281,0.9049,6.9949,1.0
2024-04-13 17:00:00,8.0324,0.9456,7.2016,0.8978
2024-04-13 18:00:00,6.9307,0.8465,5.9645,0.9553
2024-04-13 19:00:00,7.7517,0.9669,7.0361,0.8896
2024-04-13 20:00:00,7.1669,0.9195,6.2686,1.0
2024-04-13 21:00:00,7.0747,0.9214,8.5602,0.9357
2024-04-13 22:00:00,6.947,0.9386,6.7251,0.9792
2024-04-13 23:00:00,8.6791,0.9738,7.6673,0.983
2024-04-14 00:00:00,6.7096,0.9484,9.1233,0.9206
2024-04-14 01:00:00,8.4785,0.9945,8.2649,0.9063
2024-04-14 02:00:00,6.9224,0.9319,8.1389,1.0
2024-04-14 03:00:00,7.9526,0.8597,8.2105,0.8719
2024-04-14 04:00:00,8.1679,0.9193,7.0012,0.8701
2024-04-14 05:00:00,7.5515,0.9542,7.5975,1.0
2024-04-14 06:00:00,8.0824,0.9391,7.4875,0.8394
2024-04-14 07:00:00,7.9977,1.0,6.5312,1.0
2024-04-14 08:00:00,8.9062,0.9783,7.0059,1.0
2024-04-14 09:00:00,5.8849,1.0,7.0786,0.8255
2024-04-14 10:00:00,8.6088,0.9127,7.8439,1.0
2024-04-14 11:00:00,6.5538,0.9127,6.9658,0.9517
2024-04-14 12:00:00,8.4056,0.9663,7.5861,0.9171
2024-04-14 13:00:00,6.2933,0.9224,6.1541,0.9271
2024-04-14 14:00:00,7.2743,1.0,7.1102,1.0
2024-04-14 15:00:00,8.4406,0.9825,8.2714,0.8968
2024-04-14 16:00:00,7.1596,0.8543,7.3421,0.927
2024-04-14 17:00:00,7.8893,0.8733,6.7613,0.9103
2024-04-14 18:00:00,7.0136,0.9285,5.3332,0.8868
2024-04-14 19:00:00,6.8429,1.0,5.9093,0.899
2024-04-14 20:00:00,7.8856,0.919,6.5704,0.8788
2024-04-14 21:00:00,8.4692,0.935,7.3472,1.0
2024-04-14 22:00:00,8.6893,0.9578,6.9779,0.9118
2024-04-14 23:00:00,7.1974,0.9961,6.9088,0.8642
2024-04-15 00:00:00,7.6484,0.9462,7.2582,0.9384
2024-04-15 01:00:00,7.3778,0.8851,8.9555,0.9479
2024-04-15 02:00:00,6.8271,1.0,9.4909,0.9983
2024-04-15 03:00:00,7.5203,0.9311,6.9367,0.9546
2024-04-15 04:00:00,7.1503,0.8334,8.0989,0.9036
2024-04-15 05:00:00,6.7296,0.8649,8.042,1.0
2024-04-15 06:00:00,6.7317,0.9598,8.1232,1.0
2024-04-15 07:00:00,8.6053,0.9966,7.5206,0.929
2024-04-15 08:00:00,8.4474,0.8734,7.7605,1.0
2024-04-15 09:00:00,8.4782,0.9578,7.4359,0.8739
2024-04-15 10:00:00,7.3819,0.8885,5.9025,0.9728
2024-04-15 11:00:00,7.5421,0.9602,8.6956,1.0
2024-04-15 12:00:00,7.6727,0.9264,8.0832,0.8641
2024-04-15 13:00:00,7.9093,0.9397,8.1174,0.9432
2024-04-15 14:00:00,7.7321,0.8806,7.3479,0.9956
2024-04-15 15:00:00,8.5683,0.9232,7.7613,0.9447
2024-04-15 16:00:00,7.3293,1.0,6.7389,0.9375
2024-04-15 17:00:00,7.3571,0.936,7.8376,0.8963
2024-04-15 18:00:00,6.9666,0.9781,8.9476,0.912
2024-04-15 19:00:00,6.072,0.8436,7.2583,0.905
2024-04-15 20:00:00,7.194,0.925,8.6263,1.0
2024-04-15 21:00:00,6.8857,0.9623,7.1987,0.8719
2024-04-15 22:00:00,7.3277,0.9428,8.5093,0.9387
2024-04-15 23:00:00,7.2766,0.961,6.1651,1.0
2024-04-16 00:00:00,8.0989,0.9073,7.6254,0.9063
2024-04-16 01:00:00,7.5493,0.9745,5.6906,0.9682
2024-04-16 02:00:00,6.6335,0.9395,7.8698,0.8974
2024-04-16 03:00:00,6.7465,0.9406,7.7747,0.9776
2024-04-16 04:00:00,8.5403,0.9584,6.4451,0.8793
2024-04-16 05:00:00,5.6218,0.8267,7.6882,0.9714
2024-04-16 06:00:00,9.1837,0.9975,7.8646,0.9109
2024-04-16 07:00:00,6.721,0.9353,8.7012,0.9781
2024-04-16 08:00:00,5.9825,0.9502,7.3851,0.8964
2024-04-16 09:00:00,7.8281,0.9683,6.5912,0.987
2024-04-16 10:00:00,8.1546,1.0,7.472,0.9653
2024-04-16 11:00:00,7.3921,0.9049,8.7892,0.963
2024-04-16 12:00:00,7.2752,0.7993,7.4455,0.9986
2024-04-16 13:00:00,7.2015,0.9652,6.7094,0.8736
2024-04-16 14:00:00,8.2968,0.9251,7.6813,1.0
2024-04-16 15:00:00,8.5306,0.9811,8.6584,0.9828
2024-04-16 16:00:00,8.3757,1.0,7.6446,0.8836
2024-04-16 17:00:00,7.4286,0.9313,7.7103,0.8903
2024-04-16 18:00:00,8.6786,0.9891,6.7144,0.9086
2024-04-16 19:00:00,7.7407,0.9113,8.498,0.9277
2024-04-16 20:00:00,8.144,0.931,7.3866,0.9751
2024-04-16 21:00:00,6.8618,0.941,7.1304,0.9184
2024-04-16 22:00:00,7.6922,0.9108,7.2739,0.8844
2024-04-16 23:00:00,8.0254,0.9868,8.2608,0.978
2024-04-17 00:00:00,7.059,0.943,8.867,0.8684
2024-04-17 01:00:00,9.3516,0.9742,7.0546,0.9704
2024-04-17 02:00:00,7.6196,1.0,7.453,0.8852
2024-04-17 03:00:00,7.5401,1.0,6.8244,0.9464
2024-04-17 04:00:00,7.6953,0.9467,7.9442,0.894
2024-04-17 05:00:00,7.3459,0.9243,7.5624,0.9768
2024-04-17 06:00:00,6.8632,0.9721,8.5036,0.9943
2024-04-17 07:00:00,6.8527,0.9293,6.8408,0.895
2024-04-17 08:00:00,9.1212,0.9586,7.2882,1.0
2024-04-17 09:00:00,7.2234,1.0,7.9325,0.973
2024-04-17 10:00:00,6.6324,0.9881,7.5492,0.9116
2024-04-17 11:00:00,6.6441,0.9469,6.3106,0.9008
2024-04-17 12:00:00,6.4976,0.9261,8.0455,0.9601
2024-04-17 13:00:00,7.4506,0.8412,7.9845,0.9436
2024-04-17 14:00:00,7.8578,0.9962,6.6474,0.9198
2024-04-17 15:00:00,9.1159,0.9541,6.9954,0.964
2024-04-17 16:00:00,6.9928,0.858,6.1482,0.9856
2024-04-17 17:00:00,7.9044,1.0,7.2231,0.9209
2024-04-17 18:00:00,8.0859,0.9232,7.694,0.9515
2024-04-17 19:00:00,7.9725,0.9109,7.9018,0.8678
2024-04-17 20:00:00,6.9562,0.9447,6.6643,1.0
2024-04-17 21:00:00,7.3382,0.9887,7.3996,0.9739
2024-04-17 22:00:00,7.0931,0.8995,7.0807,0.8471
2024-04-17 23:00:00,8.0975,0.8041,6.2678,0.9182
2024-04-18 00:00:00,7.2228,1.0,8.8936,0.9605
2024-04-18 01:00:00,7.1272,0.9716,9.1668,0.9611
2024-04-18 02:00:00,6.91,1.0,8.2036,1.0
2024-04-18 03:00:00,7.9756,0.9425,7.1317,0.9327
2024-04-18 04:00:00,6.9967,1.0,8.4173,0.9161
2024-04-18 05:00:00,7.4116,0.9512,7.5824,0.9126
2024-04-18 06:00:00,6.762,0.9524,6.9756,0.9309
2024-04-18 07:00:00,7.6058,1.0,5.3027,0.9446
2024-04-18 08:00:00,7.9883,0.9264,6.9058,0.9642
2024-04-18 09:00:00,7.1784,0.864,8.3617,0.964
2024-04-18 10:00:00,6.9859,0.937,8.5453,1.0
2024-04-18 11:00:00,7.7964,1.0,8.0514,0.9281
2024-04-18 12:00:00,7.8513,0.9696,6.634,1.0
2024-04-18 13:00:00,7.4481,0.9222,8.0057,0.9389
2024-04-18 14:00:00,7.3558,0.8778,6.0295,0.9378
2024-04-18 15:00:00,8.6075,0.8734,7.73,0.9795
2024-04-18 16:00:00,6.749,1.0,8.5614,0.9577
2024-04-18 17:00:00,7.7338,0.928,7.0721,0.8931
2024-04-18 18:00:00,5.4587,1.0,6.1245,0.8396
2024-04-18 19:00:00,7.0116,0.9355,7.4036,0.9374
2024-04-18 20:00:00,6.6185,0.9476,6.9512,0.9198
2024-04-18 21:00:00,6.6162,0.9533,7.1434,0.9858
2024-04-18 22:00:00,7.3723,0.9568,8.1102,0.9766
2024-04-18 23:00:00,7.9086,0.9581,7.3916,0.9064
2024-04-19 00:00:00,6.5469,0.9267,7.5211,0.9156
2024-04-19 01:00:00,8.1308,0.984,8.4071,0.9015
2024-04-19 02:00:00,6.6994,0.8855,7.3263,0.8469
2024-04-19 03:00:00,7.5573,0.9662,7.6955,0.9488
2024-04-19 04:00:00,7.038,0.9442,6.9883,0.9502
2024-04-19 05:00:00,7.0872,1.0,7.1152,0.9374
2024-04-19 06:00:00,8.5459,0.9558,6.7765,1.0
2024-04-19 07:00:00,6.7216,0.9623,7.584,1.0
2024-04-19 08:00:00,8.1577,0.936,7.206,0.931
2024-04-19 09:00:00,7.3553,0.962,7.1609,0.9201
2024-04-19 10:00:00,5.6823,0.9449,8.0544,0.9055
2024-04-19 11:00:00,8.627,0.9837,6.5923,0.9357
2024-04-19 12:00:00,6.9493,0.9364,6.6957,0.8742
2024-04-19 13:00:00,6.7711,1.0,7.8534,0.9235
2024-04-19 14:00:00,7.9433,0.9081,7.1461,0.9253
2024-04-19 15:00:00,7.8387,0.9554,8.4256,0.9729
2024-04-19 16:00:00,7.5255,0.9991,6.3697,0.9006
2024-04-19 17:00:00,7.8294,0.9319,8.3271,0.8998
2024-04-19 18:00:00,7.0569,0.8701,7.4913,0.9579
2024-04-19 19:00:00,8.0409,0.9984,7.822,1.0
2024-04-19 20:00:00,7.3294,0.9983,7.32,0.883
2024-04-19 21:00:00,6.2949,0.9372,7.1312,0.8419
2024-04-19 22:00:00,7.5829,0.9804,6.4427,0.9362
2024-04-19 23:00:00,8.1679,0.9415,8.0496,0.979
2024-04-20 00:00:00,5.5493,0.9967,7.4176,0.8591
2024-04-20 01:00:00,7.8695,0.9352,6.9258,1.0
2024-04-20 02:00:00,7.9661,0.997,7.3935,0.9276
2024-04-20 03:00:00,7.5471,0.9162,7.218,0.9617
2024-04-20 04:00:00,7.5739,0.9162,6.9985,0.9164
2024-04-20 05:00:00,7.5503,0.8807,8.4204,0.8602
2024-04-20 06:00:00,6.8664,0.9061,8.1137,0.9536
2024-04-20 07:00:00,7.682,0.9626,7.269,0.9376
2024-04-20 08:00:00,6.0481,0.986,6.4921,0.9525
2024-04-20 09:00:00,6.579,0.9698,6.6542,0.9789
2024-04-20 10:00:00,7.6698,0.8826,7.1343,0.8645
2024-04-20 11:00:00,7.5351,1.0,7.5589,1.0
2024-04-20 12:00:00,7.2959,0.9408,7.1938,0.9473
2024-04-20 13:00:00,9.5099,0.9342,7.3272,0.913
2024-04-20 14:00:00,6.8703,0.9719,7.625,0.9543
2024-04-20 15:00:00,8.366,0.9614,9.131,0.9619
2024-04-20 16:00:00,7.5964,0.96,7.8855,0.9793
2024-04-20 17:00:00,8.6253,0.8365,8.3442,0.9181
2024-04-20 18:00:00,6.8728,0.8834,7.4893,0.9252
2024-04-20 19:00:00,5.999,0.9225,7.7223,0.9483
2024-04-20 20:00:00,7.8282,0.9294,7.7306,0.9126
2024-04-20 21:00:00,7.0601,0.9004,8.3443,0.9332
2024-04-20 22:00:00,6.5593,0.9189,8.2909,0.8619
2024-04-20 23:00:00,8.302,0.9632,6.8352,0.9122
2024-04-21 00:00:00,8.3712,0.8794,8.582,0.8667
2024-04-21 01:00:00,7.7338,0.963,6.8285,0.9915
2024-04-21 02:00:00,6.7527,0.9934,7.5914,0.992
2024-04-21 03:00:00,7.9269,0.9635,6.4602,0.9473
2024-04-21 04:00:00,7.2209,1.0,7.4073,0.9287
2024-04-21 05:00:00,6.5435,1.0,9.3304,1.0
2024-04-21 06:00:00,6.023,0.9143,7.4253,0.9197
2024-04-21 07:00:00,6.8593,0.9891,6.1541,0.8816
2024-04-21 08:00:00,8.1741,1.0,7.3867,0.9562
2024-04-21 09:00:00,6.1281,0.9564,7.4747,0.9442
2024-04-21 10:00:00,6.8751,0.9944,9.2176,0.9329
2024-04-21 11:00:00,6.5763,0.899,8.3762,0.8673
2024-04-21 12:00:00,7.9659,1.0,8.0629,0.9911
2024-04-21 13:00:00,7.4244,0.8916,8.7968,0.8781
2024-04-21 14:00:00,8.4824,1.0,8.471,0.8858
2024-04-21 15:00:00,6.7968,0.965,7.6231,0.9031
2024-04-21 16:00:00,9.1298,0.945,7.7828,0.908
2024-04-21 17:00:00,7.848,0.9156,8.2109,1.0
2024-04-21 18:00:00,6.3377,0.9177,7.6936,0.949
2024-04-21 19:00:00,8.4412,0.9504,7.6176,0.9414
2024-04-21 20:00:00,7.04,0.9354,6.363,0.9267
2024-04-21 21:00:00,7.8098,0.8949,8.609,0.9487
2024-04-21 22:00:00,7.4523,0.8935,7.5678,0.9924
2024-04-21 23:00:00,7.7499,0.9781,8.0647,0.983
2024-04-22 00:00:00,9.154,0.9976,8.0786,0.9995
2024-04-22 01:00:00,6.6237,0.8858,7.7445,0.9521
2024-04-22 02:00:00,7.0932,0.9134,9.0824,1.0
2024-04-22 03:00:00,6.3206,0.9513,8.2513,0.8894
2024-04-22 04:00:00,7.5867,0.8918,7.4115,0.9222
2024-04-22 05:00:00,7.1854,0.9371,8.4542,0.8859
2024-04-22 06:00:00,7.9943,0.9329,7.4986,0.8964
2024-04-22 07:00:00,7.5343,0.9908,6.9502,1.0
2024-04-22 08:00:00,7.7265,0.9725,6.0837,0.972
2024-04-22 09:00:00,6.8565,0.9403,8.5235,0.9503
2024-04-22 10:00:00,7.5234,0.894,7.0403,0.955
2024-04-22 11:00:00,7.084,0.926,7.7057,0.921
2024-04-22 12:00:00,7.8685,0.8892,7.1869,0.9178
2024-04-22 13:00:00,7.6733,0.8545,8.8166,1.0
