Unit Code,RegAwardDuration_Mean,RegAwardDuration_Median,RegAwardDuration_Max,RegAwardDuration_Std,SpinAwardDuration_Mean,SpinAwardDuration_Median,SpinAwardDuration_Max,SpinAwardDuration_Std,SuppAwardDuration_Mean,SuppAwardDuration_Median,SuppAwardDuration_Max,SuppAwardDuration_Std,STRAwardDuration_Mean,STRAwardDuration_Median,STRAwardDuration_Max,STRAwardDuration_Std
A6458,5.5,2.5,20.0,7.341661937191061,0.0,0.0,0.0,,0.0,0.0,0.0,,3.25,1.5,9.0,3.8622100754188224
A6459,8.341463414634147,9.0,11.0,2.2650580135789125,1.2,1.0,2.0,0.4472135954999579,0.0,0.0,0.0,,6.895833333333333,8.0,11.0,3.2370171673693626
A6460,0.0,0.0,0.0,,3.2491103202846974,2.0,23.0,3.1113629750940297,0.0,0.0,0.0,,2.815436241610738,2.0,23.0,2.8585326186019664
A6461,0.0,0.0,0.0,,3.42560553633218,2.0,23.0,3.4794288918301772,0.0,0.0,0.0,,2.9047619047619047,2.0,23.0,3.024919253090255
A6601,2.217391304347826,2.0,13.0,1.7725213670427353,5.484,3.0,41.0,5.8055630432367185,0.0,0.0,0.0,,3.5898876404494384,2.0,30.0,3.8544372072356903
A6606,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6607,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6611,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6612,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6616,0.0,0.0,0.0,,0.0,0.0,0.0,,8.333333333333334,9.0,11.0,3.055050463303893,7.077720207253886,4.0,68.0,9.666801596640342
A6617,0.0,0.0,0.0,,0.0,0.0,0.0,,4.6,4.0,11.0,4.159326868617084,5.1045454545454545,3.0,28.0,4.97509571948277
A6618,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.47457627118644,3.5,20.0,3.9390915356985063
A6619,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.535087719298246,4.0,18.0,3.9312224777069513
A6620,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6625,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6627,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6634,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6639,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6662,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.3506493506493507,2.0,24.0,4.333972997287441
A6663,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6664,0.0,0.0,0.0,,2.607142857142857,2.0,7.0,1.5051546543670595,0.0,0.0,0.0,,10.735099337748345,7.0,99.0,11.187440743475262
A6665,0.0,0.0,0.0,,2.7733333333333334,2.0,8.0,1.8348969581006032,0.0,0.0,0.0,,6.705357142857143,3.0,69.0,9.623530945237293
A6667,0.0,0.0,0.0,,2.5483870967741935,2.0,6.0,1.567135596716067,0.0,0.0,0.0,,4.468421052631579,2.0,26.0,5.387281969374153
A6673,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6674,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6680,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,6.431616341030195,4.0,59.0,7.779903533091942
A6682,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6683,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6684,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6685,0.0,0.0,0.0,,1.8245614035087718,2.0,4.0,0.965897196125814,0.0,0.0,0.0,,10.169565217391304,3.0,93.0,12.574735007499305
A6686,0.0,0.0,0.0,,1.6842105263157894,1.0,7.0,1.060949591209554,0.0,0.0,0.0,,11.498349834983498,4.0,265.0,23.032351935452333
A6687,3.25,3.0,6.0,2.217355782608345,2.0,2.0,3.0,1.0,0.0,0.0,0.0,,8.565217391304348,7.0,30.0,7.037730050859773
A6688,3.75,3.5,8.0,2.7645717829090897,6.25,7.5,8.0,2.8722813232690143,0.0,0.0,0.0,,10.041666666666666,8.0,30.0,7.116906794306118
A6689,2.509433962264151,2.0,10.0,1.9221162010221104,1.8181818181818181,1.0,8.0,1.2934685477699324,0.0,0.0,0.0,,1.9689922480620154,2.0,8.0,1.3459312789856464
A6690,2.7045454545454546,2.0,10.0,2.073970401651322,1.8953488372093024,1.0,9.0,1.6163071182205433,1.0,1.0,1.0,,2.1267605633802815,1.0,9.0,1.6453638064995495
A6691,1.75,2.0,4.0,0.7939992333804207,1.95,2.0,5.0,1.145931016569864,0.0,0.0,0.0,,2.1333333333333333,2.0,6.0,1.2898202834644692
A6692,2.603305785123967,2.0,7.0,1.5026606339144755,2.043956043956044,2.0,8.0,1.4446228874468545,0.0,0.0,0.0,,2.908450704225352,2.0,8.0,1.9457352147508369
A6693,2.1868131868131866,2.0,8.0,1.4252039723134633,1.7419354838709677,1.0,6.0,1.2059925175199744,0.0,0.0,0.0,,2.38125,2.0,8.0,1.6092182367017014
A6694,2.949748743718593,2.0,9.0,1.9841512031993693,1.8066666666666666,1.0,7.0,1.1911117510877887,0.0,0.0,0.0,,2.84375,2.0,9.0,2.010656865651157
A6695,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6710,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6711,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6723,2.5443037974683542,2.0,10.0,2.129147345616167,0.0,0.0,0.0,,0.0,0.0,0.0,,2.774193548387097,2.0,10.0,2.3052068225267024
A6725,2.5757575757575757,2.0,10.0,2.106986933845091,0.0,0.0,0.0,,0.0,0.0,0.0,,2.689655172413793,2.0,10.0,2.205568411930229
A6793,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6811,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6820,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6850,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6861,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.5301204819277108,2.0,32.0,2.8112849320722617
A6862,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.6425339366515836,2.0,26.0,2.7276031611150633
A6863,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6864,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6865,3.606508875739645,2.0,25.0,4.07739141039597,2.6179775280898876,2.0,9.0,1.933588385604294,0.0,0.0,0.0,,4.672727272727273,2.0,63.0,6.3403992186340785
A6866,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6870,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6884,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6885,0.0,0.0,0.0,,2.452830188679245,1.0,11.0,2.3661559033738917,0.0,0.0,0.0,,3.933333333333333,3.0,17.0,3.360005335463284
A6886,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6892,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6942,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6959,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6972,2.237410071942446,2.0,11.0,1.7552518866803484,2.857142857142857,2.0,13.0,2.421941548799406,0.0,0.0,0.0,,5.302439024390244,3.0,72.0,7.425198479055734
A6973,1.922077922077922,2.0,7.0,1.2645597711855647,3.3714285714285714,2.0,14.0,3.0272742250999416,0.0,0.0,0.0,,5.086206896551724,3.0,66.0,7.809213026672536
A6978,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.3255813953488373,1.0,11.0,1.9847145678500224
A6983,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.7142857142857142,2.0,3.0,0.7559289460184545
A6985,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6992,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6994,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6995,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6999,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7043,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.189189189189189,2.0,6.0,1.3911992795553896
A7047,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7049,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7064,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7065,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7074,3.7142857142857144,2.0,22.0,4.539580620254717,3.6666666666666665,2.0,13.0,3.872983346207417,0.0,0.0,0.0,,3.7142857142857144,1.5,18.0,4.730076783058217
A7075,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7076,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7077,0.0,0.0,0.0,,3.2857142857142856,2.0,13.0,3.2446066830160674,0.0,0.0,0.0,,4.818181818181818,3.0,18.0,5.016336946780625
A7081,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7082,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7127,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7129,2.2,2.0,4.0,1.3038404810405297,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7130,2.5,2.5,4.0,1.2909944487358056,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7131,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7150,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7158,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7159,0.0,0.0,0.0,,51.5,36.0,144.0,43.519065832219916,0.0,0.0,0.0,,11.541666666666666,7.5,93.0,14.856703241489132
A7160,0.0,0.0,0.0,,88.0,24.0,576.0,161.05135349179298,83.5,83.5,119.0,50.204581464244875,12.13265306122449,7.5,82.0,13.88066797399051
A7161,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7162,0.0,0.0,0.0,,14.608108108108109,12.0,119.0,12.536550716979114,10.026315789473685,11.0,24.0,2.8392337440543365,11.296296296296296,12.0,99.0,8.980867787623694
A7163,0.0,0.0,0.0,,15.486486486486486,13.0,119.0,12.427469292395037,9.078947368421053,10.0,22.0,2.6811196209763124,11.721698113207546,13.0,99.0,8.970351424870914
A7164,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7165,0.0,0.0,0.0,,97.6875,42.0,600.0,143.06069516117975,52.44444444444444,23.0,119.0,39.53198423780139,11.17687074829932,7.0,115.0,14.807301364609206
A7166,0.0,0.0,0.0,,86.0,20.0,864.0,181.4769734481262,0.0,0.0,0.0,,11.829268292682928,8.0,100.0,13.974149496706291
A7297,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7298,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7299,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7300,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7311,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7353,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7360,2.7906976744186047,2.0,18.0,3.2554579776919677,2.0,2.0,2.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7362,2.6956521739130435,2.0,18.0,3.5644514318001073,2.0,2.0,2.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7363,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7368,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7370,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7486,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7493,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7500,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7501,0.0,0.0,0.0,,0.0,0.0,0.0,,8.910526315789474,6.0,142.0,11.033525057025168,3.3879472693032016,3.0,34.0,3.091706148782865
A7502,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7548,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7549,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7550,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7564,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7578,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7589,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7590,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7592,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7682,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7683,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7719,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7726,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7727,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7751,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7795,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7796,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7797,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7854,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7869,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7883,1.7857142857142858,1.0,7.0,1.1710800875382399,8.154088050314465,5.0,79.0,9.499701088695216,0.0,0.0,0.0,,9.270491803278688,3.5,80.0,12.394676421475605
A7884,1.44,1.0,4.0,0.8698658900466593,4.652849740932642,2.0,44.0,5.719002012954674,0.0,0.0,0.0,,4.3320610687022905,2.0,30.0,5.211287001386098
A7890,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7894,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7895,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7931,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7932,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7933,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7937,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7980,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7984,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7985,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A7986,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8014,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8015,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8016,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8021,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8022,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8030,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8034,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8035,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8073,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8122,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8124,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8141,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8157,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8263,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8264,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8281,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8288,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8301,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8492,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8493,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8494,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8534,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8535,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8541,2.152317880794702,2.0,10.0,1.6155426100678412,0.0,0.0,0.0,,0.0,0.0,0.0,,2.142857142857143,1.0,6.0,1.5942605391424158
A8542,6.333333333333333,6.0,21.0,4.638548159958896,6.428571428571429,6.0,15.0,4.035556254807296,0.0,0.0,0.0,,6.5,3.0,27.0,6.207614900960005
A8543,6.352941176470588,6.0,21.0,4.515854423746473,4.8,3.0,9.0,2.6832815729997477,0.0,0.0,0.0,,6.666666666666667,3.0,33.0,7.640982619049423
A8544,6.206896551724138,6.0,21.0,4.311382815128389,6.0,6.0,9.0,3.0,0.0,0.0,0.0,,6.461538461538462,3.0,30.0,7.333379953231766
A8545,0.0,0.0,0.0,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,,11.916666666666666,12.0,33.0,6.679272120249184
A8546,0.0,0.0,0.0,,4.5,3.0,9.0,2.5099800796022267,0.0,0.0,0.0,,11.262295081967213,12.0,33.0,7.1969939079782055
A8547,0.0,0.0,0.0,,5.6,6.0,12.0,3.180296482135858,0.0,0.0,0.0,,6.0576923076923075,3.0,27.0,5.460781605833211
A8548,0.0,0.0,0.0,,5.526315789473684,3.0,12.0,3.35606285619576,0.0,0.0,0.0,,5.953846153846154,3.0,27.0,5.127836925884202
A8549,0.0,0.0,0.0,,8.25,6.0,39.0,8.032275011506087,0.0,0.0,0.0,,19.34355828220859,12.0,105.0,19.933649312526597
A8550,10.97872340425532,6.0,42.0,9.338299819242794,4.071428571428571,3.0,6.0,1.4917354742965407,0.0,0.0,0.0,,12.410526315789474,12.0,54.0,9.71606942196953
A8551,14.420886075949367,9.0,165.0,16.14330881603388,3.923076923076923,3.0,6.0,1.4411533842457842,0.0,0.0,0.0,,10.344827586206897,6.0,81.0,12.284173727918398
A8554,4.238095238095238,3.0,19.0,3.8316860755831996,2.1184210526315788,2.0,10.0,1.53084926663919,0.0,0.0,0.0,,6.6415094339622645,3.0,91.0,8.850137161310718
A8555,4.950431034482759,2.0,79.0,6.466036857548962,2.1686746987951806,2.0,9.0,1.5127045486231647,0.0,0.0,0.0,,7.1441441441441444,3.0,94.0,9.46478066559268
A8556,0.0,0.0,0.0,,2.317073170731707,2.0,9.0,1.5298907197068357,0.0,0.0,0.0,,0.0,0.0,0.0,
A8557,0.0,0.0,0.0,,2.126865671641791,2.0,8.0,1.533690040299851,0.0,0.0,0.0,,0.0,0.0,0.0,
A8558,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,1.0,
A8559,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,1.0,
A8560,1.25,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,3.0416666666666665,1.0,13.0,3.1619973039764933
A8561,1.25,1.0,2.0,0.5,1.0,1.0,1.0,,0.0,0.0,0.0,,2.6222222222222222,1.0,10.0,2.5698327579903726
A8563,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8564,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8565,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8566,1.3333333333333333,1.0,2.0,0.5773502691896257,1.0,1.0,1.0,,0.0,0.0,0.0,,4.043478260869565,3.0,13.0,3.5863156691863285
A8567,1.25,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,4.173913043478261,3.0,18.0,4.228175771621992
A8570,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8723,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8724,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8733,4.285198555956678,4.0,8.0,2.4879924056219886,5.024539877300613,3.0,60.0,5.887006620191625,0.0,0.0,0.0,,4.282308657465496,2.0,45.0,5.343652665465215
A8734,4.244604316546763,4.0,12.0,2.4710357571078343,4.7631184407796106,3.0,35.0,5.321858815462552,0.0,0.0,0.0,,4.052184466019417,2.0,45.0,5.033394684602591
A8735,0.0,0.0,0.0,,3.6845238095238093,2.0,31.0,3.7530324152449275,0.0,0.0,0.0,,4.193989071038251,3.0,92.0,5.9051385668521315
A8736,8.077540106951872,6.0,48.0,7.819126775449973,4.495016611295681,5.0,24.0,3.201688369655893,0.0,0.0,0.0,,2.4416135881104033,2.0,16.0,2.170471256639921
A8737,4.357575757575757,3.0,35.0,4.101970043640518,3.459016393442623,2.0,19.0,3.571058528838955,0.0,0.0,0.0,,2.347639484978541,1.0,45.0,3.553071280546045
A8741,18.720306513409962,11.0,242.0,31.02682353008807,4.875,5.0,22.0,3.267799996874329,0.0,0.0,0.0,,3.3322422258592472,2.0,35.0,4.279105703288828
A8742,14.455108359133128,6.0,194.0,24.951387461341415,3.828054298642534,3.0,13.0,2.2171501603188477,0.0,0.0,0.0,,3.8337078651685395,2.0,70.0,5.756644101458889
A8744,1.1428571428571428,1.0,2.0,0.37796447300922725,2.674641148325359,2.0,14.0,2.168253903674262,0.0,0.0,0.0,,4.179206566347469,2.0,46.0,5.829721196816737
A8745,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.032183908045977,1.0,12.0,1.7277548797862632
A8746,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.9684210526315788,1.0,8.0,1.4151043726420747
A8747,2.4627766599597587,2.0,13.0,1.9744136370323482,4.475059382422803,3.0,46.0,4.32452512249773,0.0,0.0,0.0,,5.763717805151176,3.0,76.0,7.58488173971609
A8758,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8759,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8760,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8762,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8763,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A8764,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.2260061919504643,1.0,19.0,2.5185655658089012
A8765,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.657142857142857,2.0,18.0,2.9568785152009323
