HourOfYear,deploy_factor_Reg_MISO,deploy_factor_Spin_MISO,deploy_factor_Sup_MISO,deploy_factor_STR_MISO
2954,0.6949,0.9335,0.9451,0.9508
2955,0.7376,0.9608,0.9297,0.8869
2956,0.7319,0.9812,0.9438,0.8594
2957,0.7372,0.9477,0.9566,0.8557
2958,0.7185,0.9246,0.9158,0.8404
2959,0.6970,0.8784,0.8792,0.8524
2960,0.7154,0.8914,0.8660,0.9319
2961,0.6690,0.9014,0.8997,0.8940
2962,0.6952,0.8665,0.9154,0.8957
2963,0.6959,0.8912,0.9074,0.8397
2964,0.7200,0.8645,0.9133,0.8328
2965,0.7338,0.8690,0.8712,0.8355
2966,0.6866,0.9095,0.8757,0.8626
2967,0.7160,0.9450,0.9060,0.8725
2968,0.7645,0.9019,0.9079,0.9258
2969,0.7770,0.8839,0.8942,0.9174
2970,0.7304,0.9156,0.9043,0.9534
2971,0.7538,0.9277,0.8808,0.9635
2972,0.7578,0.9391,0.8764,0.9373
2973,0.6832,0.8459,0.8876,0.9134
2974,0.6801,0.8280,0.8729,0.8900
2975,0.7128,0.8635,0.8565,0.8819
2976,0.7082,0.9173,0.8962,0.9038
2977,0.7249,0.8947,0.8906,0.9158
2978,0.7009,0.8958,0.8553,0.8979
2979,0.7112,0.8651,0.8584,0.9268
2980,0.7508,0.9200,0.8858,0.9146
2981,0.7568,0.8843,0.8349,0.9318
2982,0.7533,0.9136,0.8565,0.8737
2983,0.7453,0.8814,0.8451,0.9063
2984,0.7331,0.8196,0.8651,0.8900
2985,0.7018,0.8532,0.8527,0.8590
2986,0.6910,0.8639,0.8662,0.8390
2987,0.6995,0.8910,0.8944,0.9203
2988,0.6339,0.8994,0.9025,0.9393
2989,0.6915,0.8698,0.8537,0.9417
2990,0.6764,0.8709,0.8888,0.9170
2991,0.6424,0.9119,0.9077,0.9217
2992,0.7222,0.9298,0.8946,0.9367
2993,0.7240,0.9373,0.8435,0.9035
2994,0.7549,0.9864,0.8392,0.8854
2995,0.7205,0.9778,0.8732,0.9717
2996,0.7538,0.9830,0.8693,0.9920
2997,0.7660,0.9156,0.8735,1.0000
2998,0.7409,0.9394,0.8835,0.9796
2999,0.6751,0.9387,0.9195,1.0000
3000,0.7157,0.9484,0.8994,1.0000
3001,0.7057,0.9410,0.9280,0.9755
3002,0.7437,0.9534,0.9348,0.9577
3003,0.7223,0.9453,0.9662,0.9182
3004,0.7149,0.9379,0.9150,0.8847
3005,0.7236,0.9781,0.9112,0.8910
3006,0.7843,0.9656,0.9544,0.9340
3007,0.7387,0.9940,0.9459,0.9184
3008,0.7161,0.9835,0.9288,0.8779
3009,0.6943,1.0000,0.9024,0.8925
3010,0.6746,0.9747,0.9233,0.8991
3011,0.6783,0.9369,0.9266,0.9047
3012,0.7203,0.9105,0.9031,0.8754
3013,0.7034,0.8999,0.9306,0.8740
3014,0.7654,0.8425,0.9714,0.9209
3015,0.7947,0.8332,0.9477,0.9122
3016,0.7701,0.8826,0.9435,0.8985
3017,0.7301,0.9136,0.9237,0.8839
3018,0.7481,0.9207,0.9074,0.8663
3019,0.7870,0.9717,0.9184,0.8675
3020,0.8023,0.9322,0.9202,0.8530
3021,0.7567,0.9365,0.8906,0.9080
3022,0.7391,0.9469,0.9059,0.9136
3023,0.6820,0.9271,0.8750,0.9444
3024,0.6421,0.9070,0.9150,0.9626
3025,0.6870,0.9036,0.9585,0.9435
3026,0.7096,0.8901,0.9080,0.8997
3027,0.7625,0.9563,0.9205,0.9038
3028,0.7094,0.9375,0.9123,0.8879
3029,0.7525,0.9418,0.9149,0.8857
3030,0.7844,0.9192,0.9513,0.9149
3031,0.8350,0.9699,0.8833,0.9279
3032,0.8341,0.9512,0.8670,0.9188
3033,0.7188,0.9001,0.9100,0.9271
3034,0.7332,0.8761,0.8681,0.9272
3035,0.6639,0.9087,0.8651,0.9168
3036,0.5991,0.9117,0.8882,0.8796
3037,0.6307,0.9364,0.8856,0.9135
3038,0.6728,0.9567,0.9025,0.8664
3039,0.6218,0.9338,0.9303,0.8682
3040,0.5665,0.9240,0.9441,0.8843
3041,0.5818,0.9077,0.9201,0.9020
3042,0.6255,0.9194,0.9480,0.9484
3043,0.6416,0.8742,0.9835,0.9402
3044,0.6432,0.8782,0.9345,0.9206
3045,0.6156,0.8729,0.9029,0.8612
3046,0.6230,0.8847,0.9195,0.8874
3047,0.6735,0.8804,0.9427,0.8808
3048,0.6855,0.8996,0.9457,0.8717
3049,0.6997,0.9356,0.9335,0.9321
3050,0.7590,0.9656,0.9324,0.9846
3051,0.8121,0.9383,0.9302,0.9723
3052,0.8502,0.9583,0.9229,0.9410
3053,0.9058,0.8752,0.9070,0.8937
3054,0.8315,0.8992,0.9350,0.8515
3055,0.7625,0.8621,0.9277,0.8496
3056,0.7668,0.9036,0.9172,0.8426
3057,0.7432,0.9395,0.9141,0.8972
3058,0.7348,0.9487,0.8995,0.9092
3059,0.6586,0.9259,0.8812,0.9140
3060,0.6788,0.8913,0.8714,0.9306
3061,0.6698,0.8957,0.9040,0.9244
3062,0.6637,0.8927,0.9055,0.8907
3063,0.6669,0.8963,0.9269,0.8459
3064,0.6211,0.9041,0.9502,0.8944
3065,0.6181,0.9363,0.9120,0.8991
3066,0.6856,0.9063,0.9026,0.9412
3067,0.6999,0.8720,0.9448,0.9412
3068,0.7481,0.8807,0.9348,0.9338
3069,0.6979,0.8848,0.9361,0.9693
3070,0.7068,0.8940,0.9180,0.9785
3071,0.6695,0.9055,0.9607,0.9492
3072,0.7471,0.9059,0.9306,0.9263
3073,0.6994,0.8820,0.9129,0.8734
3074,0.7335,0.8952,0.9163,0.8905
3075,0.7125,0.9405,0.9162,0.9305
3076,0.7488,0.9298,0.8988,0.9191
3077,0.6934,0.9283,0.9280,0.9604
3078,0.6778,0.9561,0.9483,1.0000
3079,0.7042,0.9147,0.9153,0.9676
3080,0.7005,0.9083,0.8975,0.9577
3081,0.7062,0.9384,0.8876,0.9538
3082,0.6911,0.9512,0.8735,0.9479
3083,0.6865,0.9592,0.9058,0.9283
3084,0.6813,0.8771,0.8987,0.9525
3085,0.6604,0.8651,0.9007,0.8816
3086,0.7369,0.8343,0.8913,0.9347
3087,0.7834,0.8946,0.9136,0.9487
3088,0.8130,0.9112,0.8193,0.9524
3089,0.8119,0.9077,0.9221,0.9500
3090,0.8210,0.8852,0.9210,0.8940
3091,0.7715,0.8804,0.9173,0.9079
3092,0.7200,0.9494,0.8694,0.8894
3093,0.7586,0.9363,0.9311,0.8986
3094,0.7621,0.9093,0.8918,0.8572
3095,0.7918,0.8740,0.9507,0.8927
3096,0.7868,0.9347,0.9265,0.8883
3097,0.7440,0.9252,0.9421,0.8379
3098,0.6963,0.9089,0.9040,0.8442
3099,0.7174,0.8691,0.9474,0.8611
3100,0.7426,0.8526,0.9125,0.8686
3101,0.7536,0.9011,0.8911,0.9364
3102,0.7103,0.8563,0.8701,0.9276
3103,0.7174,0.8336,0.9005,0.9624
3104,0.7245,0.8429,0.8872,0.9578
3105,0.6984,0.8738,0.9142,0.9644
3106,0.7453,0.8853,0.8898,0.9334
3107,0.7322,0.8753,0.9152,0.9311
3108,0.7777,0.8671,0.9278,0.9199
3109,0.7754,0.8594,0.9210,0.9424
3110,0.7556,0.8692,0.9513,0.8876
3111,0.7494,0.8549,0.9539,0.9068
3112,0.6711,0.8763,0.9237,0.8935
3113,0.6793,0.9201,0.9602,0.8726
3114,0.6081,0.9463,0.9758,0.8954
3115,0.6131,0.8883,0.9752,0.8429
3116,0.6479,0.8631,0.9493,0.9197
3117,0.6483,0.8886,0.9317,0.9358
3118,0.7124,0.8972,0.8840,0.9513
3119,0.7123,0.9053,0.8512,0.9683
3120,0.7338,0.9476,0.8917,0.9783
3121,0.7246,0.9988,0.8600,0.9629
3122,0.7339,0.9937,0.8646,0.9549
3123,0.7187,0.9250,0.9000,0.9676
3124,0.7379,0.9137,0.8541,0.9525
3125,0.7710,0.9501,0.8710,0.9623
3126,0.7620,0.9870,0.8945,0.9347
3127,0.7968,0.9568,0.8878,0.9588
3128,0.7688,0.9559,0.8639,0.9538
3129,0.7992,0.9608,0.8487,0.9086
3130,0.8057,0.9692,0.8862,0.9347
3131,0.7771,0.9826,0.8734,0.8747
3132,0.7859,0.8848,0.8530,0.8921
3133,0.7919,0.9100,0.8656,0.9590
3134,0.8035,0.9053,0.8646,0.9205
3135,0.7124,0.9101,0.9014,0.9190
3136,0.6746,0.8807,0.9445,0.8707
3137,0.6725,0.8635,0.8838,0.8564
3138,0.6886,0.8674,0.8811,0.8550
3139,0.7127,0.8944,0.9277,0.8378
3140,0.6970,0.8562,0.8949,0.8378
3141,0.7256,0.8709,0.8948,0.8224
3142,0.6497,0.9269,0.9428,0.8122
3143,0.6157,0.9828,0.9121,0.8665
3144,0.6179,0.9625,0.9262,0.9088
3145,0.7061,0.9361,0.9151,0.8541
3146,0.7357,0.9164,0.9402,0.8493
3147,0.7151,0.9312,0.9482,0.9177
3148,0.7681,0.9408,0.9155,0.9075
3149,0.7208,0.9222,0.8702,0.9347
3150,0.6921,0.8942,0.8633,0.9180
3151,0.7032,0.8634,0.8463,0.9467
3152,0.7066,0.8697,0.8680,0.9706
3153,0.7190,0.9127,0.8337,0.9645
3154,0.7033,0.8877,0.8184,0.9528
3155,0.7257,0.8772,0.8073,0.9219
3156,0.7245,0.8799,0.7733,0.8515
3157,0.7600,0.8631,0.7943,0.8593
3158,0.7739,0.9320,0.8292,0.8593
3159,0.7356,0.9387,0.8420,0.8347
3160,0.6886,0.9510,0.7667,0.8432
3161,0.7270,0.9042,0.8395,0.8567
3162,0.6845,0.8964,0.8336,0.8891
3163,0.7233,0.9193,0.8578,0.9095
3164,0.7094,0.9229,0.9217,0.8960
3165,0.7283,0.9964,0.9582,0.9498
3166,0.7016,0.9905,0.9120,0.9672
3167,0.7170,0.9475,0.9024,0.9756
3168,0.7518,0.9355,0.9860,0.9198
3169,0.7257,0.9377,0.9272,0.9254
3170,0.6905,0.9574,0.9034,0.9480
3171,0.6662,0.8713,0.8860,0.9090
3172,0.5955,0.8552,0.8201,0.9364
3173,0.5907,0.8779,0.8592,0.9051
3174,0.6561,0.8182,0.8729,0.8810
3175,0.6093,0.8767,0.9151,0.8840
3176,0.6119,0.8873,0.8912,0.9086
3177,0.6364,0.8876,0.8893,0.8954
3178,0.6546,0.8510,0.9189,0.8388
3179,0.6371,0.9126,0.9367,0.8995
3180,0.6949,0.8726,0.9180,0.8772
3181,0.7214,0.9136,0.9121,0.8685
3182,0.6846,0.9744,0.8809,0.8729
3183,0.6832,1.0000,0.9255,0.8506
3184,0.6672,0.9825,0.9509,0.8870
3185,0.6907,0.9525,0.9632,0.9122
3186,0.7421,0.9650,0.9248,0.9180
3187,0.7495,0.9444,0.9192,0.9395
3188,0.7923,0.9415,0.9216,0.9567
3189,0.7683,0.8962,0.9080,0.9731
3190,0.6995,0.9230,0.9008,0.9720
3191,0.6755,0.8981,0.8855,0.9141
3192,0.7053,0.9393,0.8639,0.9085
3193,0.7019,0.8927,0.8410,0.9305
3194,0.7053,0.8808,0.8883,0.8864
3195,0.6895,0.8805,0.8781,0.8753
3196,0.6735,0.8697,0.8843,0.8650
3197,0.7178,0.8633,0.8926,0.8782
3198,0.7760,0.8771,0.9132,0.9260
3199,0.7434,0.8666,0.9563,0.9207
3200,0.7128,0.8554,0.9491,0.8977
3201,0.7387,0.8615,0.9389,0.8705
3202,0.7823,0.8983,0.9433,0.8466
3203,0.8010,0.9349,0.8976,0.8504
3204,0.8434,0.9079,0.9252,0.8526
3205,0.8504,0.9128,0.9324,0.8035
3206,0.8445,0.9204,0.9393,0.9068
3207,0.8547,0.9563,0.9139,0.8594
3208,0.8357,0.9997,0.8963,0.8700
3209,0.8103,0.9058,0.9078,0.9237
3210,0.8056,0.8517,0.9016,0.9382
3211,0.8004,0.8627,0.9183,0.9217
3212,0.7566,0.8404,0.9166,0.9223
3213,0.7624,0.8332,0.9136,0.9054
3214,0.7549,0.8103,0.8864,0.9224
3215,0.7601,0.8444,0.8067,0.8929
3216,0.7487,0.8504,0.8407,0.8507
3217,0.7524,0.8970,0.8572,0.9413
3218,0.7520,0.8926,0.8766,0.9274
3219,0.7043,0.8980,0.9031,0.9368
3220,0.6806,0.9446,0.8662,0.9381
3221,0.6365,0.9394,0.8601,0.9530
3222,0.6984,0.9319,0.8606,0.9642
3223,0.6986,0.8893,0.9179,0.9132
3224,0.7102,0.8960,0.9298,0.9126
3225,0.7078,0.8805,0.8662,0.9779
3226,0.6728,0.8886,0.8609,0.9038
3227,0.6733,0.8490,0.8829,0.8734
3228,0.6796,0.8564,0.8753,0.9248
3229,0.6256,0.8357,0.8739,0.9181
3230,0.6593,0.9020,0.8948,0.8536
3231,0.6802,0.9296,0.8459,0.8816
3232,0.6732,0.9222,0.8426,0.8314
3233,0.7280,0.9184,0.8520,0.8889
3234,0.7349,0.9129,0.8519,0.8848
3235,0.7573,0.9432,0.8393,0.9380
3236,0.7577,0.9152,0.8907,0.9297
3237,0.7585,1.0000,0.8807,0.9812
3238,0.6734,0.9738,0.9433,0.9646
3239,0.6619,0.9069,0.9476,0.9303
3240,0.6670,0.9108,0.8819,0.9244
3241,0.6378,0.9122,0.9052,0.9167
3242,0.6434,0.8958,0.8637,0.8835
3243,0.6866,0.8695,0.9009,0.9015
3244,0.6900,0.8317,0.8913,0.9051
3245,0.6484,0.8334,0.9141,0.9258
3246,0.6760,0.8653,0.9031,0.9508
3247,0.6171,0.9015,0.8614,0.9082
3248,0.6553,0.9550,0.8288,0.9149
3249,0.6478,0.9915,0.8637,0.9341
3250,0.7227,0.9308,0.8317,0.9818
3251,0.6693,0.8839,0.8542,0.8832
3252,0.6750,0.8659,0.8532,0.9161
3253,0.6436,0.8808,0.9191,0.9115
3254,0.6436,0.8630,0.9294,0.8995
3255,0.7285,0.8699,0.8633,0.8732
3256,0.7090,0.8731,0.8871,0.8675
3257,0.6670,0.8927,0.8679,0.8742
3258,0.6953,0.8964,0.8960,0.8719
3259,0.6844,0.9197,0.9472,0.8839
3260,0.6759,0.9057,0.9394,0.8836
3261,0.6699,0.9312,0.8992,0.8919
3262,0.6653,0.8698,0.8401,0.9364
3263,0.7117,0.8670,0.8536,0.8942
3264,0.6569,0.8886,0.8893,0.8694
3265,0.6687,0.8875,0.9065,0.8714
3266,0.6845,0.8422,0.9039,0.8612
3267,0.6931,0.8247,0.8492,0.9097
3268,0.6574,0.8220,0.8195,0.8995
3269,0.6326,0.8150,0.8382,0.8843
3270,0.6370,0.8396,0.8577,0.8888
3271,0.6176,0.8242,0.8895,0.9710
3272,0.6463,0.8752,0.8900,0.9695
3273,0.6976,0.8610,0.9013,0.9781
3274,0.7001,0.8427,0.9219,0.9580
3275,0.6897,0.8874,0.9310,0.9151
3276,0.6208,0.8880,0.8396,0.9046
3277,0.6483,0.8647,0.8330,0.8592
3278,0.6333,0.8903,0.8333,0.8714
3279,0.6372,0.8673,0.8659,0.8805
3280,0.6266,0.8895,0.8678,0.8836
3281,0.6357,0.8811,0.8710,0.8413
3282,0.6570,0.8307,0.8313,0.8521
3283,0.6800,0.8366,0.8789,0.8640
3284,0.7194,0.9178,0.9100,0.8570
3285,0.7083,0.9623,0.8757,0.8728
3286,0.6990,0.9672,0.8580,0.8456
3287,0.7404,0.9965,0.8472,0.8641
3288,0.7607,0.9703,0.8549,0.8852
3289,0.7902,0.9643,0.9164,0.8566
3290,0.8015,0.9441,0.9213,0.8494
3291,0.8601,0.9064,0.9078,0.8988
3292,0.8493,0.8767,0.9007,0.8587
3293,0.7806,0.9035,0.8940,0.8875
3294,0.7875,0.8592,0.9266,0.8902
3295,0.7804,0.8560,0.9312,0.8447
3296,0.7502,0.8933,0.8991,0.8737
3297,0.7233,0.9452,0.9080,0.8778
3298,0.7123,0.9605,0.8878,0.9399
3299,0.6383,0.9181,0.8827,0.8859
3300,0.5671,0.9167,0.8814,0.9011
3301,0.5993,0.8911,0.8868,0.8914
3302,0.6052,0.8929,0.8872,0.8946
3303,0.6079,0.9248,0.9024,0.8607
3304,0.6168,0.8853,0.9185,0.8584
3305,0.5841,0.8831,0.8942,0.8354
3306,0.6345,0.8192,0.8829,0.8662
3307,0.6391,0.8299,0.8449,0.9000
3308,0.6539,0.8526,0.8960,0.8853
3309,0.6955,0.8403,0.8817,0.8719
3310,0.6850,0.8037,0.9228,0.9056
3311,0.7180,0.8104,0.9280,0.8956
3312,0.7261,0.7961,0.9728,0.8649
3313,0.7497,0.9007,0.9962,0.8818
3314,0.7709,0.8947,1.0000,0.8771
3315,0.7722,0.9254,1.0000,0.8761
3316,0.7532,0.8873,0.9824,0.8673
3317,0.7580,0.8636,0.9869,0.8695
3318,0.7102,0.8367,0.9747,0.8877
3319,0.7206,0.8617,0.9714,0.9293
3320,0.7426,0.8482,0.9242,0.8770
3321,0.7012,0.8647,0.9732,0.8868
3322,0.7438,0.8736,0.9545,0.8870
3323,0.7321,0.8932,0.9379,0.8963
3324,0.7377,0.8759,0.9172,0.9050
3325,0.6892,0.8708,0.9189,0.9472
3326,0.6176,0.9389,0.9046,0.9607
3327,0.6764,0.8925,0.8861,0.9045
3328,0.6771,0.8963,0.8766,0.9142
3329,0.7151,0.8996,0.8498,0.9162
3330,0.7058,0.8858,0.8453,0.9085
3331,0.6754,0.8465,0.8368,0.8756
3332,0.7386,0.8356,0.8934,0.9133
3333,0.7276,0.8392,0.9131,0.8904
3334,0.7252,0.8436,0.9251,0.9072
3335,0.7138,0.8310,0.9684,0.8981
3336,0.6632,0.8407,0.9854,0.9180
3337,0.6894,0.8637,0.9869,0.9536
3338,0.7058,0.8348,0.9237,0.9867
3339,0.7343,0.8494,0.9714,0.9452
3340,0.6996,0.8614,0.9531,0.9247
3341,0.6471,0.8668,0.9730,0.8903
3342,0.6779,0.9070,0.9828,0.9185
3343,0.7264,0.9368,0.9671,0.8650
3344,0.6669,0.9399,0.9790,0.8694
3345,0.6278,0.9525,0.9369,0.8056
3346,0.6254,0.9513,0.9578,0.8125
3347,0.5922,0.9483,0.9228,0.8932
3348,0.6031,0.9049,0.9455,0.9283
3349,0.6372,0.9010,0.9581,0.9616
3350,0.6755,0.9398,0.9322,0.9159
3351,0.6989,0.9177,0.9471,0.8667
3352,0.6942,0.9082,0.9084,0.8828
3353,0.7381,0.9366,0.8843,0.8772
3354,0.6661,0.9244,0.8664,0.8594
3355,0.6384,0.9146,0.8637,0.8682
3356,0.6532,0.9103,0.8768,0.9025
3357,0.6380,0.8971,0.9202,0.9271
3358,0.6471,0.9061,0.9377,0.9460
3359,0.6749,0.8904,0.9320,0.9589
3360,0.6621,0.8755,0.9312,0.9615
3361,0.6523,0.9003,0.9092,0.9458
3362,0.6541,0.8751,0.9235,0.9626
3363,0.6935,0.9248,0.9265,0.9415
3364,0.7161,0.8716,0.9148,0.9252
3365,0.7393,0.8186,0.9546,0.9128
3366,0.7356,0.8307,0.9696,0.8971
3367,0.7336,0.8587,0.9777,0.9248
3368,0.7649,0.8279,0.9780,0.9576
3369,0.7219,0.8560,0.9484,0.9287
3370,0.7567,0.8687,0.9508,0.9617
3371,0.7498,0.9065,0.9359,0.9524
3372,0.7404,0.9020,0.9226,0.9713
3373,0.7145,0.8969,0.9104,0.9355
3374,0.7517,0.9095,0.8702,0.9201
3375,0.7683,0.9157,0.8240,0.9007
3376,0.7080,0.9072,0.9162,0.8583
3377,0.7171,0.8678,0.9679,0.8361
3378,0.6892,0.8864,0.9854,0.8289
3379,0.6826,0.9198,0.9322,0.8663
3380,0.6362,0.8708,0.8906,0.8510
3381,0.6556,0.8489,0.9047,0.9190
3382,0.6723,0.8425,0.9017,0.9089
3383,0.6875,0.8791,0.8686,0.8614
3384,0.6768,0.8924,0.8872,0.8810
3385,0.6727,0.8626,0.9051,0.9008
3386,0.6161,0.8753,0.8782,0.9223
3387,0.6668,0.8646,0.9175,0.9252
3388,0.6151,0.8623,0.9091,0.8920
3389,0.6472,0.8518,0.8945,0.9260
3390,0.6514,0.8411,0.8954,0.9304
3391,0.6813,0.8134,0.8587,0.9801
3392,0.6905,0.8536,0.8936,0.9201
3393,0.6598,0.9308,0.9124,0.8947
3394,0.6876,0.9182,0.8756,0.9016
3395,0.6889,0.9238,0.8982,0.8882
3396,0.6838,0.9248,0.8738,0.8659
3397,0.6950,0.9299,0.8488,0.8735
3398,0.7346,0.8925,0.8648,0.8524
3399,0.7150,0.8865,0.9068,0.8661
3400,0.7242,0.8785,0.8426,0.8899
3401,0.7259,0.9024,0.8444,0.8904
3402,0.7059,0.9045,0.9432,0.8465
3403,0.6850,0.9304,0.9080,0.9265
3404,0.6547,0.9296,0.9439,0.9307
3405,0.6815,0.9545,0.8974,0.9024
3406,0.6658,0.9619,0.9113,0.8823
3407,0.6312,0.9420,0.9018,0.9165
3408,0.6446,0.8864,0.9083,0.9436
3409,0.6895,0.9066,0.8813,0.9267
3410,0.7307,0.9356,0.8666,0.9238
3411,0.6288,0.9266,0.8998,0.9197
3412,0.6487,0.9157,0.9322,0.9571
3413,0.6777,0.9054,0.9085,0.9612
3414,0.6985,0.8993,0.9134,0.9341
3415,0.6960,0.8982,0.9635,0.9565
3416,0.7504,0.9270,0.9634,0.9820
3417,0.7812,0.9080,0.9782,1.0000
3418,0.7602,0.9208,0.9242,0.9949
3419,0.7330,0.9289,0.8693,0.9831
3420,0.7369,0.9258,0.8512,0.9638
3421,0.7446,0.9535,0.8471,0.9637
3422,0.7364,0.9019,0.8801,0.9426
3423,0.7329,0.8625,0.8804,0.8965
3424,0.7766,0.8511,0.9081,0.9111
3425,0.8115,0.8510,0.9145,0.9202
3426,0.8127,0.8793,0.9083,0.8580
3427,0.8184,0.8761,0.9235,0.8786
3428,0.8205,0.8672,0.8961,0.8670
3429,0.7871,0.9162,0.8762,0.9048
3430,0.7827,0.9046,0.8962,0.9589
3431,0.7730,0.9111,0.9177,0.9577
3432,0.7978,0.9028,0.9241,0.9474
3433,0.7858,0.9525,0.9272,0.9370
3434,0.7954,0.9493,0.9075,0.9240
3435,0.7701,0.9541,0.9499,0.9202
3436,0.7777,0.9250,0.9080,0.9063
3437,0.7695,0.9628,0.8809,0.8798
3438,0.7290,0.9636,0.8812,0.9269
3439,0.7467,0.9197,0.8807,0.9103
3440,0.7709,0.9188,0.8355,0.9234
3441,0.7002,0.9606,0.8212,0.8796
3442,0.6421,0.9850,0.8648,0.9056
3443,0.6628,0.8959,0.9258,0.8963
3444,0.6843,0.8900,0.9209,0.9044
3445,0.6575,0.8879,0.8956,0.9257
3446,0.6765,0.8884,0.9176,0.9238
3447,0.6786,0.8581,0.9166,0.8956
3448,0.6154,0.8725,0.8942,0.8941
3449,0.6402,0.8618,0.9316,0.8966
3450,0.6211,0.9096,0.9175,0.9066
3451,0.6577,0.8974,0.9471,0.9444
3452,0.6503,0.8466,0.9982,0.9174
3453,0.6731,0.8939,0.9926,0.9147
3454,0.7182,0.8649,0.9273,0.9005
3455,0.7002,0.9003,0.9137,0.9398
3456,0.6959,0.8577,0.8881,0.9706
3457,0.7384,0.8336,0.8913,0.8951
3458,0.7488,0.8024,0.9113,0.9267
3459,0.7353,0.8331,0.9178,0.9262
3460,0.7765,0.8952,0.9364,0.9250
3461,0.7524,0.8481,0.9396,0.9279
3462,0.7332,0.8363,0.9377,0.9063
3463,0.6957,0.8890,0.8872,0.9104
3464,0.7153,0.9345,0.9338,0.9136
3465,0.6773,0.9317,0.9019,0.8772
3466,0.7272,0.9058,0.9176,0.8584
3467,0.7023,0.9167,0.9381,0.8312
3468,0.7170,0.9106,0.9065,0.8114
3469,0.7146,0.9272,0.8850,0.8158
3470,0.7285,0.9180,0.8650,0.8399
3471,0.7356,0.8952,0.8802,0.7762
3472,0.7308,0.8656,0.8667,0.8456
3473,0.7118,0.8509,0.8367,0.8647
3474,0.7178,0.8703,0.8406,0.8414
3475,0.7555,0.8499,0.9287,0.8153
3476,0.7330,0.8907,0.9686,0.8690
3477,0.6883,0.8645,0.9460,0.8595
3478,0.7126,0.8680,0.9670,0.8714
3479,0.7185,0.8026,0.9196,0.9248
3480,0.7594,0.8296,0.9678,0.9187
3481,0.7644,0.8620,0.9179,0.9599
3482,0.7916,0.8935,0.9392,0.9212
3483,0.8290,0.8995,0.9169,0.9128
3484,0.7910,0.9009,0.8710,0.8760
3485,0.7673,0.9002,0.8372,0.8638
3486,0.7892,0.8818,0.8487,0.8866
3487,0.7720,0.8944,0.8534,0.8699
3488,0.7426,0.9456,0.8904,0.8460
3489,0.7242,0.9580,0.8878,0.8071
3490,0.6981,0.9521,0.9223,0.8287
3491,0.6312,0.9351,0.9443,0.8266
3492,0.6681,0.9261,0.9203,0.8580
3493,0.6510,0.9487,0.9700,0.8976
3494,0.6134,0.9602,0.9317,0.9117
3495,0.6619,0.9702,0.9316,0.8666
3496,0.6225,1.0000,0.9199,0.8696
3497,0.6773,0.9900,0.8854,0.8868
3498,0.7046,1.0000,0.8683,0.9170
3499,0.7185,1.0000,0.8594,0.9654
3500,0.6751,0.9687,0.8566,0.9360
3501,0.6197,0.9504,0.9187,0.9247
3502,0.6135,0.9136,0.9234,0.9634
3503,0.5481,0.9081,0.9936,0.9071
3504,0.5039,0.9599,0.9650,0.8680
3505,0.5760,0.9866,0.9126,0.8920
3506,0.6706,0.9713,0.8770,0.8854
3507,0.6811,0.9629,0.8861,0.8663
3508,0.6864,0.9278,0.9221,0.8699
3509,0.6694,0.9557,0.9478,0.8934
3510,0.7061,0.9239,0.9137,0.9633
3511,0.6532,0.9359,0.8887,0.9560
3512,0.6700,0.9077,0.8919,0.9476
3513,0.7380,0.8871,0.9312,0.9455
3514,0.7350,0.9208,0.9254,0.9600
3515,0.7176,0.9055,0.9357,0.9307
3516,0.7648,0.9113,0.9098,0.9306
3517,0.8140,0.8973,0.8893,0.9735
3518,0.8388,0.9075,0.9154,0.9750
3519,0.8051,0.9065,0.8705,0.9441
3520,0.8100,0.9112,0.9147,0.9590
3521,0.8362,0.9173,0.9491,0.9479
3522,0.7895,0.9536,0.9209,0.9152
3523,0.7403,0.9219,0.8828,0.9009
3524,0.7454,0.9911,0.8981,0.9112
3525,0.7014,0.9530,0.8758,0.8778
3526,0.6613,0.9187,0.9146,0.9559
3527,0.6513,0.9084,0.9045,0.9104
3528,0.6340,0.9230,0.9135,0.9433
3529,0.6162,0.8880,0.9030,0.9300
3530,0.6400,0.9230,0.9147,0.9002
3531,0.6629,0.9119,0.8930,0.9122
3532,0.6253,0.8422,0.9166,0.8747
3533,0.6549,0.8873,0.9211,0.9094
3534,0.6710,0.8812,0.8832,0.9052
3535,0.6437,0.8712,0.8635,0.9022
3536,0.6572,0.9009,0.8465,0.8663
3537,0.6757,0.8978,0.8737,0.8961
3538,0.6934,0.8754,0.9419,0.8872
3539,0.7245,0.8666,0.9011,0.8762
3540,0.7463,0.8394,0.8837,0.9061
3541,0.7375,0.8612,0.9313,0.8888
3542,0.6995,0.8945,0.9480,0.9176
3543,0.6838,0.9483,0.9713,0.9105
3544,0.6944,0.8911,0.9363,0.9362
3545,0.7387,0.9010,0.9575,0.8906
3546,0.6535,0.8896,1.0000,0.8773
3547,0.6673,0.9055,0.9994,0.8952
3548,0.6697,0.9057,1.0000,0.8965
3549,0.6857,0.8692,0.9235,0.9099
3550,0.6430,0.8663,0.9754,0.9147
3551,0.6862,0.8845,0.9748,0.9507
3552,0.6886,0.8812,0.9666,0.9343
3553,0.6823,0.8346,0.9625,0.9115
3554,0.6995,0.8435,0.9392,0.9251
3555,0.7104,0.8792,0.9245,0.9143
3556,0.7090,0.9090,0.9494,0.8853
3557,0.6887,0.9338,0.9824,0.8386
3558,0.6840,0.9214,0.8853,0.8837
