Timestamp,mileage_factor_RegUp_MISO,performance_factor_RegUp_MISO,mileage_factor_RegDown_MISO,performance_factor_RegDown_MISO
2024-03-10 21:00:00,5.6184,0.8776,6.8588,0.9787
2024-03-10 22:00:00,7.3327,0.9767,8.3961,0.9776
2024-03-10 23:00:00,6.6676,0.983,7.4839,0.9073
2024-03-11 00:00:00,5.4244,0.8976,7.4516,1.0
2024-03-11 01:00:00,7.4612,1.0,7.2628,0.8787
2024-03-11 02:00:00,7.3658,0.9705,6.1977,0.855
2024-03-11 03:00:00,7.0307,0.9711,6.7486,0.9896
2024-03-11 04:00:00,7.2077,0.9177,6.3938,1.0
2024-03-11 05:00:00,7.957,0.8743,7.028,0.9795
2024-03-11 06:00:00,6.3609,0.9141,5.8509,0.9219
2024-03-11 07:00:00,6.7183,0.9301,7.3124,1.0
2024-03-11 08:00:00,7.0749,0.9839,7.0096,1.0
2024-03-11 09:00:00,6.6528,0.9504,7.5797,0.8926
2024-03-11 10:00:00,7.8241,0.9006,7.4825,0.9727
2024-03-11 11:00:00,6.0252,0.9315,7.5445,0.939
2024-03-11 12:00:00,6.1722,0.9483,7.3374,0.9822
2024-03-11 13:00:00,7.4766,0.8328,5.7105,0.921
2024-03-11 14:00:00,7.3765,0.9877,6.7093,0.9465
2024-03-11 15:00:00,5.9735,0.964,7.7439,0.9806
2024-03-11 16:00:00,6.729,0.9339,5.7213,1.0
2024-03-11 17:00:00,7.86,0.9637,6.8495,0.9322
2024-03-11 18:00:00,6.8082,1.0,7.3507,0.8947
2024-03-11 19:00:00,6.3463,0.9217,6.1467,0.8398
2024-03-11 20:00:00,6.3357,0.9696,7.5582,0.8384
2024-03-11 21:00:00,6.8308,0.9414,7.1648,1.0
2024-03-11 22:00:00,7.3782,0.9344,7.6762,0.8965
2024-03-11 23:00:00,7.1988,0.9527,7.4702,0.8891
2024-03-12 00:00:00,7.428,1.0,7.386,0.9532
2024-03-12 01:00:00,8.2515,1.0,5.2596,0.9195
2024-03-12 02:00:00,6.3664,0.9332,7.032,0.9762
2024-03-12 03:00:00,6.9253,0.8801,7.098,1.0
2024-03-12 04:00:00,6.886,0.9295,6.3362,0.9208
2024-03-12 05:00:00,7.0032,0.946,6.1955,0.9443
2024-03-12 06:00:00,5.7104,0.8943,6.6237,0.9871
2024-03-12 07:00:00,6.5749,0.9441,6.2109,0.9958
2024-03-12 08:00:00,6.9654,0.9995,6.9199,0.944
2024-03-12 09:00:00,6.197,0.9097,6.7594,0.9838
2024-03-12 10:00:00,6.6623,0.9791,7.8847,0.9424
2024-03-12 11:00:00,6.8842,0.9122,6.0346,0.9499
2024-03-12 12:00:00,7.3017,1.0,6.5012,0.9694
2024-03-12 13:00:00,5.7135,0.9121,7.6463,0.9927
2024-03-12 14:00:00,7.9153,0.9017,7.5873,0.8881
2024-03-12 15:00:00,7.205,0.9987,6.5002,0.926
2024-03-12 16:00:00,6.3699,1.0,7.1777,0.8861
2024-03-12 17:00:00,6.8892,0.9541,5.8402,0.8544
2024-03-12 18:00:00,7.3381,0.9761,7.5266,0.9154
2024-03-12 19:00:00,6.3297,1.0,6.9945,0.9908
2024-03-12 20:00:00,7.5362,0.9321,6.9626,0.955
2024-03-12 21:00:00,7.0584,0.9059,6.8102,0.9469
2024-03-12 22:00:00,6.7706,0.9523,6.9959,0.9699
2024-03-12 23:00:00,6.9751,0.8791,7.6288,0.9658
2024-03-13 00:00:00,6.7195,0.9582,7.8669,0.8673
2024-03-13 01:00:00,6.3922,0.9277,7.9916,0.9325
2024-03-13 02:00:00,6.8634,0.9637,6.6883,0.9526
2024-03-13 03:00:00,7.501,0.8845,7.2999,0.8876
2024-03-13 04:00:00,7.3538,0.9603,6.3345,0.8469
2024-03-13 05:00:00,6.6411,0.8627,6.2351,1.0
2024-03-13 06:00:00,6.803,0.9946,7.9354,0.8974
2024-03-13 07:00:00,7.141,0.9536,6.3209,0.9361
2024-03-13 08:00:00,7.4568,1.0,7.228,1.0
2024-03-13 09:00:00,6.95,0.9122,5.8978,0.9021
2024-03-13 10:00:00,6.5683,0.8795,6.5797,0.9164
2024-03-13 11:00:00,7.4399,0.9606,7.0418,0.9247
2024-03-13 12:00:00,7.0904,0.9066,7.3886,1.0
2024-03-13 13:00:00,7.0673,0.9123,5.658,0.9821
2024-03-13 14:00:00,7.463,0.9734,8.8107,1.0
2024-03-13 15:00:00,7.9582,0.9349,7.171,0.9105
2024-03-13 16:00:00,6.3658,0.908,6.8451,0.8889
2024-03-13 17:00:00,6.4681,0.9182,7.4502,1.0
2024-03-13 18:00:00,7.0277,0.9438,7.5699,0.995
2024-03-13 19:00:00,7.222,0.8721,7.592,0.956
2024-03-13 20:00:00,7.6415,1.0,6.5262,0.9563
2024-03-13 21:00:00,7.0009,0.9375,6.788,0.9741
2024-03-13 22:00:00,7.2678,0.9806,7.7928,0.9587
2024-03-13 23:00:00,6.7584,0.8355,7.3895,0.9577
2024-03-14 00:00:00,6.9655,0.9577,7.3535,0.8926
2024-03-14 01:00:00,6.8029,0.9281,6.326,1.0
2024-03-14 02:00:00,5.8138,1.0,5.4516,0.9944
2024-03-14 03:00:00,7.5719,0.9421,7.0895,1.0
2024-03-14 04:00:00,5.7876,0.8724,6.6897,0.8591
2024-03-14 05:00:00,7.1911,0.9388,6.9616,0.9286
2024-03-14 06:00:00,6.4806,0.9244,6.2076,0.888
2024-03-14 07:00:00,8.1848,0.9491,7.6699,1.0
2024-03-14 08:00:00,7.5534,1.0,5.8675,1.0
2024-03-14 09:00:00,7.1466,0.9748,7.5033,0.9103
2024-03-14 10:00:00,7.0201,1.0,7.3873,0.9651
2024-03-14 11:00:00,7.5654,1.0,6.456,0.9266
2024-03-14 12:00:00,7.0512,0.951,6.0901,0.9697
2024-03-14 13:00:00,5.5808,0.9675,7.3294,0.9368
2024-03-14 14:00:00,7.8416,0.9621,7.9405,1.0
2024-03-14 15:00:00,7.2076,1.0,6.779,1.0
2024-03-14 16:00:00,6.9068,0.9677,6.8804,1.0
2024-03-14 17:00:00,7.8179,0.9175,6.4043,0.8383
2024-03-14 18:00:00,7.7068,0.9662,6.6088,1.0
2024-03-14 19:00:00,6.526,1.0,6.2666,0.983
2024-03-14 20:00:00,7.7891,0.8737,6.2015,0.9837
2024-03-14 21:00:00,7.1861,0.9407,6.7943,0.9957
2024-03-14 22:00:00,8.6496,0.9427,6.6515,1.0
2024-03-14 23:00:00,5.3315,1.0,7.1698,1.0
2024-03-15 00:00:00,6.3284,0.9192,7.6399,0.8323
2024-03-15 01:00:00,6.4431,0.9954,7.3977,0.977
2024-03-15 02:00:00,6.1659,0.9499,6.6323,1.0
2024-03-15 03:00:00,7.5727,0.9772,6.5636,1.0
2024-03-15 04:00:00,6.6303,0.9066,6.9182,0.9223
2024-03-15 05:00:00,6.7701,0.9374,6.6234,1.0
2024-03-15 06:00:00,7.1469,1.0,6.6594,0.9342
2024-03-15 07:00:00,6.6218,0.9823,6.6533,0.9442
2024-03-15 08:00:00,7.299,0.9206,6.4374,1.0
2024-03-15 09:00:00,6.8165,0.974,7.0807,0.9988
2024-03-15 10:00:00,6.6507,1.0,8.1574,0.9795
2024-03-15 11:00:00,6.606,1.0,6.6944,0.9724
2024-03-15 12:00:00,7.9432,0.9174,7.2682,0.9318
2024-03-15 13:00:00,6.9919,0.9935,5.2954,0.917
2024-03-15 14:00:00,6.577,0.9585,6.5791,0.9799
2024-03-15 15:00:00,7.1436,0.9327,5.985,0.9101
2024-03-15 16:00:00,6.9259,0.9844,9.0703,0.835
2024-03-15 17:00:00,7.6247,1.0,6.1689,0.8549
2024-03-15 18:00:00,6.8675,0.9351,7.203,0.9398
2024-03-15 19:00:00,6.5832,0.9115,6.5913,0.9092
2024-03-15 20:00:00,6.1921,0.9632,7.328,0.9776
2024-03-15 21:00:00,5.6755,0.8633,7.6965,0.9861
2024-03-15 22:00:00,7.339,0.9146,7.1097,0.9485
2024-03-15 23:00:00,6.0098,0.9982,7.2784,0.9357
2024-03-16 00:00:00,6.7925,0.9894,5.9303,0.9764
2024-03-16 01:00:00,6.4202,0.9976,6.6904,0.9329
2024-03-16 02:00:00,6.57,0.8868,7.062,0.8954
2024-03-16 03:00:00,7.2202,0.9186,7.4541,0.9864
2024-03-16 04:00:00,6.6331,0.9456,7.0581,0.9433
2024-03-16 05:00:00,7.263,0.9747,7.8706,1.0
2024-03-16 06:00:00,6.8225,0.9163,6.5174,1.0
2024-03-16 07:00:00,6.8319,0.9862,7.2828,0.9151
2024-03-16 08:00:00,6.5452,0.9465,8.1627,0.9372
2024-03-16 09:00:00,7.3736,0.9759,6.4261,0.9472
2024-03-16 10:00:00,7.184,0.9284,7.2253,0.944
2024-03-16 11:00:00,7.4866,0.9581,6.7712,0.9244
2024-03-16 12:00:00,6.1502,0.8695,7.6291,0.88
2024-03-16 13:00:00,7.4766,0.9565,8.0669,1.0
2024-03-16 14:00:00,8.1538,0.9224,6.6012,1.0
2024-03-16 15:00:00,6.8139,0.921,6.4285,1.0
2024-03-16 16:00:00,7.4764,0.9511,7.2705,0.9475
2024-03-16 17:00:00,7.2379,0.9189,7.0012,0.8765
2024-03-16 18:00:00,6.8109,0.8373,7.7645,0.9988
2024-03-16 19:00:00,6.9902,0.8994,6.8535,0.875
2024-03-16 20:00:00,6.1932,0.9158,7.6205,0.9124
2024-03-16 21:00:00,6.1984,0.9252,7.4876,0.9885
2024-03-16 22:00:00,7.1112,0.9611,6.8997,0.9017
2024-03-16 23:00:00,6.9877,0.9593,7.1979,0.9638
2024-03-17 00:00:00,7.3886,1.0,7.2361,0.9088
2024-03-17 01:00:00,7.9933,0.9117,6.448,0.9532
2024-03-17 02:00:00,6.8848,1.0,6.8559,0.9523
2024-03-17 03:00:00,6.3847,0.9276,7.2036,0.9597
2024-03-17 04:00:00,5.9334,0.9491,5.7882,0.9022
2024-03-17 05:00:00,6.3883,0.9204,6.2637,0.971
2024-03-17 06:00:00,5.2418,0.9425,7.9979,0.9803
2024-03-17 07:00:00,6.3532,0.9153,6.7042,1.0
2024-03-17 08:00:00,6.875,0.9326,6.767,0.9225
2024-03-17 09:00:00,6.568,0.951,7.7566,0.9131
2024-03-17 10:00:00,7.1544,0.9198,7.4544,0.8838
2024-03-17 11:00:00,6.4228,1.0,7.0207,1.0
2024-03-17 12:00:00,7.5076,0.9403,6.4289,0.9095
2024-03-17 13:00:00,6.7277,0.855,6.487,1.0
2024-03-17 14:00:00,7.2876,0.9867,6.8463,0.9498
2024-03-17 15:00:00,7.4274,0.9193,7.9571,0.8921
2024-03-17 16:00:00,8.0199,0.8796,6.8766,0.9675
2024-03-17 17:00:00,6.4334,0.92,8.0259,0.9402
2024-03-17 18:00:00,7.192,1.0,7.1286,0.9734
2024-03-17 19:00:00,6.6416,0.9449,7.5113,0.9052
2024-03-17 20:00:00,5.5767,1.0,6.6258,0.9551
2024-03-17 21:00:00,6.9267,0.9715,7.0992,0.9795
2024-03-17 22:00:00,6.1228,0.862,5.9834,1.0
2024-03-17 23:00:00,6.7328,0.9401,6.3248,0.9667
2024-03-18 00:00:00,7.0404,0.9515,6.64,0.9766
2024-03-18 01:00:00,6.7188,0.9168,6.5102,0.9773
2024-03-18 02:00:00,7.664,0.9091,6.1839,0.85
2024-03-18 03:00:00,7.2373,0.9975,6.7439,1.0
2024-03-18 04:00:00,6.4659,1.0,8.5305,0.855
2024-03-18 05:00:00,6.1769,0.8498,6.1897,0.9581
2024-03-18 06:00:00,6.3572,0.8521,6.2188,0.972
2024-03-18 07:00:00,7.1131,0.9745,7.4041,0.903
2024-03-18 08:00:00,7.3821,0.9137,7.0554,0.8672
2024-03-18 09:00:00,7.5626,0.8828,7.3096,0.9318
2024-03-18 10:00:00,7.6959,0.9427,7.3477,1.0
2024-03-18 11:00:00,6.8795,0.9894,6.8376,1.0
2024-03-18 12:00:00,6.9705,0.9,6.9438,0.9297
2024-03-18 13:00:00,7.0332,0.9403,6.8974,0.8678
2024-03-18 14:00:00,7.1378,0.9716,7.4565,1.0
2024-03-18 15:00:00,7.4757,0.8887,6.896,1.0
2024-03-18 16:00:00,9.2047,0.9701,7.3171,0.9508
2024-03-18 17:00:00,7.8154,0.9278,7.0748,0.9667
2024-03-18 18:00:00,7.4849,0.9346,7.1562,0.9837
2024-03-18 19:00:00,7.2212,1.0,6.5105,0.9474
2024-03-18 20:00:00,6.5414,1.0,7.825,0.927
2024-03-18 21:00:00,7.3045,0.9451,7.3743,0.9853
2024-03-18 22:00:00,6.3406,0.8848,6.0064,0.9754
2024-03-18 23:00:00,8.1044,0.9816,7.2633,0.9934
2024-03-19 00:00:00,6.5672,0.9534,9.1853,1.0
2024-03-19 01:00:00,6.9219,0.9988,6.5638,0.9496
2024-03-19 02:00:00,7.3076,0.9381,6.8059,0.9305
2024-03-19 03:00:00,5.8164,0.8681,7.2205,0.9366
2024-03-19 04:00:00,6.4818,0.8866,6.9954,0.9614
2024-03-19 05:00:00,7.0329,0.9672,6.686,0.8773
2024-03-19 06:00:00,5.3908,1.0,6.1252,0.9669
2024-03-19 07:00:00,6.5266,0.9002,8.2986,0.9963
2024-03-19 08:00:00,6.4808,0.8692,7.8719,0.9733
2024-03-19 09:00:00,6.1133,1.0,5.7074,0.9168
2024-03-19 10:00:00,8.1623,0.9875,6.9099,0.921
2024-03-19 11:00:00,7.4309,0.9627,6.7562,0.9863
2024-03-19 12:00:00,7.0361,0.8223,5.9564,0.8797
2024-03-19 13:00:00,6.7367,0.9049,6.8205,0.9155
2024-03-19 14:00:00,6.4469,0.977,6.9336,0.9474
2024-03-19 15:00:00,7.418,0.9602,5.679,0.9083
2024-03-19 16:00:00,6.7477,0.9668,7.5633,0.9466
2024-03-19 17:00:00,7.8578,0.9436,7.3256,0.9999
2024-03-19 18:00:00,7.3101,0.9481,8.5481,0.9267
2024-03-19 19:00:00,7.2435,0.939,6.7989,0.9556
2024-03-19 20:00:00,6.664,0.9334,6.6784,0.9517
2024-03-19 21:00:00,6.5416,0.9101,6.3041,0.8866
2024-03-19 22:00:00,6.7194,0.8828,5.9683,0.9213
2024-03-19 23:00:00,6.9134,0.9627,6.7391,1.0
2024-03-20 00:00:00,7.1924,0.9503,6.9688,0.9306
2024-03-20 01:00:00,6.6787,0.9925,6.5841,0.9817
2024-03-20 02:00:00,8.1617,0.9354,6.8839,0.8994
2024-03-20 03:00:00,6.6023,0.9307,6.4285,0.9849
2024-03-20 04:00:00,7.3707,1.0,7.5414,1.0
2024-03-20 05:00:00,7.3046,0.9848,7.2432,0.9775
2024-03-20 06:00:00,5.0427,0.9393,6.6383,1.0
2024-03-20 07:00:00,7.1494,0.9714,7.2504,0.9382
2024-03-20 08:00:00,6.0304,0.9605,6.8801,0.9609
2024-03-20 09:00:00,7.1214,0.9576,8.7816,1.0
2024-03-20 10:00:00,6.6778,1.0,7.8717,0.9471
2024-03-20 11:00:00,7.1676,0.9351,7.3565,1.0
2024-03-20 12:00:00,7.0612,0.9409,7.0458,1.0
2024-03-20 13:00:00,7.4134,0.9846,7.273,0.8525
2024-03-20 14:00:00,7.0873,1.0,5.7379,1.0
2024-03-20 15:00:00,6.3146,0.99,7.8765,0.9675
2024-03-20 16:00:00,8.5024,0.9711,6.2842,0.9095
2024-03-20 17:00:00,7.134,0.9438,5.6443,0.9154
2024-03-20 18:00:00,6.8234,0.9192,7.7822,0.9762
2024-03-20 19:00:00,7.8207,0.9188,6.9061,0.9769
2024-03-20 20:00:00,6.5698,1.0,6.4357,0.9788
2024-03-20 21:00:00,6.3256,0.9548,6.1698,0.8998
2024-03-20 22:00:00,7.6257,1.0,8.0974,0.9149
2024-03-20 23:00:00,8.017,0.9197,7.166,0.9451
2024-03-21 00:00:00,7.521,0.9914,6.0483,0.9864
2024-03-21 01:00:00,5.3388,0.9326,6.8663,0.8662
2024-03-21 02:00:00,6.0972,0.8959,6.165,0.9471
2024-03-21 03:00:00,6.1275,0.8836,7.1304,0.9378
2024-03-21 04:00:00,7.1978,0.9106,6.2068,0.967
2024-03-21 05:00:00,6.172,0.8761,7.2718,0.984
2024-03-21 06:00:00,6.7734,0.9342,6.625,0.9675
2024-03-21 07:00:00,6.3603,0.9149,5.6041,0.9312
2024-03-21 08:00:00,8.0328,0.8592,7.0946,0.9212
2024-03-21 09:00:00,6.525,0.9706,8.0708,0.9764
2024-03-21 10:00:00,7.8471,0.9883,7.9096,0.8877
2024-03-21 11:00:00,7.0785,0.9033,5.2014,0.9826
2024-03-21 12:00:00,7.2174,0.9318,5.8057,1.0
2024-03-21 13:00:00,7.2011,0.999,6.0194,0.9736
2024-03-21 14:00:00,7.8174,1.0,7.1953,0.9638
2024-03-21 15:00:00,6.5392,0.89,7.3301,0.8942
2024-03-21 16:00:00,6.6629,0.9559,6.3972,0.9096
2024-03-21 17:00:00,7.1255,0.9327,6.6888,0.8889
2024-03-21 18:00:00,6.528,0.9764,7.2475,0.99
2024-03-21 19:00:00,6.6297,0.9373,7.8876,0.8378
2024-03-21 20:00:00,5.9019,1.0,6.9065,1.0
2024-03-21 21:00:00,7.2423,0.9963,7.184,0.9106
2024-03-21 22:00:00,7.4371,0.9801,6.513,0.9913
2024-03-21 23:00:00,6.7212,0.9334,7.1348,0.9201
2024-03-22 00:00:00,6.7493,0.9425,7.5831,0.9375
2024-03-22 01:00:00,6.8942,0.9236,6.9354,0.9519
2024-03-22 02:00:00,7.7766,0.9351,6.3624,0.9239
2024-03-22 03:00:00,7.418,1.0,7.9159,0.985
2024-03-22 04:00:00,6.8676,1.0,8.0192,0.9384
2024-03-22 05:00:00,7.5999,0.9501,5.4663,0.9015
2024-03-22 06:00:00,6.8012,0.9521,7.7355,0.9183
2024-03-22 07:00:00,7.4573,0.979,6.2588,0.9671
2024-03-22 08:00:00,7.1471,0.9833,7.1426,0.8771
2024-03-22 09:00:00,6.4606,0.792,7.0707,1.0
2024-03-22 10:00:00,7.9215,0.9568,7.41,0.9704
2024-03-22 11:00:00,7.1588,1.0,7.8337,0.9569
2024-03-22 12:00:00,7.2016,0.9093,7.6923,0.9535
2024-03-22 13:00:00,7.0281,0.9664,5.4608,0.9461
2024-03-22 14:00:00,7.8893,1.0,8.0598,0.983
2024-03-22 15:00:00,7.7328,0.9034,6.8155,0.907
2024-03-22 16:00:00,7.2289,0.9108,6.5869,0.9937
2024-03-22 17:00:00,5.7731,0.9478,7.9186,1.0
2024-03-22 18:00:00,6.3012,0.9468,7.955,0.8827
2024-03-22 19:00:00,7.2446,0.9112,7.6082,1.0
2024-03-22 20:00:00,7.8147,0.9405,7.5352,0.8627
2024-03-22 21:00:00,7.1093,0.9603,7.4636,0.8602
2024-03-22 22:00:00,6.966,0.9471,7.0417,0.9688
2024-03-22 23:00:00,7.472,1.0,7.427,0.8984
2024-03-23 00:00:00,6.5336,0.9328,6.3555,0.908
2024-03-23 01:00:00,7.78,0.9528,5.6175,0.9769
2024-03-23 02:00:00,6.7109,0.9212,6.921,1.0
2024-03-23 03:00:00,6.9041,0.8822,6.854,0.9202
2024-03-23 04:00:00,6.3205,0.9038,8.3502,0.8992
2024-03-23 05:00:00,6.67,1.0,6.6098,1.0
2024-03-23 06:00:00,6.8455,0.8878,8.3952,0.9553
2024-03-23 07:00:00,5.9924,0.9861,7.3376,0.941
2024-03-23 08:00:00,6.2194,0.9734,5.6735,1.0
2024-03-23 09:00:00,7.3532,0.8803,6.2708,0.9193
2024-03-23 10:00:00,6.3024,0.9425,7.4476,0.9718
2024-03-23 11:00:00,8.1103,0.8925,7.6454,0.8956
2024-03-23 12:00:00,8.0118,0.9754,5.9293,0.9293
2024-03-23 13:00:00,5.8399,0.9434,7.5938,0.9289
2024-03-23 14:00:00,6.5663,0.9961,6.934,0.9513
2024-03-23 15:00:00,6.4695,0.9626,6.6282,0.9221
2024-03-23 16:00:00,7.7956,0.8982,7.3047,0.9458
2024-03-23 17:00:00,8.3476,1.0,6.0978,0.9888
2024-03-23 18:00:00,6.5352,0.9376,5.9309,0.9513
2024-03-23 19:00:00,7.7295,0.9183,6.7505,0.9517
2024-03-23 20:00:00,7.5928,0.9659,7.0561,0.8925
2024-03-23 21:00:00,7.3372,0.9292,7.4586,0.9616
2024-03-23 22:00:00,6.2076,0.873,7.3877,0.9295
2024-03-23 23:00:00,7.107,0.9644,6.2732,0.9741
2024-03-24 00:00:00,7.0802,0.9929,6.8284,0.8463
2024-03-24 01:00:00,6.2566,0.8634,6.7784,0.9519
2024-03-24 02:00:00,6.5716,1.0,7.8294,0.9788
2024-03-24 03:00:00,7.8509,0.9096,6.5756,0.9485
2024-03-24 04:00:00,8.1518,0.8881,5.9887,0.9427
2024-03-24 05:00:00,7.326,0.9876,7.2807,0.8687
2024-03-24 06:00:00,7.0003,1.0,5.7971,1.0
2024-03-24 07:00:00,6.408,0.9768,5.7375,0.9205
2024-03-24 08:00:00,7.1758,0.8881,6.9151,0.8961
2024-03-24 09:00:00,7.568,0.9468,6.2082,0.895
2024-03-24 10:00:00,7.3581,0.9768,7.4444,0.9709
2024-03-24 11:00:00,7.4723,0.9998,7.3738,1.0
2024-03-24 12:00:00,7.819,0.9359,6.8062,0.9172
2024-03-24 13:00:00,8.4372,1.0,8.7406,0.9614
2024-03-24 14:00:00,6.4092,0.9771,7.4273,0.9111
2024-03-24 15:00:00,7.376,0.9085,7.5046,0.9027
2024-03-24 16:00:00,7.1773,1.0,7.4434,0.9924
2024-03-24 17:00:00,8.6318,0.9596,6.9531,0.9578
2024-03-24 18:00:00,7.4035,1.0,7.734,0.9246
2024-03-24 19:00:00,6.1866,0.9619,6.2599,0.98
2024-03-24 20:00:00,7.1183,0.9198,5.7324,1.0
2024-03-24 21:00:00,6.2925,0.9053,7.3358,0.9871
2024-03-24 22:00:00,8.4261,0.9797,7.0529,0.9028
2024-03-24 23:00:00,7.244,1.0,7.1468,0.914
2024-03-25 00:00:00,7.615,0.9294,8.0901,0.891
2024-03-25 01:00:00,5.9621,0.9963,6.5528,0.9121
2024-03-25 02:00:00,7.4486,0.9909,7.2127,0.9185
2024-03-25 03:00:00,6.0134,1.0,7.3085,0.982
2024-03-25 04:00:00,6.2059,0.916,6.5616,0.9479
2024-03-25 05:00:00,6.5943,0.984,7.1346,0.8587
2024-03-25 06:00:00,6.4455,0.9696,7.1818,0.9806
2024-03-25 07:00:00,6.855,1.0,6.7019,1.0
2024-03-25 08:00:00,7.5244,0.9633,6.8205,1.0
2024-03-25 09:00:00,7.885,0.8755,6.1403,0.9128
2024-03-25 10:00:00,6.8488,0.9656,5.8705,0.8898
2024-03-25 11:00:00,6.1513,0.9317,5.5742,0.9731
2024-03-25 12:00:00,6.6559,0.9268,7.8026,1.0
2024-03-25 13:00:00,7.9785,1.0,7.943,0.9187
2024-03-25 14:00:00,7.7015,0.9395,6.7702,0.922
2024-03-25 15:00:00,5.2615,0.878,7.7591,0.9829
2024-03-25 16:00:00,7.0266,0.9,6.2599,0.8577
2024-03-25 17:00:00,6.3959,0.9372,6.4811,0.9841
2024-03-25 18:00:00,7.3259,0.94,6.2386,0.8634
2024-03-25 19:00:00,6.7225,0.8955,6.7917,0.9065
2024-03-25 20:00:00,7.2434,0.9513,7.3307,0.934
2024-03-25 21:00:00,7.5247,0.9225,6.8212,0.8976
2024-03-25 22:00:00,7.1793,1.0,7.6834,1.0
2024-03-25 23:00:00,8.1875,0.9401,7.3863,1.0
2024-03-26 00:00:00,7.8379,1.0,7.5131,0.9348
2024-03-26 01:00:00,7.5096,0.9897,6.5421,0.9662
2024-03-26 02:00:00,7.2349,1.0,6.7884,1.0
2024-03-26 03:00:00,7.4904,0.9975,7.0593,0.9007
2024-03-26 04:00:00,6.8824,0.9904,7.3585,0.9968
2024-03-26 05:00:00,7.6157,0.9988,8.196,0.8692
2024-03-26 06:00:00,7.1876,0.8795,6.5696,1.0
2024-03-26 07:00:00,5.1638,0.9217,7.1829,0.9465
2024-03-26 08:00:00,6.6663,0.8656,6.3673,0.8968
2024-03-26 09:00:00,6.7888,0.9482,6.5464,0.978
2024-03-26 10:00:00,6.7507,0.9408,7.2593,0.9864
2024-03-26 11:00:00,7.2971,0.913,6.2533,0.9809
2024-03-26 12:00:00,7.4094,0.9334,7.6966,0.8977
2024-03-26 13:00:00,8.3196,0.889,6.5205,0.9647
2024-03-26 14:00:00,7.1587,0.9109,5.9466,0.9167
2024-03-26 15:00:00,8.2284,0.9505,7.2783,0.9184
2024-03-26 16:00:00,6.4466,0.9704,7.2464,1.0
2024-03-26 17:00:00,6.7598,0.9359,6.612,0.9302
2024-03-26 18:00:00,6.0161,0.9919,6.056,0.8831
2024-03-26 19:00:00,6.9672,0.9313,8.0608,1.0
2024-03-26 20:00:00,5.8445,0.9663,4.9864,0.9504
2024-03-26 21:00:00,5.9555,0.9858,5.9762,0.8941
2024-03-26 22:00:00,7.648,1.0,6.6619,1.0
2024-03-26 23:00:00,5.8102,0.9067,6.9567,1.0
2024-03-27 00:00:00,7.2966,1.0,6.5127,0.9539
2024-03-27 01:00:00,6.361,0.9504,5.7897,0.8624
2024-03-27 02:00:00,7.0145,0.9314,6.8506,0.923
2024-03-27 03:00:00,6.6809,0.9401,7.3427,0.934
2024-03-27 04:00:00,6.9033,0.9253,7.9819,0.9793
2024-03-27 05:00:00,7.0033,0.927,7.3252,1.0
2024-03-27 06:00:00,7.5018,0.9791,7.9861,0.9271
2024-03-27 07:00:00,7.4079,0.9011,6.9361,0.9269
2024-03-27 08:00:00,7.8367,0.918,7.6854,0.9423
2024-03-27 09:00:00,6.5184,0.8682,6.4885,0.9293
2024-03-27 10:00:00,6.9012,0.922,5.8311,0.903
2024-03-27 11:00:00,7.283,0.9884,7.0791,0.9813
2024-03-27 12:00:00,7.4631,1.0,5.8157,0.9771
2024-03-27 13:00:00,7.5824,0.9438,6.2119,0.9332
2024-03-27 14:00:00,6.94,0.9056,7.2743,1.0
2024-03-27 15:00:00,9.2019,0.9771,6.5252,0.9852
2024-03-27 16:00:00,7.4831,1.0,8.045,0.9496
2024-03-27 17:00:00,7.329,0.9294,6.1508,0.8562
2024-03-27 18:00:00,6.4017,1.0,6.9255,0.9878
2024-03-27 19:00:00,6.8931,0.877,6.7306,0.9641
2024-03-27 20:00:00,8.0549,0.9711,7.9923,1.0
2024-03-27 21:00:00,5.7356,0.9176,5.5125,0.9902
2024-03-27 22:00:00,7.2241,0.9457,5.9815,0.9599
2024-03-27 23:00:00,7.0296,0.9283,7.2744,0.8997
2024-03-28 00:00:00,6.7135,0.9221,5.973,0.9707
2024-03-28 01:00:00,8.1027,0.9904,6.6963,1.0
2024-03-28 02:00:00,7.7368,0.9625,7.1365,0.9752
2024-03-28 03:00:00,6.5789,1.0,7.3812,1.0
2024-03-28 04:00:00,7.4838,0.9077,6.8486,0.9032
2024-03-28 05:00:00,6.2767,0.9206,6.3612,0.9757
2024-03-28 06:00:00,7.6755,0.9241,6.801,0.9065
2024-03-28 07:00:00,6.854,0.9453,6.6044,0.9045
2024-03-28 08:00:00,6.9508,0.8535,7.5215,0.9658
2024-03-28 09:00:00,5.8782,0.9147,5.6226,0.9236
2024-03-28 10:00:00,6.3121,0.9064,6.1634,1.0
2024-03-28 11:00:00,7.1252,0.9632,8.8247,0.9489
2024-03-28 12:00:00,6.4755,0.9227,7.1033,0.8782
2024-03-28 13:00:00,7.9741,1.0,6.5987,0.9302
2024-03-28 14:00:00,6.7675,0.8602,6.4875,0.9276
2024-03-28 15:00:00,6.8236,0.9969,6.5539,0.9463
2024-03-28 16:00:00,7.3521,0.8984,7.4534,1.0
2024-03-28 17:00:00,7.6296,0.9426,6.1911,0.8721
2024-03-28 18:00:00,7.7752,1.0,7.1648,1.0
2024-03-28 19:00:00,5.5479,0.9694,6.2316,0.9995
