Timestamp,mileage_factor_RegU_SPP,performance_factor_RegU_SPP,mileage_factor_RegD_SPP,performance_factor_RegD_SPP
2024-04-03 23:00:00,0.1975,0.977,0.2038,0.9108
2024-04-04 00:00:00,0.1924,0.9994,0.1916,1.0
2024-04-04 01:00:00,0.1965,0.9008,0.1978,0.9416
2024-04-04 02:00:00,0.1817,1.0,0.1997,0.9287
2024-04-04 03:00:00,0.1968,0.8051,0.1801,0.9997
2024-04-04 04:00:00,0.1959,0.8859,0.2173,1.0
2024-04-04 05:00:00,0.2015,0.9582,0.2165,0.9697
2024-04-04 06:00:00,0.2126,0.9954,0.2014,0.9763
2024-04-04 07:00:00,0.1981,0.9161,0.2025,0.9659
2024-04-04 08:00:00,0.1902,0.8513,0.2028,0.9312
2024-04-04 09:00:00,0.1827,0.9051,0.1909,0.98
2024-04-04 10:00:00,0.2056,0.8939,0.2054,0.9307
2024-04-04 11:00:00,0.2023,1.0,0.1921,0.9704
2024-04-04 12:00:00,0.199,0.9845,0.1814,0.8782
2024-04-04 13:00:00,0.2016,0.8989,0.1994,1.0
2024-04-04 14:00:00,0.2084,0.8712,0.1984,0.9176
2024-04-04 15:00:00,0.2031,0.909,0.2166,0.9011
2024-04-04 16:00:00,0.2031,0.9581,0.1934,0.9676
2024-04-04 17:00:00,0.2143,0.9259,0.1979,0.9546
2024-04-04 18:00:00,0.2005,1.0,0.1965,0.9307
2024-04-04 19:00:00,0.1932,0.9128,0.1942,0.9212
2024-04-04 20:00:00,0.2131,0.9809,0.1914,0.9022
2024-04-04 21:00:00,0.1943,0.9147,0.1931,0.9803
2024-04-04 22:00:00,0.1878,0.9918,0.2024,0.9571
2024-04-04 23:00:00,0.2041,0.928,0.1917,0.9919
2024-04-05 00:00:00,0.2065,1.0,0.2228,0.977
2024-04-05 01:00:00,0.1921,0.9715,0.1985,0.9557
2024-04-05 02:00:00,0.2084,1.0,0.2241,0.9176
2024-04-05 03:00:00,0.1999,0.9606,0.1941,1.0
2024-04-05 04:00:00,0.1953,0.9782,0.1823,0.9125
2024-04-05 05:00:00,0.2003,0.8866,0.2051,0.9653
2024-04-05 06:00:00,0.1939,0.8746,0.1937,1.0
2024-04-05 07:00:00,0.1999,0.9844,0.1914,0.9976
2024-04-05 08:00:00,0.2167,0.9434,0.1833,0.977
2024-04-05 09:00:00,0.1967,0.9883,0.1969,0.9122
2024-04-05 10:00:00,0.1963,0.9247,0.213,1.0
2024-04-05 11:00:00,0.1914,0.9626,0.2018,0.9372
2024-04-05 12:00:00,0.1955,0.9121,0.1988,0.891
2024-04-05 13:00:00,0.1874,0.9736,0.1971,0.9703
2024-04-05 14:00:00,0.1954,0.9035,0.2145,0.9452
2024-04-05 15:00:00,0.1929,0.9559,0.1979,0.9226
2024-04-05 16:00:00,0.1975,0.9208,0.1907,0.8885
2024-04-05 17:00:00,0.1896,1.0,0.1976,1.0
2024-04-05 18:00:00,0.2248,0.9144,0.2013,1.0
2024-04-05 19:00:00,0.1919,0.9207,0.1948,0.869
2024-04-05 20:00:00,0.196,0.936,0.1779,0.9985
2024-04-05 21:00:00,0.2026,0.9958,0.197,0.9496
2024-04-05 22:00:00,0.204,0.948,0.2065,0.8892
2024-04-05 23:00:00,0.2074,0.9414,0.1947,0.9345
2024-04-06 00:00:00,0.1974,0.9325,0.1948,0.9806
2024-04-06 01:00:00,0.1915,0.9617,0.2087,0.8844
2024-04-06 02:00:00,0.2148,0.9201,0.2075,0.9386
2024-04-06 03:00:00,0.1912,0.9102,0.1968,0.8728
2024-04-06 04:00:00,0.1979,0.9403,0.1953,0.9435
2024-04-06 05:00:00,0.2005,0.9208,0.1847,0.9306
2024-04-06 06:00:00,0.2062,0.9262,0.202,1.0
2024-04-06 07:00:00,0.2043,0.8451,0.1965,0.9681
2024-04-06 08:00:00,0.1942,1.0,0.2183,0.9247
2024-04-06 09:00:00,0.202,0.9509,0.2063,0.9245
2024-04-06 10:00:00,0.1845,0.9494,0.2114,1.0
2024-04-06 11:00:00,0.222,0.9092,0.1907,0.9526
2024-04-06 12:00:00,0.192,0.927,0.2038,0.9178
2024-04-06 13:00:00,0.209,0.8933,0.2005,0.9466
2024-04-06 14:00:00,0.1903,0.906,0.1947,1.0
2024-04-06 15:00:00,0.2064,0.9377,0.1961,0.9693
2024-04-06 16:00:00,0.1898,0.9563,0.1799,1.0
2024-04-06 17:00:00,0.2089,0.9745,0.2121,0.9074
2024-04-06 18:00:00,0.219,0.9899,0.1831,0.9588
2024-04-06 19:00:00,0.2007,1.0,0.201,0.9217
2024-04-06 20:00:00,0.2057,0.9817,0.2064,1.0
2024-04-06 21:00:00,0.2097,0.9462,0.2125,1.0
2024-04-06 22:00:00,0.1942,0.9717,0.2166,0.9898
2024-04-06 23:00:00,0.2095,0.942,0.2065,0.9416
2024-04-07 00:00:00,0.1955,0.9027,0.2034,1.0
2024-04-07 01:00:00,0.2216,1.0,0.2156,0.9359
2024-04-07 02:00:00,0.1879,0.9972,0.1959,0.9969
2024-04-07 03:00:00,0.2016,0.9752,0.1937,1.0
2024-04-07 04:00:00,0.1898,0.9592,0.2006,1.0
2024-04-07 05:00:00,0.2119,0.984,0.1918,0.9675
2024-04-07 06:00:00,0.2249,0.9651,0.1924,0.8749
2024-04-07 07:00:00,0.2028,0.956,0.2045,1.0
2024-04-07 08:00:00,0.2193,1.0,0.1994,0.8772
2024-04-07 09:00:00,0.2083,0.952,0.194,0.9237
2024-04-07 10:00:00,0.2167,1.0,0.2008,0.9591
2024-04-07 11:00:00,0.2082,0.9572,0.2039,0.946
2024-04-07 12:00:00,0.2176,0.8771,0.1947,1.0
2024-04-07 13:00:00,0.2162,0.974,0.2056,0.8621
2024-04-07 14:00:00,0.1951,0.9204,0.1989,0.9474
2024-04-07 15:00:00,0.1954,0.9001,0.2076,0.9328
2024-04-07 16:00:00,0.198,0.9177,0.2022,0.9366
2024-04-07 17:00:00,0.1938,0.8734,0.1811,1.0
2024-04-07 18:00:00,0.2056,0.9886,0.206,0.9472
2024-04-07 19:00:00,0.2147,0.971,0.2062,0.925
2024-04-07 20:00:00,0.2053,0.9618,0.1885,1.0
2024-04-07 21:00:00,0.1969,0.8905,0.1959,0.8996
2024-04-07 22:00:00,0.2024,0.9753,0.1955,1.0
2024-04-07 23:00:00,0.1804,1.0,0.193,0.9676
2024-04-08 00:00:00,0.1887,0.9594,0.1861,0.9895
2024-04-08 01:00:00,0.197,0.921,0.2073,0.9219
2024-04-08 02:00:00,0.2052,0.8933,0.2051,0.9522
2024-04-08 03:00:00,0.1975,0.9125,0.2089,0.9821
2024-04-08 04:00:00,0.202,1.0,0.1986,0.9654
2024-04-08 05:00:00,0.1977,0.9273,0.2117,0.9599
2024-04-08 06:00:00,0.1961,0.8687,0.1852,1.0
2024-04-08 07:00:00,0.1886,0.9659,0.2041,0.8182
2024-04-08 08:00:00,0.2044,0.9272,0.2099,0.962
2024-04-08 09:00:00,0.1955,0.8996,0.1908,1.0
2024-04-08 10:00:00,0.2014,0.9817,0.1957,0.9732
2024-04-08 11:00:00,0.1937,0.9329,0.1866,0.9065
2024-04-08 12:00:00,0.2059,0.9594,0.2077,0.9681
2024-04-08 13:00:00,0.2011,0.9546,0.1912,1.0
2024-04-08 14:00:00,0.2027,1.0,0.2,0.8776
2024-04-08 15:00:00,0.1924,0.9719,0.1955,0.9186
2024-04-08 16:00:00,0.1918,0.9754,0.1906,0.9567
2024-04-08 17:00:00,0.2031,0.9009,0.1969,1.0
2024-04-08 18:00:00,0.1858,0.8687,0.2032,0.9717
2024-04-08 19:00:00,0.2087,1.0,0.201,1.0
2024-04-08 20:00:00,0.1989,0.9867,0.1869,0.9535
2024-04-08 21:00:00,0.1902,0.8971,0.2039,0.9638
2024-04-08 22:00:00,0.185,1.0,0.2034,0.947
2024-04-08 23:00:00,0.2101,0.9528,0.2107,0.9277
2024-04-09 00:00:00,0.1775,0.9348,0.1889,0.9795
2024-04-09 01:00:00,0.2047,0.9169,0.2105,0.9711
2024-04-09 02:00:00,0.2014,0.9633,0.192,0.9788
2024-04-09 03:00:00,0.2064,1.0,0.1857,1.0
2024-04-09 04:00:00,0.1891,1.0,0.2059,0.9428
2024-04-09 05:00:00,0.1933,1.0,0.2062,0.9449
2024-04-09 06:00:00,0.2032,0.9395,0.2088,0.9885
2024-04-09 07:00:00,0.2005,0.952,0.1919,0.8541
2024-04-09 08:00:00,0.2088,0.9977,0.1921,0.8751
2024-04-09 09:00:00,0.1996,0.9837,0.1945,1.0
2024-04-09 10:00:00,0.214,1.0,0.1985,0.9016
2024-04-09 11:00:00,0.2014,1.0,0.2084,0.9554
2024-04-09 12:00:00,0.2162,0.9342,0.1897,0.9654
2024-04-09 13:00:00,0.2172,0.8489,0.2038,1.0
2024-04-09 14:00:00,0.2175,0.812,0.2028,0.9215
2024-04-09 15:00:00,0.1926,0.9721,0.1955,0.9832
2024-04-09 16:00:00,0.2122,0.9308,0.2077,0.909
2024-04-09 17:00:00,0.1998,0.9869,0.212,0.9196
2024-04-09 18:00:00,0.1998,0.9211,0.2111,0.9267
2024-04-09 19:00:00,0.2082,1.0,0.1984,0.932
2024-04-09 20:00:00,0.1965,0.8866,0.2049,0.9144
2024-04-09 21:00:00,0.1833,0.9242,0.1973,0.9416
2024-04-09 22:00:00,0.2002,0.9243,0.1969,0.9637
2024-04-09 23:00:00,0.2189,0.9766,0.1976,0.9993
2024-04-10 00:00:00,0.1965,0.9258,0.1893,0.8925
2024-04-10 01:00:00,0.1992,0.93,0.1882,0.8892
2024-04-10 02:00:00,0.2039,1.0,0.1904,0.9024
2024-04-10 03:00:00,0.1963,1.0,0.2044,0.9547
2024-04-10 04:00:00,0.198,0.9675,0.2085,0.9774
2024-04-10 05:00:00,0.2013,0.8969,0.1842,0.9267
2024-04-10 06:00:00,0.1959,0.9706,0.1925,1.0
2024-04-10 07:00:00,0.2131,0.9913,0.1845,0.9711
2024-04-10 08:00:00,0.2212,0.9439,0.1984,0.9684
2024-04-10 09:00:00,0.2046,0.9112,0.2009,0.9968
2024-04-10 10:00:00,0.1951,0.924,0.1992,0.9989
2024-04-10 11:00:00,0.2051,0.9635,0.215,0.9762
2024-04-10 12:00:00,0.1886,1.0,0.1878,0.883
2024-04-10 13:00:00,0.1862,0.9049,0.1856,1.0
2024-04-10 14:00:00,0.1992,0.9713,0.1916,0.9118
2024-04-10 15:00:00,0.2126,1.0,0.196,1.0
2024-04-10 16:00:00,0.2141,0.9726,0.2138,0.8408
2024-04-10 17:00:00,0.2039,0.9996,0.2056,0.9269
2024-04-10 18:00:00,0.207,0.923,0.1986,0.9404
2024-04-10 19:00:00,0.2023,0.9407,0.2108,1.0
2024-04-10 20:00:00,0.199,0.8813,0.1985,0.9806
2024-04-10 21:00:00,0.188,0.9172,0.1953,0.9832
2024-04-10 22:00:00,0.2119,0.9089,0.2016,1.0
2024-04-10 23:00:00,0.1958,0.9006,0.1879,1.0
2024-04-11 00:00:00,0.2083,0.982,0.1909,0.9998
2024-04-11 01:00:00,0.1997,0.8668,0.2159,0.9259
2024-04-11 02:00:00,0.1904,0.886,0.2048,0.9467
2024-04-11 03:00:00,0.1917,0.9897,0.2069,0.8954
2024-04-11 04:00:00,0.1942,0.9374,0.196,0.9907
2024-04-11 05:00:00,0.2011,0.896,0.1982,0.9111
2024-04-11 06:00:00,0.2118,0.974,0.2142,0.9329
2024-04-11 07:00:00,0.2071,0.9384,0.191,0.9356
2024-04-11 08:00:00,0.1921,0.9629,0.2024,0.9633
2024-04-11 09:00:00,0.1869,0.96,0.2106,0.9394
2024-04-11 10:00:00,0.2067,0.9377,0.1901,0.9324
2024-04-11 11:00:00,0.2194,0.9082,0.192,0.9466
2024-04-11 12:00:00,0.2096,0.9351,0.1928,0.9875
2024-04-11 13:00:00,0.2203,0.966,0.1996,1.0
2024-04-11 14:00:00,0.195,0.9709,0.1985,0.9559
2024-04-11 15:00:00,0.2,0.9657,0.1934,0.9497
2024-04-11 16:00:00,0.2133,0.9333,0.2021,0.9477
2024-04-11 17:00:00,0.1836,0.9669,0.1963,0.845
2024-04-11 18:00:00,0.2038,0.8766,0.197,0.9684
2024-04-11 19:00:00,0.2032,0.9701,0.2112,0.8471
2024-04-11 20:00:00,0.214,0.9904,0.2015,0.9673
2024-04-11 21:00:00,0.1903,0.7957,0.2054,1.0
2024-04-11 22:00:00,0.1978,1.0,0.2017,0.9053
2024-04-11 23:00:00,0.1932,1.0,0.1934,0.8915
2024-04-12 00:00:00,0.1989,0.9737,0.1997,0.9564
2024-04-12 01:00:00,0.1877,0.8425,0.1927,0.8835
2024-04-12 02:00:00,0.2053,0.9556,0.2003,0.9025
2024-04-12 03:00:00,0.2017,0.9104,0.2102,1.0
2024-04-12 04:00:00,0.1973,0.9526,0.1877,0.9492
2024-04-12 05:00:00,0.2028,0.9692,0.1937,0.8711
2024-04-12 06:00:00,0.2044,0.9835,0.2079,1.0
2024-04-12 07:00:00,0.2149,0.9613,0.1969,0.9175
2024-04-12 08:00:00,0.199,0.9371,0.1902,1.0
2024-04-12 09:00:00,0.2133,1.0,0.1858,0.9072
2024-04-12 10:00:00,0.1919,0.9073,0.1959,1.0
2024-04-12 11:00:00,0.1938,0.8861,0.2008,1.0
2024-04-12 12:00:00,0.216,0.9365,0.2076,0.9661
2024-04-12 13:00:00,0.2122,0.9324,0.2105,0.9934
2024-04-12 14:00:00,0.183,0.9082,0.1967,0.9479
2024-04-12 15:00:00,0.1781,0.9773,0.2044,0.9849
2024-04-12 16:00:00,0.2151,0.9241,0.203,1.0
2024-04-12 17:00:00,0.1987,0.9851,0.1999,0.8772
2024-04-12 18:00:00,0.1937,0.8679,0.2149,0.8852
2024-04-12 19:00:00,0.2026,0.9121,0.1684,0.8262
2024-04-12 20:00:00,0.1942,1.0,0.1807,1.0
2024-04-12 21:00:00,0.2001,0.9217,0.1967,0.9047
2024-04-12 22:00:00,0.1971,0.9121,0.2041,0.9924
2024-04-12 23:00:00,0.1963,1.0,0.2185,1.0
2024-04-13 00:00:00,0.1807,1.0,0.1997,1.0
2024-04-13 01:00:00,0.1897,0.8927,0.2042,0.915
2024-04-13 02:00:00,0.2111,0.9385,0.1998,0.962
2024-04-13 03:00:00,0.2077,0.9548,0.2088,0.9687
2024-04-13 04:00:00,0.2021,0.9701,0.1929,0.9933
2024-04-13 05:00:00,0.208,0.8804,0.1993,0.8884
2024-04-13 06:00:00,0.2007,0.8855,0.1878,1.0
2024-04-13 07:00:00,0.1829,0.9685,0.194,0.9715
2024-04-13 08:00:00,0.1889,0.9974,0.1892,1.0
2024-04-13 09:00:00,0.2049,0.9298,0.1941,0.94
2024-04-13 10:00:00,0.1826,0.9251,0.1977,0.9812
2024-04-13 11:00:00,0.192,0.9569,0.2026,0.9689
2024-04-13 12:00:00,0.1929,0.9567,0.2197,0.9217
2024-04-13 13:00:00,0.2025,0.9603,0.2103,0.9048
2024-04-13 14:00:00,0.198,1.0,0.2048,0.9537
2024-04-13 15:00:00,0.2019,0.9051,0.1807,0.8615
2024-04-13 16:00:00,0.2048,0.906,0.1903,0.9344
2024-04-13 17:00:00,0.2036,0.9287,0.2007,1.0
2024-04-13 18:00:00,0.2086,0.9532,0.2122,0.9141
2024-04-13 19:00:00,0.2017,0.9158,0.1978,0.8988
2024-04-13 20:00:00,0.1901,0.9255,0.2048,0.9152
2024-04-13 21:00:00,0.1875,0.896,0.187,0.9262
2024-04-13 22:00:00,0.204,0.9034,0.1912,0.9166
2024-04-13 23:00:00,0.1989,0.8763,0.1974,0.8243
2024-04-14 00:00:00,0.1998,0.9743,0.1797,1.0
2024-04-14 01:00:00,0.1934,0.9216,0.206,1.0
2024-04-14 02:00:00,0.1993,0.9891,0.2095,0.8885
2024-04-14 03:00:00,0.1848,0.9787,0.2072,0.9267
2024-04-14 04:00:00,0.1859,1.0,0.1837,0.9807
2024-04-14 05:00:00,0.2293,0.9441,0.1988,1.0
2024-04-14 06:00:00,0.1784,0.9628,0.1914,0.8863
2024-04-14 07:00:00,0.1896,0.8983,0.1935,0.9217
2024-04-14 08:00:00,0.1882,0.9408,0.1731,1.0
2024-04-14 09:00:00,0.1882,0.9706,0.207,1.0
2024-04-14 10:00:00,0.1953,0.884,0.2119,0.8544
2024-04-14 11:00:00,0.1868,0.9767,0.1753,0.9185
2024-04-14 12:00:00,0.207,0.9582,0.1885,0.9598
2024-04-14 13:00:00,0.2008,0.9463,0.2035,0.9695
2024-04-14 14:00:00,0.2045,0.957,0.1987,0.9211
2024-04-14 15:00:00,0.2025,0.9394,0.1997,0.9064
2024-04-14 16:00:00,0.1929,0.9629,0.1945,0.9364
2024-04-14 17:00:00,0.1921,0.9988,0.2059,0.9709
2024-04-14 18:00:00,0.2131,1.0,0.1873,0.8634
2024-04-14 19:00:00,0.2011,0.9236,0.2072,0.8698
2024-04-14 20:00:00,0.2012,0.9651,0.1999,0.966
2024-04-14 21:00:00,0.201,0.9026,0.1989,0.9576
2024-04-14 22:00:00,0.2009,1.0,0.2172,0.9391
2024-04-14 23:00:00,0.1855,0.9907,0.2007,0.9771
2024-04-15 00:00:00,0.2037,0.9045,0.2002,0.9773
2024-04-15 01:00:00,0.2256,1.0,0.1951,0.941
2024-04-15 02:00:00,0.2007,0.8692,0.196,0.9402
2024-04-15 03:00:00,0.2173,0.9072,0.2154,0.917
2024-04-15 04:00:00,0.2014,0.9197,0.2135,0.9342
2024-04-15 05:00:00,0.203,0.9386,0.1982,0.9547
2024-04-15 06:00:00,0.2032,0.9803,0.2213,0.9638
2024-04-15 07:00:00,0.1806,0.9056,0.1947,0.8439
2024-04-15 08:00:00,0.1849,0.927,0.2052,0.9363
2024-04-15 09:00:00,0.1982,0.9423,0.2039,0.9707
2024-04-15 10:00:00,0.2173,0.9827,0.1932,0.937
2024-04-15 11:00:00,0.1954,0.9328,0.204,1.0
2024-04-15 12:00:00,0.2052,0.9633,0.1924,0.9367
2024-04-15 13:00:00,0.1907,0.9706,0.2127,0.9499
2024-04-15 14:00:00,0.2095,0.9739,0.2026,0.9834
2024-04-15 15:00:00,0.1853,0.8193,0.1984,0.9335
2024-04-15 16:00:00,0.2108,0.9638,0.1979,1.0
2024-04-15 17:00:00,0.1996,0.8619,0.2041,0.9351
2024-04-15 18:00:00,0.1981,0.949,0.1787,0.8708
2024-04-15 19:00:00,0.2069,0.9406,0.2074,0.8825
2024-04-15 20:00:00,0.2135,0.9823,0.1971,0.9377
2024-04-15 21:00:00,0.1844,0.854,0.1903,0.9645
2024-04-15 22:00:00,0.2069,0.8942,0.1934,0.9125
2024-04-15 23:00:00,0.1834,0.9284,0.2033,1.0
2024-04-16 00:00:00,0.1933,0.9305,0.1931,0.9908
2024-04-16 01:00:00,0.1748,0.9632,0.1962,0.9641
2024-04-16 02:00:00,0.1973,0.8906,0.2173,0.9857
2024-04-16 03:00:00,0.202,0.9614,0.1914,1.0
2024-04-16 04:00:00,0.2096,0.9434,0.1837,0.9237
2024-04-16 05:00:00,0.2032,1.0,0.1959,0.9524
2024-04-16 06:00:00,0.2005,0.896,0.1913,0.8907
2024-04-16 07:00:00,0.2093,0.9938,0.2116,1.0
2024-04-16 08:00:00,0.2135,0.9383,0.1918,0.9245
2024-04-16 09:00:00,0.2105,0.9172,0.1878,0.8499
2024-04-16 10:00:00,0.2208,1.0,0.2097,0.9288
2024-04-16 11:00:00,0.1947,0.9283,0.1951,0.9273
2024-04-16 12:00:00,0.2128,0.9698,0.2143,0.9857
2024-04-16 13:00:00,0.1853,0.9391,0.1946,0.9828
2024-04-16 14:00:00,0.1875,0.9386,0.1815,0.992
2024-04-16 15:00:00,0.1999,0.98,0.188,0.9441
2024-04-16 16:00:00,0.1952,0.9871,0.1744,0.9718
2024-04-16 17:00:00,0.2071,0.9122,0.1728,0.8389
2024-04-16 18:00:00,0.2046,0.9159,0.1998,0.9344
2024-04-16 19:00:00,0.2158,0.7792,0.2067,1.0
2024-04-16 20:00:00,0.2054,0.9331,0.2116,1.0
2024-04-16 21:00:00,0.2047,1.0,0.2019,0.9115
2024-04-16 22:00:00,0.1886,1.0,0.2094,0.9462
2024-04-16 23:00:00,0.1975,0.9499,0.1947,0.9374
2024-04-17 00:00:00,0.2093,1.0,0.205,0.877
2024-04-17 01:00:00,0.2294,1.0,0.1808,0.9573
2024-04-17 02:00:00,0.1916,0.9823,0.1954,0.926
2024-04-17 03:00:00,0.2118,0.8861,0.2118,0.8922
2024-04-17 04:00:00,0.2002,0.9366,0.1944,0.8697
2024-04-17 05:00:00,0.2012,0.9009,0.1978,0.9956
2024-04-17 06:00:00,0.1918,0.8968,0.2124,0.8668
2024-04-17 07:00:00,0.1952,0.9663,0.2035,0.9767
2024-04-17 08:00:00,0.1991,0.9796,0.1848,0.9941
2024-04-17 09:00:00,0.2088,0.8397,0.2104,0.9228
2024-04-17 10:00:00,0.2151,0.9269,0.2123,0.9756
2024-04-17 11:00:00,0.1952,0.8968,0.19,0.8697
2024-04-17 12:00:00,0.1945,0.9508,0.2131,0.9857
2024-04-17 13:00:00,0.2075,0.9134,0.2022,0.9834
2024-04-17 14:00:00,0.1975,0.9646,0.2008,0.9567
2024-04-17 15:00:00,0.2107,1.0,0.1846,0.9719
2024-04-17 16:00:00,0.2064,0.9534,0.209,0.9531
2024-04-17 17:00:00,0.1941,0.9892,0.2062,0.8886
2024-04-17 18:00:00,0.2092,1.0,0.2079,0.966
2024-04-17 19:00:00,0.205,0.9574,0.2061,0.9644
2024-04-17 20:00:00,0.1977,0.8822,0.2018,0.9749
2024-04-17 21:00:00,0.2046,0.8905,0.1943,0.9472
2024-04-17 22:00:00,0.1901,0.9445,0.2113,0.9412
2024-04-17 23:00:00,0.1959,1.0,0.1803,0.9821
2024-04-18 00:00:00,0.2079,0.8594,0.2133,0.7871
2024-04-18 01:00:00,0.1973,0.9713,0.2019,0.9897
2024-04-18 02:00:00,0.2045,0.9621,0.1881,0.9269
2024-04-18 03:00:00,0.1854,0.9787,0.1924,0.9509
2024-04-18 04:00:00,0.1994,0.9443,0.1956,0.8997
2024-04-18 05:00:00,0.2024,0.9504,0.2148,1.0
2024-04-18 06:00:00,0.1938,0.9481,0.1979,0.9949
2024-04-18 07:00:00,0.2011,0.8966,0.2064,0.9576
2024-04-18 08:00:00,0.2022,0.8429,0.2148,0.897
2024-04-18 09:00:00,0.1897,1.0,0.205,0.8975
2024-04-18 10:00:00,0.1716,0.9374,0.1943,0.9419
2024-04-18 11:00:00,0.1909,0.8956,0.1981,0.879
2024-04-18 12:00:00,0.1789,1.0,0.1898,0.9915
2024-04-18 13:00:00,0.2073,0.9252,0.1968,0.9556
2024-04-18 14:00:00,0.2113,0.9636,0.1877,0.9314
2024-04-18 15:00:00,0.1883,0.9736,0.1896,0.9187
2024-04-18 16:00:00,0.1894,0.9153,0.2048,0.9637
2024-04-18 17:00:00,0.1963,0.9812,0.192,0.9426
2024-04-18 18:00:00,0.1933,0.9378,0.2,0.9597
2024-04-18 19:00:00,0.1925,0.9963,0.1877,0.8897
2024-04-18 20:00:00,0.1828,1.0,0.2122,0.8951
2024-04-18 21:00:00,0.1995,0.9864,0.2012,1.0
2024-04-18 22:00:00,0.1908,0.8153,0.213,0.9998
2024-04-18 23:00:00,0.1842,0.9684,0.1983,0.928
2024-04-19 00:00:00,0.1951,1.0,0.1911,0.906
2024-04-19 01:00:00,0.2013,0.9388,0.1937,0.9085
2024-04-19 02:00:00,0.1977,0.8715,0.1976,0.9202
2024-04-19 03:00:00,0.205,0.9396,0.2031,0.9235
2024-04-19 04:00:00,0.2194,0.8942,0.1962,0.9725
2024-04-19 05:00:00,0.1995,0.951,0.2023,1.0
2024-04-19 06:00:00,0.214,0.9297,0.1933,1.0
2024-04-19 07:00:00,0.1858,0.9648,0.1962,1.0
2024-04-19 08:00:00,0.1668,0.8142,0.2144,0.9058
2024-04-19 09:00:00,0.1915,1.0,0.1948,0.9969
2024-04-19 10:00:00,0.1959,0.9849,0.1894,0.9663
2024-04-19 11:00:00,0.188,0.8918,0.2076,0.9471
2024-04-19 12:00:00,0.2062,0.9576,0.1729,0.9598
2024-04-19 13:00:00,0.1938,0.9923,0.2161,0.9848
2024-04-19 14:00:00,0.1982,0.9204,0.1984,0.9724
2024-04-19 15:00:00,0.1996,0.9445,0.2009,0.9644
2024-04-19 16:00:00,0.2121,0.8519,0.192,0.9708
2024-04-19 17:00:00,0.1938,0.8443,0.2066,0.9529
2024-04-19 18:00:00,0.1951,0.8853,0.193,0.9123
2024-04-19 19:00:00,0.2123,0.9216,0.2028,0.9233
2024-04-19 20:00:00,0.2147,1.0,0.2087,0.8219
2024-04-19 21:00:00,0.2147,0.9476,0.2103,0.9957
2024-04-19 22:00:00,0.2142,0.8451,0.205,0.904
2024-04-19 23:00:00,0.1767,0.9574,0.1971,0.9473
2024-04-20 00:00:00,0.1902,0.9692,0.224,0.9528
2024-04-20 01:00:00,0.2205,0.909,0.1937,0.973
2024-04-20 02:00:00,0.2057,0.9508,0.2013,0.9724
2024-04-20 03:00:00,0.2176,1.0,0.1827,0.9929
2024-04-20 04:00:00,0.209,0.9322,0.1966,0.9334
2024-04-20 05:00:00,0.2052,0.9258,0.1961,0.888
2024-04-20 06:00:00,0.2056,0.9138,0.1974,0.9499
2024-04-20 07:00:00,0.1985,0.9708,0.1945,0.921
2024-04-20 08:00:00,0.2004,0.9249,0.2016,0.981
2024-04-20 09:00:00,0.1887,0.9505,0.2128,0.9685
2024-04-20 10:00:00,0.1945,0.9056,0.1813,0.8956
2024-04-20 11:00:00,0.1956,0.9221,0.2192,0.9715
2024-04-20 12:00:00,0.2037,1.0,0.2046,0.9006
2024-04-20 13:00:00,0.2073,0.91,0.2025,0.9297
2024-04-20 14:00:00,0.2094,1.0,0.1918,0.9427
2024-04-20 15:00:00,0.2191,0.8945,0.2064,0.856
2024-04-20 16:00:00,0.2095,1.0,0.1971,1.0
2024-04-20 17:00:00,0.2079,0.9426,0.21,0.9157
2024-04-20 18:00:00,0.1867,0.9679,0.2115,0.9008
2024-04-20 19:00:00,0.1839,0.9034,0.1965,0.9403
2024-04-20 20:00:00,0.2036,0.9631,0.1914,0.9033
2024-04-20 21:00:00,0.197,0.9683,0.1918,1.0
2024-04-20 22:00:00,0.2015,0.9505,0.198,0.9791
2024-04-20 23:00:00,0.1891,0.8791,0.2084,0.8779
2024-04-21 00:00:00,0.2001,0.9064,0.1989,0.9934
2024-04-21 01:00:00,0.195,0.8867,0.1832,0.8822
2024-04-21 02:00:00,0.2046,0.9475,0.1843,0.9627
2024-04-21 03:00:00,0.206,0.9006,0.1997,1.0
2024-04-21 04:00:00,0.2032,0.89,0.2059,0.9355
2024-04-21 05:00:00,0.1887,0.8911,0.1935,0.8931
2024-04-21 06:00:00,0.1986,0.905,0.1861,0.9423
2024-04-21 07:00:00,0.2169,1.0,0.2093,0.8941
2024-04-21 08:00:00,0.1949,0.9707,0.1787,0.8358
2024-04-21 09:00:00,0.1933,0.9532,0.211,0.998
2024-04-21 10:00:00,0.2077,0.963,0.2123,0.9737
2024-04-21 11:00:00,0.1944,0.847,0.2118,0.8989
2024-04-21 12:00:00,0.191,0.9917,0.2058,0.9846
2024-04-21 13:00:00,0.1931,0.9866,0.2062,0.9491
2024-04-21 14:00:00,0.2097,0.9707,0.2089,0.9139
2024-04-21 15:00:00,0.1981,0.9806,0.2058,0.9702
2024-04-21 16:00:00,0.2081,0.9539,0.1884,0.9315
2024-04-21 17:00:00,0.2118,0.9424,0.2004,0.8621
2024-04-21 18:00:00,0.1957,0.9526,0.1921,1.0
2024-04-21 19:00:00,0.1984,0.8344,0.2073,1.0
2024-04-21 20:00:00,0.1977,1.0,0.1983,1.0
2024-04-21 21:00:00,0.192,0.8649,0.1885,0.9435
