Time,RegU,RegD,Spin,NSpin,ECRS
2024-04-03 07:00:00,1.97,2.14,3.51,5.0,3.51
2024-04-03 08:00:00,2.0,2.0,2.49,2.72,2.49
2024-04-03 09:00:00,1.69,1.57,1.84,1.84,1.84
2024-04-03 10:00:00,1.48,1.0,1.15,1.96,1.15
2024-04-03 11:00:00,1.49,0.99,1.11,1.96,1.11
2024-04-03 12:00:00,1.49,0.99,1.0,1.75,1.0
2024-04-03 13:00:00,1.49,0.99,1.04,1.75,1.04
2024-04-03 14:00:00,1.49,1.25,1.01,1.5,1.23
2024-04-03 15:00:00,1.49,1.42,1.01,1.75,1.26
2024-04-03 16:00:00,1.97,1.49,1.02,1.85,1.99
2024-04-03 17:00:00,1.98,2.2,1.03,2.72,2.0
2024-04-03 18:00:00,5.0,6.14,2.71,4.93,4.93
2024-04-03 19:00:00,38.87,18.49,38.36,56.37,56.37
2024-04-03 20:00:00,14.19,16.09,16.19,50.8,50.8
2024-04-03 21:00:00,6.99,6.16,6.47,32.71,32.71
2024-04-03 22:00:00,9.33,2.39,9.0,18.33,16.84
2024-04-03 23:00:00,3.8,2.0,3.8,7.02,5.12
2024-04-04 00:00:00,1.33,1.25,1.0,0.91,0.7
2024-04-04 01:00:00,1.33,0.49,1.0,0.85,0.82
2024-04-04 02:00:00,1.25,0.49,1.0,0.97,0.7
2024-04-04 03:00:00,1.33,0.49,1.0,0.96,0.82
2024-04-04 04:00:00,1.25,0.49,0.99,0.99,0.06
2024-04-04 05:00:00,1.54,1.04,1.0,1.0,0.82
2024-04-04 06:00:00,1.97,1.82,1.5,3.0,0.83
2024-04-04 07:00:00,1.64,1.98,1.5,2.72,1.5
2024-04-04 08:00:00,2.15,3.3,2.0,2.15,2.0
2024-04-04 09:00:00,1.6,1.94,1.5,1.74,1.74
2024-04-04 10:00:00,1.39,1.49,1.31,1.5,1.31
2024-04-04 11:00:00,1.49,1.49,1.01,1.5,1.49
2024-04-04 12:00:00,1.45,1.49,1.15,1.5,1.15
2024-04-04 13:00:00,1.5,1.25,1.04,1.5,1.5
2024-04-04 14:00:00,1.5,1.54,1.5,1.5,1.5
2024-04-04 15:00:00,1.5,1.52,1.01,1.5,1.5
2024-04-04 16:00:00,1.97,1.48,1.03,1.68,2.0
2024-04-04 17:00:00,2.0,1.93,1.5,2.12,2.5
2024-04-04 18:00:00,8.65,2.0,5.0,7.88,8.63
2024-04-04 19:00:00,18.09,6.61,17.58,19.38,20.0
2024-04-04 20:00:00,4.15,1.8,3.82,5.0,6.06
2024-04-04 21:00:00,1.72,1.5,1.72,2.72,2.72
2024-04-04 22:00:00,1.44,1.5,1.0,0.99,0.83
2024-04-04 23:00:00,1.33,1.53,1.0,0.92,0.82
2024-04-05 00:00:00,1.33,1.99,1.0,0.83,0.5
2024-04-05 01:00:00,1.33,2.0,1.0,0.5,0.76
2024-04-05 02:00:00,1.25,2.0,1.0,0.85,0.5
2024-04-05 03:00:00,1.33,1.48,1.0,0.84,0.82
2024-04-05 04:00:00,1.32,1.0,0.99,0.94,0.5
2024-04-05 05:00:00,1.54,1.12,0.99,0.96,0.82
2024-04-05 06:00:00,1.34,1.48,1.01,1.8,0.83
2024-04-05 07:00:00,1.15,4.4,1.0,1.8,1.15
2024-04-05 08:00:00,1.5,3.65,1.17,1.8,1.8
2024-04-05 09:00:00,1.5,2.0,1.03,1.75,2.0
2024-04-05 10:00:00,1.49,3.65,1.0,1.5,1.5
2024-04-05 11:00:00,1.49,3.0,1.0,1.5,1.56
2024-04-05 12:00:00,1.47,2.0,1.0,1.5,1.5
2024-04-05 13:00:00,1.5,2.37,1.0,1.55,1.55
2024-04-05 14:00:00,1.49,3.0,1.0,1.2,1.97
2024-04-05 15:00:00,1.5,2.0,1.01,1.5,2.0
2024-04-05 16:00:00,2.0,3.0,1.01,1.5,2.0
2024-04-05 17:00:00,1.97,3.0,1.01,1.75,2.0
2024-04-05 18:00:00,2.76,3.4,1.0,1.04,1.7
2024-04-05 19:00:00,3.26,2.0,1.5,2.04,3.26
2024-04-05 20:00:00,1.83,2.97,1.5,1.5,2.0
2024-04-05 21:00:00,1.5,1.25,1.15,1.03,1.15
2024-04-05 22:00:00,1.33,2.0,1.0,0.92,1.0
2024-04-05 23:00:00,1.33,2.49,1.0,0.91,0.83
2024-04-06 00:00:00,1.33,1.8,1.0,0.83,0.75
2024-04-06 01:00:00,1.46,1.75,1.0,0.3,0.76
2024-04-06 02:00:00,1.24,1.25,0.99,0.85,0.7
2024-04-06 03:00:00,1.46,1.39,1.0,0.83,0.82
2024-04-06 04:00:00,1.32,1.2,0.99,0.92,0.4
2024-04-06 05:00:00,1.32,1.25,0.99,0.92,0.82
2024-04-06 06:00:00,1.33,1.26,1.0,1.04,0.83
2024-04-06 07:00:00,1.06,2.22,1.0,1.06,1.06
2024-04-06 08:00:00,1.49,2.5,1.0,1.1,1.49
2024-04-06 09:00:00,1.54,1.98,1.01,1.14,2.0
2024-04-06 10:00:00,1.5,1.8,0.99,1.5,1.5
2024-04-06 11:00:00,1.49,1.98,1.0,1.5,1.73
2024-04-06 12:00:00,1.49,1.94,1.0,1.49,1.49
2024-04-06 13:00:00,1.52,1.94,1.0,1.5,1.76
2024-04-06 14:00:00,1.52,2.0,1.0,1.25,2.0
2024-04-06 15:00:00,1.5,2.0,1.0,1.06,2.0
2024-04-06 16:00:00,1.97,2.79,1.38,1.07,2.38
2024-04-06 17:00:00,2.0,2.0,1.48,1.07,2.48
2024-04-06 18:00:00,3.0,2.97,1.01,0.99,2.0
2024-04-06 19:00:00,6.19,5.18,5.0,2.14,10.0
2024-04-06 20:00:00,1.97,2.23,1.78,1.5,4.21
2024-04-06 21:00:00,2.0,2.0,1.5,1.85,2.0
2024-04-06 22:00:00,1.42,1.35,1.03,1.1,1.1
2024-04-06 23:00:00,1.33,1.26,1.0,0.85,1.0
2024-04-07 00:00:00,1.35,1.99,1.0,0.83,0.76
2024-04-07 01:00:00,1.47,1.97,1.0,0.77,0.82
2024-04-07 02:00:00,1.33,1.47,1.0,0.94,0.82
2024-04-07 03:00:00,1.52,1.45,1.0,0.85,1.0
2024-04-07 04:00:00,1.46,1.25,1.0,0.94,0.76
2024-04-07 05:00:00,1.79,1.44,0.99,0.96,0.83
2024-04-07 06:00:00,1.29,1.55,1.29,2.0,1.29
2024-04-07 07:00:00,1.37,2.22,1.5,2.0,1.5
2024-04-07 08:00:00,1.7,2.5,1.5,1.96,2.0
2024-04-07 09:00:00,1.78,2.0,1.45,1.48,1.48
2024-04-07 10:00:00,1.49,1.98,1.01,1.15,1.15
2024-04-07 11:00:00,1.5,1.98,1.01,1.5,1.5
2024-04-07 12:00:00,1.49,1.51,1.01,1.5,1.15
2024-04-07 13:00:00,1.5,1.49,1.01,1.94,1.5
2024-04-07 14:00:00,1.5,1.98,1.01,1.5,1.5
2024-04-07 15:00:00,2.0,2.99,0.99,1.5,1.5
2024-04-07 16:00:00,2.0,2.27,0.99,1.96,1.96
2024-04-07 17:00:00,2.99,2.0,1.2,3.7,3.7
2024-04-07 18:00:00,7.18,3.74,1.5,7.86,7.86
2024-04-07 19:00:00,90.37,8.98,90.85,84.21,100.33
2024-04-07 20:00:00,15.68,5.24,18.18,36.36,46.99
2024-04-07 21:00:00,11.64,4.98,11.64,19.33,19.33
2024-04-07 22:00:00,6.17,4.98,5.84,13.15,9.3
2024-04-07 23:00:00,4.0,2.0,4.0,6.21,5.0
2024-04-08 00:00:00,1.33,1.26,1.0,0.82,0.76
2024-04-08 01:00:00,1.31,1.26,1.0,0.32,0.82
2024-04-08 02:00:00,1.0,0.76,1.0,0.92,0.76
2024-04-08 03:00:00,1.33,0.49,1.0,0.83,1.0
2024-04-08 04:00:00,1.46,0.59,1.0,0.83,0.83
2024-04-08 05:00:00,1.97,1.3,1.0,0.95,1.0
2024-04-08 06:00:00,1.97,2.18,1.92,7.49,2.92
2024-04-08 07:00:00,1.99,3.08,2.82,15.81,4.45
2024-04-08 08:00:00,2.0,2.5,2.4,10.69,6.77
2024-04-08 09:00:00,2.73,1.98,2.2,6.0,5.0
2024-04-08 10:00:00,1.6,1.53,1.27,7.0,2.27
2024-04-08 11:00:00,2.02,1.88,1.65,7.11,4.28
2024-04-08 12:00:00,5.0,3.27,4.9,44.85,15.0
2024-04-08 13:00:00,74.29,7.26,87.65,107.25,89.9
2024-04-08 14:00:00,16.47,3.36,16.37,17.48,19.47
2024-04-08 15:00:00,2.75,2.38,1.65,5.0,5.0
2024-04-08 16:00:00,4.06,2.99,1.65,6.31,6.31
2024-04-08 17:00:00,6.59,3.0,1.5,8.58,8.58
2024-04-08 18:00:00,4.33,3.0,1.65,5.0,5.0
2024-04-08 19:00:00,35.48,6.49,35.48,24.39,37.73
2024-04-08 20:00:00,16.74,3.98,18.74,19.17,22.31
2024-04-08 21:00:00,3.1,2.0,3.1,10.96,9.22
2024-04-08 22:00:00,2.73,2.0,2.4,5.0,4.23
2024-04-08 23:00:00,1.4,1.33,1.07,1.07,1.07
2024-04-09 00:00:00,1.33,1.25,1.0,0.81,0.82
2024-04-09 01:00:00,1.21,0.49,1.0,0.85,0.82
2024-04-09 02:00:00,1.06,0.49,0.91,0.91,0.82
2024-04-09 03:00:00,1.15,0.01,0.96,0.85,0.83
2024-04-09 04:00:00,1.32,0.03,0.99,0.92,0.82
2024-04-09 05:00:00,1.79,0.56,0.99,0.94,0.99
2024-04-09 06:00:00,1.97,1.9,1.5,6.52,2.47
2024-04-09 07:00:00,1.97,1.97,1.71,7.26,2.71
2024-04-09 08:00:00,1.85,2.0,1.97,4.49,4.21
2024-04-09 09:00:00,2.02,1.95,1.5,4.15,2.5
2024-04-09 10:00:00,1.49,1.42,1.0,3.85,1.73
2024-04-09 11:00:00,1.5,1.25,1.0,4.0,1.79
2024-04-09 12:00:00,1.49,1.32,1.0,4.5,1.63
2024-04-09 13:00:00,2.33,1.5,1.05,5.0,2.92
2024-04-09 14:00:00,2.07,2.0,1.5,5.0,5.0
2024-04-09 15:00:00,4.5,4.43,1.5,10.54,6.75
2024-04-09 16:00:00,4.9,3.98,1.5,12.96,12.97
2024-04-09 17:00:00,10.0,2.75,1.5,16.75,16.75
2024-04-09 18:00:00,7.0,3.55,1.97,17.08,9.25
2024-04-09 19:00:00,27.28,4.81,26.76,28.28,32.28
2024-04-09 20:00:00,12.5,5.65,12.98,19.17,23.17
2024-04-09 21:00:00,8.79,2.5,8.78,7.78,11.78
2024-04-09 22:00:00,2.0,2.0,4.5,6.0,6.0
2024-04-09 23:00:00,2.33,1.8,2.0,2.0,2.0
2024-04-10 00:00:00,1.33,1.27,1.0,0.84,0.83
2024-04-10 01:00:00,1.33,0.74,1.0,0.84,0.82
2024-04-10 02:00:00,1.25,0.21,1.0,0.96,0.83
2024-04-10 03:00:00,1.31,0.49,1.0,0.85,0.83
2024-04-10 04:00:00,1.16,0.49,1.0,0.91,0.82
2024-04-10 05:00:00,1.48,1.12,1.0,0.96,1.0
2024-04-10 06:00:00,1.97,1.23,1.5,2.0,1.5
2024-04-10 07:00:00,1.51,2.46,1.18,1.75,1.75
2024-04-10 08:00:00,1.69,2.73,1.43,1.77,2.0
2024-04-10 09:00:00,1.83,2.0,1.5,1.75,1.75
2024-04-10 10:00:00,1.49,2.0,1.01,1.5,1.49
2024-04-10 11:00:00,1.52,1.98,1.0,1.52,1.52
2024-04-10 12:00:00,1.49,1.98,1.01,1.5,1.15
2024-04-10 13:00:00,1.5,2.0,1.01,1.5,1.5
2024-04-10 14:00:00,1.53,2.0,1.01,1.18,1.18
2024-04-10 15:00:00,2.29,2.0,1.0,1.32,1.32
2024-04-10 16:00:00,2.5,2.0,1.01,1.5,1.97
2024-04-10 17:00:00,1.84,2.0,1.24,1.5,2.0
2024-04-10 18:00:00,2.82,2.0,1.0,0.99,1.0
2024-04-10 19:00:00,24.63,3.41,24.3,18.5,26.54
2024-04-10 20:00:00,27.99,8.03,29.99,19.33,42.08
2024-04-10 21:00:00,14.51,5.26,13.99,16.84,17.01
2024-04-10 22:00:00,7.0,3.0,6.67,8.0,8.0
2024-04-10 23:00:00,4.68,3.49,4.68,5.68,5.68
2024-04-11 00:00:00,1.33,1.26,1.0,0.83,0.82
2024-04-11 01:00:00,1.25,0.5,1.0,0.83,0.82
2024-04-11 02:00:00,1.17,0.49,1.0,0.95,0.82
2024-04-11 03:00:00,1.32,0.49,1.0,0.96,0.83
2024-04-11 04:00:00,1.33,0.49,1.0,0.97,0.82
2024-04-11 05:00:00,1.8,0.96,1.0,1.06,1.0
2024-04-11 06:00:00,1.97,1.87,1.64,5.76,1.64
2024-04-11 07:00:00,1.64,2.41,2.15,4.5,3.15
2024-04-11 08:00:00,2.0,3.15,2.3,2.72,2.72
2024-04-11 09:00:00,1.96,1.98,1.5,1.96,1.96
2024-04-11 10:00:00,1.25,1.49,1.01,1.5,1.08
2024-04-11 11:00:00,1.34,1.34,1.01,1.5,1.11
2024-04-11 12:00:00,1.29,1.26,1.0,1.25,1.0
2024-04-11 13:00:00,1.63,1.38,1.01,1.69,1.69
2024-04-11 14:00:00,2.0,1.49,1.01,1.5,1.5
2024-04-11 15:00:00,2.83,1.52,1.02,1.96,1.96
2024-04-11 16:00:00,3.26,1.76,1.5,2.72,2.5
2024-04-11 17:00:00,2.97,2.0,1.65,5.22,5.22
2024-04-11 18:00:00,27.21,5.06,1.5,27.88,27.88
2024-04-11 19:00:00,183.72,21.43,184.2,151.18,207.88
2024-04-11 20:00:00,94.94,10.19,96.94,55.35,99.94
2024-04-11 21:00:00,16.8,5.0,16.47,16.17,17.47
2024-04-11 22:00:00,6.17,4.98,5.92,6.92,6.92
2024-04-11 23:00:00,1.34,1.27,1.01,0.99,1.01
2024-04-12 00:00:00,1.33,2.0,1.0,0.82,0.82
2024-04-12 01:00:00,1.33,1.99,1.0,0.82,0.6
2024-04-12 02:00:00,1.33,1.47,1.0,0.94,0.76
2024-04-12 03:00:00,1.49,1.51,1.0,0.95,0.82
2024-04-12 04:00:00,1.33,1.26,1.0,0.96,0.76
2024-04-12 05:00:00,1.8,1.25,1.0,0.97,0.82
2024-04-12 06:00:00,1.97,1.87,1.97,2.43,1.97
2024-04-12 07:00:00,1.64,4.33,2.0,2.6,2.0
2024-04-12 08:00:00,1.7,2.26,2.0,2.0,2.0
2024-04-12 09:00:00,2.29,2.0,1.96,1.96,1.96
2024-04-12 10:00:00,1.74,1.98,1.5,1.5,1.5
2024-04-12 11:00:00,1.98,1.98,1.5,1.98,1.98
2024-04-12 12:00:00,1.52,1.64,1.0,1.95,1.0
2024-04-12 13:00:00,1.49,1.49,1.01,1.5,1.49
2024-04-12 14:00:00,1.5,1.98,1.0,1.07,1.07
2024-04-12 15:00:00,1.9,1.98,1.0,1.25,1.25
2024-04-12 16:00:00,2.0,1.98,1.02,2.0,2.0
2024-04-12 17:00:00,2.29,2.0,1.5,2.72,2.72
2024-04-12 18:00:00,3.8,3.0,1.5,1.94,2.0
2024-04-12 19:00:00,5.8,2.0,5.29,5.09,10.0
2024-04-12 20:00:00,2.0,2.47,2.21,4.45,4.45
2024-04-12 21:00:00,2.07,2.0,1.57,2.72,2.57
2024-04-12 22:00:00,2.3,2.0,1.97,2.72,1.97
2024-04-12 23:00:00,1.5,2.0,1.0,0.96,0.96
2024-04-13 00:00:00,1.33,2.0,1.0,0.92,1.0
2024-04-13 01:00:00,1.33,1.97,1.0,0.92,0.92
2024-04-13 02:00:00,1.25,1.8,1.0,0.96,1.0
2024-04-13 03:00:00,1.52,1.8,1.0,0.96,1.0
2024-04-13 04:00:00,1.5,1.48,1.0,0.96,1.0
2024-04-13 05:00:00,1.79,1.45,1.0,0.96,1.0
2024-04-13 06:00:00,1.65,1.76,1.5,1.65,1.65
2024-04-13 07:00:00,1.5,2.83,1.5,1.55,1.55
2024-04-13 08:00:00,1.69,2.0,1.43,2.0,2.0
2024-04-13 09:00:00,1.76,1.97,1.3,1.96,2.0
2024-04-13 10:00:00,1.49,1.53,1.01,1.75,1.75
2024-04-13 11:00:00,1.52,1.54,1.01,2.0,2.0
2024-04-13 12:00:00,1.51,1.53,1.0,1.75,1.75
2024-04-13 13:00:00,1.5,1.52,1.01,1.74,1.74
2024-04-13 14:00:00,1.5,2.0,1.01,1.2,1.98
2024-04-13 15:00:00,2.0,2.0,1.01,1.55,2.0
2024-04-13 16:00:00,2.3,2.0,1.3,1.55,2.3
2024-04-13 17:00:00,2.98,3.0,1.5,2.72,4.76
2024-04-13 18:00:00,3.27,3.29,1.5,2.15,2.5
2024-04-13 19:00:00,7.76,7.41,7.24,4.92,14.78
2024-04-13 20:00:00,2.48,4.98,4.48,2.72,7.63
2024-04-13 21:00:00,2.12,2.12,1.62,2.62,2.62
2024-04-13 22:00:00,1.76,2.0,1.3,2.0,2.0
2024-04-13 23:00:00,1.33,1.98,1.0,1.0,1.0
2024-04-14 00:00:00,1.33,1.99,1.0,0.92,1.0
2024-04-14 01:00:00,1.33,1.75,1.0,0.91,0.91
2024-04-14 02:00:00,1.15,1.26,1.0,0.95,1.0
2024-04-14 03:00:00,1.33,1.26,1.0,0.95,1.0
2024-04-14 04:00:00,1.33,1.25,1.0,0.96,1.0
2024-04-14 05:00:00,1.8,1.45,1.0,0.96,1.0
2024-04-14 06:00:00,1.83,1.9,1.5,1.83,1.83
2024-04-14 07:00:00,1.5,3.96,1.5,1.75,1.75
2024-04-14 08:00:00,1.69,2.0,1.5,1.96,2.41
2024-04-14 09:00:00,1.7,1.97,1.43,1.96,2.0
2024-04-14 10:00:00,1.53,1.53,1.01,1.94,1.94
2024-04-14 11:00:00,1.52,1.54,1.01,2.0,2.0
2024-04-14 12:00:00,1.53,1.49,1.01,2.0,2.0
2024-04-14 13:00:00,1.56,1.49,1.1,2.1,2.1
2024-04-14 14:00:00,1.52,1.49,1.01,2.0,2.0
2024-04-14 15:00:00,2.85,1.54,1.01,2.0,2.0
2024-04-14 16:00:00,2.75,1.95,1.5,5.19,5.07
2024-04-14 17:00:00,8.42,7.11,1.5,15.0,15.0
2024-04-14 18:00:00,5.03,3.72,1.5,2.04,4.03
2024-04-14 19:00:00,22.1,6.84,5.0,2.72,34.6
2024-04-14 20:00:00,5.54,4.85,5.02,2.94,10.0
2024-04-14 21:00:00,2.0,1.91,1.5,2.72,3.29
2024-04-14 22:00:00,2.64,2.0,2.31,3.31,3.31
2024-04-14 23:00:00,1.51,1.79,1.01,1.01,1.01
2024-04-15 00:00:00,1.53,1.75,1.0,0.84,0.82
2024-04-15 01:00:00,1.47,2.0,1.0,0.84,0.8
2024-04-15 02:00:00,1.18,2.0,1.0,0.96,0.82
2024-04-15 03:00:00,1.25,2.0,1.0,0.96,0.82
2024-04-15 04:00:00,1.46,1.48,1.0,0.95,0.8
2024-04-15 05:00:00,1.79,1.12,1.0,0.95,1.0
2024-04-15 06:00:00,1.5,1.87,1.5,1.5,1.5
2024-04-15 07:00:00,1.5,2.46,1.5,1.5,1.5
2024-04-15 08:00:00,1.69,2.8,1.5,2.0,2.0
2024-04-15 09:00:00,1.69,1.74,1.16,1.96,1.97
2024-04-15 10:00:00,2.2,1.5,1.0,1.96,1.96
2024-04-15 11:00:00,2.1,1.5,1.0,1.96,2.0
2024-04-15 12:00:00,1.49,1.49,1.0,1.22,1.22
2024-04-15 13:00:00,1.52,1.49,1.01,1.52,1.52
2024-04-15 14:00:00,2.02,1.49,1.01,1.06,2.0
2024-04-15 15:00:00,2.94,1.5,1.29,2.04,2.29
2024-04-15 16:00:00,8.31,2.97,1.5,2.72,8.99
2024-04-15 17:00:00,5.55,5.0,1.5,6.37,7.8
2024-04-15 18:00:00,6.98,6.98,1.01,1.98,1.98
2024-04-15 19:00:00,10.0,3.18,1.97,2.15,10.0
2024-04-15 20:00:00,2.5,2.88,2.5,2.72,3.49
2024-04-15 21:00:00,2.14,2.14,1.64,2.14,2.14
2024-04-15 22:00:00,2.5,1.69,2.0,2.72,2.0
2024-04-15 23:00:00,1.51,1.53,1.0,0.96,1.0
2024-04-16 00:00:00,1.08,2.0,1.0,0.83,0.8
2024-04-16 01:00:00,1.0,1.79,1.0,0.83,0.76
2024-04-16 02:00:00,1.25,1.47,1.0,0.94,0.82
2024-04-16 03:00:00,1.41,1.48,1.0,0.94,0.82
2024-04-16 04:00:00,1.25,0.5,1.0,0.94,0.8
2024-04-16 05:00:00,1.5,1.12,1.0,0.94,1.0
2024-04-16 06:00:00,1.5,1.7,1.5,2.04,1.5
2024-04-16 07:00:00,1.5,2.0,1.5,2.04,1.5
2024-04-16 08:00:00,1.7,1.99,1.5,2.0,2.0
2024-04-16 09:00:00,1.58,1.98,1.5,1.68,1.68
2024-04-16 10:00:00,1.51,1.49,1.01,1.57,1.57
2024-04-16 11:00:00,1.5,1.56,1.03,2.0,2.0
2024-04-16 12:00:00,2.61,1.5,1.0,1.96,1.96
2024-04-16 13:00:00,1.98,1.49,1.2,1.98,1.98
2024-04-16 14:00:00,2.02,2.04,1.5,4.15,3.81
2024-04-16 15:00:00,11.98,1.98,1.01,12.99,12.99
2024-04-16 16:00:00,16.5,2.97,1.01,18.44,18.44
2024-04-16 17:00:00,25.49,9.0,1.5,34.49,35.0
2024-04-16 18:00:00,58.61,12.54,3.0,56.43,57.43
2024-04-16 19:00:00,261.68,34.52,262.16,141.08,265.23
2024-04-16 20:00:00,99.99,21.13,102.49,112.98,139.99
2024-04-16 21:00:00,58.69,8.14,58.41,59.84,61.41
2024-04-16 22:00:00,17.69,4.98,18.21,19.21,19.21
2024-04-16 23:00:00,7.36,2.0,7.36,8.55,8.55
2024-04-17 00:00:00,1.38,1.66,1.0,0.82,0.82
2024-04-17 01:00:00,1.47,1.23,1.0,0.82,0.76
2024-04-17 02:00:00,1.25,0.5,1.0,0.93,0.82
2024-04-17 03:00:00,1.79,0.49,1.0,0.93,0.82
2024-04-17 04:00:00,1.79,0.5,1.0,0.93,0.82
2024-04-17 05:00:00,2.0,1.28,1.0,0.93,1.0
2024-04-17 06:00:00,1.97,2.0,1.97,2.72,1.72
2024-04-17 07:00:00,1.97,2.0,1.97,3.97,2.97
2024-04-17 08:00:00,2.0,2.0,3.5,5.0,5.0
2024-04-17 09:00:00,2.29,1.97,2.29,3.29,3.29
2024-04-17 10:00:00,2.3,1.5,1.5,12.53,9.41
2024-04-17 11:00:00,2.29,1.49,1.78,15.0,12.28
2024-04-17 12:00:00,2.97,1.98,1.97,19.64,15.94
2024-04-17 13:00:00,32.51,2.47,1.5,39.03,39.03
2024-04-17 14:00:00,27.65,3.58,1.5,39.14,39.14
2024-04-17 15:00:00,55.34,5.72,1.5,50.77,59.77
2024-04-17 16:00:00,107.06,7.62,1.5,96.39,109.16
2024-04-17 17:00:00,97.45,12.43,1.5,119.01,130.49
2024-04-17 18:00:00,49.99,18.0,1.97,47.47,52.24
2024-04-17 19:00:00,109.95,34.14,126.95,128.42,149.95
2024-04-17 20:00:00,99.99,18.0,102.49,79.83,110.0
2024-04-17 21:00:00,17.74,5.54,17.74,9.74,18.74
2024-04-17 22:00:00,4.0,3.0,4.0,4.0,5.0
2024-04-17 23:00:00,1.5,2.0,1.0,0.92,1.0
2024-04-18 00:00:00,1.01,2.33,1.0,0.81,0.6
2024-04-18 01:00:00,1.06,1.99,1.0,0.81,0.06
2024-04-18 02:00:00,1.12,2.34,1.0,0.92,0.6
2024-04-18 03:00:00,1.2,2.0,1.0,0.92,0.76
2024-04-18 04:00:00,1.2,0.5,1.0,0.92,0.6
2024-04-18 05:00:00,1.25,1.1,1.0,0.92,0.82
2024-04-18 06:00:00,1.5,1.33,1.5,1.5,0.85
2024-04-18 07:00:00,1.37,2.46,1.5,1.5,1.5
2024-04-18 08:00:00,1.7,2.85,1.97,2.38,2.38
2024-04-18 09:00:00,1.71,1.25,1.5,1.5,1.5
2024-04-18 10:00:00,1.33,1.49,1.15,1.59,1.15
2024-04-18 11:00:00,1.8,1.5,1.5,1.97,1.97
2024-04-18 12:00:00,1.5,1.25,1.5,2.25,1.5
2024-04-18 13:00:00,1.5,0.99,1.5,3.14,2.0
2024-04-18 14:00:00,1.5,1.54,1.5,3.14,2.0
2024-04-18 15:00:00,2.3,2.1,1.5,3.15,2.0
2024-04-18 16:00:00,17.25,4.33,1.97,26.75,26.75
2024-04-18 17:00:00,14.78,4.52,1.65,23.38,24.28
2024-04-18 18:00:00,13.98,5.94,1.65,12.67,17.13
2024-04-18 19:00:00,43.56,9.45,41.56,20.0,52.91
2024-04-18 20:00:00,11.5,6.37,14.0,18.33,37.87
2024-04-18 21:00:00,9.75,1.76,9.75,9.9,12.0
2024-04-18 22:00:00,5.07,4.7,5.07,5.07,6.07
2024-04-18 23:00:00,1.51,2.67,1.01,0.96,0.82
2024-04-19 00:00:00,1.0,1.2,1.0,0.83,0.76
2024-04-19 01:00:00,1.0,1.75,1.0,0.8,0.06
2024-04-19 02:00:00,1.0,1.24,1.0,0.91,0.76
2024-04-19 03:00:00,1.0,1.0,1.0,0.91,0.76
2024-04-19 04:00:00,1.0,0.49,1.0,0.92,0.76
2024-04-19 05:00:00,1.8,1.1,1.0,0.94,0.83
2024-04-19 06:00:00,1.4,1.55,1.92,2.72,0.85
2024-04-19 07:00:00,1.0,1.8,1.69,1.71,1.69
2024-04-19 08:00:00,1.69,1.9,1.99,2.0,2.0
2024-04-19 09:00:00,2.3,1.98,1.5,2.0,2.0
2024-04-19 10:00:00,1.97,1.25,1.47,2.0,1.47
2024-04-19 11:00:00,1.97,1.2,1.5,2.0,2.0
2024-04-19 12:00:00,2.3,1.2,2.0,5.69,5.68
2024-04-19 13:00:00,5.39,1.19,4.5,7.89,7.89
2024-04-19 14:00:00,4.78,1.98,4.27,5.75,10.78
2024-04-19 15:00:00,3.0,2.0,2.0,14.08,14.08
2024-04-19 16:00:00,11.2,2.51,1.97,18.01,18.28
2024-04-19 17:00:00,7.25,2.5,6.25,22.87,22.87
2024-04-19 18:00:00,7.8,3.18,2.3,3.3,3.3
2024-04-19 19:00:00,27.0,6.75,25.0,12.22,37.0
2024-04-19 20:00:00,13.0,5.38,15.0,15.0,32.9
2024-04-19 21:00:00,15.43,2.21,14.93,11.63,17.93
2024-04-19 22:00:00,6.17,2.0,6.17,6.17,7.67
2024-04-19 23:00:00,1.8,1.0,1.3,1.04,0.82
2024-04-20 00:00:00,1.49,1.51,1.0,0.94,0.82
2024-04-20 01:00:00,1.47,1.03,1.0,0.94,0.82
2024-04-20 02:00:00,1.25,0.49,1.0,1.0,0.82
2024-04-20 03:00:00,1.46,0.49,1.0,0.97,0.82
2024-04-20 04:00:00,1.38,0.49,1.0,0.94,0.07
2024-04-20 05:00:00,1.54,1.12,1.0,0.93,0.85
2024-04-20 06:00:00,1.3,1.87,1.07,1.07,1.0
2024-04-20 07:00:00,1.35,2.53,1.2,1.2,1.2
2024-04-20 08:00:00,1.5,1.87,1.5,1.3,1.7
2024-04-20 09:00:00,1.77,1.24,1.24,1.25,1.25
2024-04-20 10:00:00,1.49,1.23,1.06,1.07,1.07
2024-04-20 11:00:00,1.49,1.23,1.15,1.15,1.15
2024-04-20 12:00:00,1.49,1.48,1.03,1.04,1.03
2024-04-20 13:00:00,1.53,1.15,1.07,1.07,1.07
2024-04-20 14:00:00,1.49,1.54,1.15,1.15,1.15
2024-04-20 15:00:00,2.15,1.98,1.15,1.15,1.15
2024-04-20 16:00:00,2.98,2.14,1.5,2.0,2.0
2024-04-20 17:00:00,2.75,2.72,1.65,2.72,2.72
2024-04-20 18:00:00,4.04,1.98,1.25,1.25,1.25
2024-04-20 19:00:00,8.98,2.72,6.98,3.0,7.98
2024-04-20 20:00:00,2.0,2.97,2.0,2.0,3.0
2024-04-20 21:00:00,2.47,1.92,1.97,2.72,2.72
