Time,Spin10,NSpin10,Res30,RegC
2024-03-30 13:00:00,3.0,3.0,3.0,12.23
2024-03-30 14:00:00,3.0,3.0,3.0,13.26
2024-03-30 15:00:00,3.273,3.273,3.0,12.92
2024-03-30 16:00:00,3.273,3.273,3.0,13.11
2024-03-30 17:00:00,3.493,3.493,3.34,7.0
2024-03-30 18:00:00,4.605,4.288,4.13,7.0
2024-03-30 19:00:00,6.017,4.288,4.13,9.59
2024-03-30 20:00:00,4.605,4.288,4.13,7.0
2024-03-30 21:00:00,4.605,4.288,4.13,7.0
2024-03-30 22:00:00,4.468,4.468,4.13,5.25
2024-03-30 23:00:00,2.718,2.718,2.5,4.0
2024-03-31 00:00:00,2.482,2.482,2.482,5.78
2024-03-31 01:00:00,2.482,2.482,2.482,4.0
2024-03-31 02:00:00,2.482,2.482,2.482,4.0
2024-03-31 03:00:00,2.482,2.482,2.482,3.0
2024-03-31 04:00:00,2.482,2.482,2.482,4.0
2024-03-31 05:00:00,2.5,2.5,2.5,6.97
2024-03-31 06:00:00,3.192,3.192,2.712,7.0
2024-03-31 07:00:00,4.539,4.539,4.13,10.0
2024-03-31 08:00:00,4.348,4.348,4.13,7.0
2024-03-31 09:00:00,4.295,4.295,3.75,5.75
2024-03-31 10:00:00,3.54,3.54,3.0,7.0
2024-03-31 11:00:00,3.0,3.0,3.0,7.0
2024-03-31 12:00:00,3.0,3.0,3.0,11.77
2024-03-31 13:00:00,3.0,3.0,3.0,12.22
2024-03-31 14:00:00,3.0,3.0,3.0,12.9
2024-03-31 15:00:00,3.322,3.322,3.0,13.21
2024-03-31 16:00:00,3.273,3.273,3.0,13.61
2024-03-31 17:00:00,4.158,4.158,3.94,7.18
2024-03-31 18:00:00,4.468,4.288,4.13,7.0
2024-03-31 19:00:00,5.581,4.288,4.13,7.75
2024-03-31 20:00:00,5.281,4.288,4.13,8.24
2024-03-31 21:00:00,4.605,4.288,4.13,7.0
2024-03-31 22:00:00,4.605,4.605,4.13,5.25
2024-03-31 23:00:00,2.818,2.818,2.6,4.0
2024-04-01 00:00:00,2.482,2.482,2.482,4.0
2024-04-01 01:00:00,2.482,2.482,2.482,4.0
2024-04-01 02:00:00,2.482,2.482,2.482,4.0
2024-04-01 03:00:00,2.482,2.482,2.482,4.0
2024-04-01 04:00:00,2.482,2.482,2.482,4.09
2024-04-01 05:00:00,2.58,2.58,2.58,4.79
2024-04-01 06:00:00,4.222,4.222,3.0,6.99
2024-04-01 07:00:00,5.225,4.297,4.139,8.72
2024-04-01 08:00:00,5.688,4.297,4.139,8.97
2024-04-01 09:00:00,4.685,4.297,4.139,5.75
2024-04-01 10:00:00,4.675,4.288,4.13,5.25
2024-04-01 11:00:00,4.675,4.288,4.13,5.25
2024-04-01 12:00:00,4.572,4.288,4.13,5.25
2024-04-01 13:00:00,4.572,4.288,4.13,5.25
2024-04-01 14:00:00,4.572,4.288,4.13,5.25
2024-04-01 15:00:00,4.572,4.288,4.13,5.25
2024-04-01 16:00:00,4.599,4.288,4.13,7.0
2024-04-01 17:00:00,4.643,4.288,4.13,7.07
2024-04-01 18:00:00,5.57,4.288,4.13,8.77
2024-04-01 19:00:00,5.914,4.288,4.13,9.4
2024-04-01 20:00:00,5.701,4.288,4.13,9.01
2024-04-01 21:00:00,4.605,4.288,4.13,7.0
2024-04-01 22:00:00,4.594,4.288,4.13,7.0
2024-04-01 23:00:00,2.914,2.914,2.81,5.25
2024-04-02 00:00:00,2.88,2.88,2.482,3.0
2024-04-02 01:00:00,2.482,2.482,2.482,4.0
2024-04-02 02:00:00,2.482,2.482,2.482,4.0
2024-04-02 03:00:00,2.482,2.482,2.482,4.0
2024-04-02 04:00:00,2.482,2.482,2.482,4.62
2024-04-02 05:00:00,2.712,2.712,2.51,4.03
2024-04-02 06:00:00,4.833,4.833,3.0,8.11
2024-04-02 07:00:00,5.535,4.297,4.139,12.07
2024-04-02 08:00:00,5.47,4.297,4.139,9.01
2024-04-02 09:00:00,5.083,4.297,4.139,5.75
2024-04-02 10:00:00,4.888,4.288,4.13,5.25
2024-04-02 11:00:00,4.79,4.288,4.13,5.25
2024-04-02 12:00:00,4.675,4.288,4.13,5.25
2024-04-02 13:00:00,4.675,4.288,4.13,5.25
2024-04-02 14:00:00,4.572,4.288,4.13,5.25
2024-04-02 15:00:00,4.572,4.288,4.13,5.25
2024-04-02 16:00:00,4.675,4.288,4.13,7.13
2024-04-02 17:00:00,4.605,4.288,4.13,7.0
2024-04-02 18:00:00,4.675,4.288,4.13,7.13
2024-04-02 19:00:00,5.226,4.288,4.13,8.46
2024-04-02 20:00:00,4.954,4.288,4.13,8.84
2024-04-02 21:00:00,4.605,4.288,4.13,5.5
2024-04-02 22:00:00,4.594,4.288,4.13,5.25
2024-04-02 23:00:00,2.765,2.765,2.482,3.0
2024-04-03 00:00:00,2.482,2.482,2.482,3.0
2024-04-03 01:00:00,2.482,2.482,2.482,3.02
2024-04-03 02:00:00,2.482,2.482,2.482,3.93
2024-04-03 03:00:00,2.482,2.482,2.482,4.0
2024-04-03 04:00:00,2.482,2.482,2.482,4.0
2024-04-03 05:00:00,2.482,2.482,2.482,4.0
2024-04-03 06:00:00,4.086,4.086,2.99,7.84
2024-04-03 07:00:00,5.563,4.297,4.139,11.35
2024-04-03 08:00:00,5.208,4.297,4.139,8.09
2024-04-03 09:00:00,5.634,4.297,4.139,5.75
2024-04-03 10:00:00,5.352,4.288,4.13,5.25
2024-04-03 11:00:00,5.352,4.288,4.13,5.25
2024-04-03 12:00:00,5.352,4.288,4.13,5.25
2024-04-03 13:00:00,5.352,4.288,4.13,5.25
2024-04-03 14:00:00,5.254,4.288,4.13,5.25
2024-04-03 15:00:00,5.139,4.288,4.13,5.25
2024-04-03 16:00:00,4.643,4.288,4.13,7.07
2024-04-03 17:00:00,4.605,4.288,4.13,7.0
2024-04-03 18:00:00,4.675,4.288,4.13,7.13
2024-04-03 19:00:00,4.823,4.288,4.13,7.4
2024-04-03 20:00:00,4.605,4.288,4.13,7.0
2024-04-03 21:00:00,4.605,4.288,4.13,7.0
2024-04-03 22:00:00,4.605,4.288,4.13,5.25
2024-04-03 23:00:00,3.906,3.906,2.99,3.51
2024-04-04 00:00:00,2.684,2.684,2.482,3.0
2024-04-04 01:00:00,2.684,2.684,2.482,3.0
2024-04-04 02:00:00,2.684,2.684,2.482,3.05
2024-04-04 03:00:00,2.684,2.684,2.482,3.0
2024-04-04 04:00:00,2.684,2.684,2.482,3.0
2024-04-04 05:00:00,2.87,2.87,2.87,4.85
2024-04-04 06:00:00,4.091,4.091,3.0,5.67
2024-04-04 07:00:00,4.675,4.305,4.13,8.1
2024-04-04 08:00:00,4.877,4.305,4.13,7.72
2024-04-04 09:00:00,4.615,4.305,4.13,5.75
2024-04-04 10:00:00,5.352,4.305,4.13,5.25
2024-04-04 11:00:00,5.177,4.305,4.13,5.25
2024-04-04 12:00:00,4.675,4.305,4.13,5.25
2024-04-04 13:00:00,4.675,4.305,4.13,5.25
2024-04-04 14:00:00,4.675,4.305,4.13,5.25
2024-04-04 15:00:00,4.675,4.305,4.13,5.25
2024-04-04 16:00:00,4.615,4.305,4.13,7.02
2024-04-04 17:00:00,4.464,4.3,4.12,7.0
2024-04-04 18:00:00,4.675,4.305,4.13,7.13
2024-04-04 19:00:00,6.088,4.305,4.13,9.72
2024-04-04 20:00:00,6.317,4.305,4.13,10.14
2024-04-04 21:00:00,4.675,4.305,4.13,7.13
2024-04-04 22:00:00,4.615,4.305,4.13,7.02
2024-04-04 23:00:00,2.97,2.97,2.67,4.02
2024-04-05 00:00:00,2.993,2.993,2.96,3.48
2024-04-05 01:00:00,2.779,2.779,2.763,3.26
2024-04-05 02:00:00,2.543,2.543,2.526,3.0
2024-04-05 03:00:00,2.543,2.543,2.526,3.0
2024-04-05 04:00:00,2.543,2.543,2.526,3.0
2024-04-05 05:00:00,3.006,3.006,2.99,5.78
2024-04-05 06:00:00,5.13,5.13,3.39,8.33
2024-04-05 07:00:00,6.125,4.292,4.15,9.89
2024-04-05 08:00:00,5.074,4.283,4.13,6.83
2024-04-05 09:00:00,5.645,4.292,4.15,5.77
2024-04-05 10:00:00,5.09,4.283,4.13,5.25
2024-04-05 11:00:00,4.675,4.283,4.13,5.25
2024-04-05 12:00:00,4.675,4.283,4.13,5.25
2024-04-05 13:00:00,4.621,4.283,4.13,5.25
2024-04-05 14:00:00,4.621,4.283,4.13,5.25
2024-04-05 15:00:00,4.621,4.283,4.13,5.25
2024-04-05 16:00:00,4.605,4.283,4.13,7.0
2024-04-05 17:00:00,4.675,4.283,4.13,7.13
2024-04-05 18:00:00,4.605,4.283,4.13,7.0
2024-04-05 19:00:00,5.455,4.283,4.13,8.56
2024-04-05 20:00:00,6.186,4.283,4.13,9.9
2024-04-05 21:00:00,4.79,4.283,4.13,7.34
2024-04-05 22:00:00,4.675,4.283,4.13,7.13
2024-04-05 23:00:00,3.95,3.95,2.99,6.22
2024-04-06 00:00:00,3.797,3.797,2.526,5.87
2024-04-06 01:00:00,3.623,3.623,2.526,4.34
2024-04-06 02:00:00,3.623,3.623,2.526,3.21
2024-04-06 03:00:00,3.623,3.623,2.526,3.6
2024-04-06 04:00:00,3.623,3.623,2.526,4.0
2024-04-06 05:00:00,3.672,3.672,2.526,6.07
2024-04-06 06:00:00,4.478,4.478,2.716,6.64
2024-04-06 07:00:00,5.955,5.928,4.139,9.46
2024-04-06 08:00:00,5.486,5.437,4.139,8.6
2024-04-06 09:00:00,5.743,5.694,4.139,7.07
2024-04-06 10:00:00,6.501,5.71,4.139,8.46
2024-04-06 11:00:00,6.523,5.71,4.139,8.5
2024-04-06 12:00:00,5.361,5.312,4.139,5.25
2024-04-06 13:00:00,5.034,4.985,4.139,5.25
2024-04-06 14:00:00,4.675,4.626,4.13,5.39
2024-04-06 15:00:00,4.675,4.626,4.13,5.13
2024-04-06 16:00:00,4.685,4.292,4.139,5.75
2024-04-06 17:00:00,5.023,4.292,4.139,7.75
2024-04-06 18:00:00,4.739,4.292,4.139,7.23
2024-04-06 19:00:00,6.73,4.292,4.139,10.88
2024-04-06 20:00:00,6.894,4.292,4.139,11.18
2024-04-06 21:00:00,6.959,4.292,4.139,5.5
2024-04-06 22:00:00,6.31,5.721,4.15,5.25
2024-04-06 23:00:00,4.326,4.326,2.526,4.0
2024-04-07 00:00:00,4.245,4.245,2.526,4.0
2024-04-07 01:00:00,4.239,4.239,2.526,4.98
2024-04-07 02:00:00,3.623,3.623,2.526,4.33
2024-04-07 03:00:00,3.623,3.623,2.526,4.24
2024-04-07 04:00:00,3.945,3.945,2.526,4.0
2024-04-07 05:00:00,4.485,4.485,2.526,6.05
2024-04-07 06:00:00,5.179,5.179,3.221,7.18
2024-04-07 07:00:00,6.135,6.135,4.139,9.68
2024-04-07 08:00:00,5.29,5.29,4.139,8.21
2024-04-07 09:00:00,5.241,5.241,4.139,5.75
2024-04-07 10:00:00,4.675,4.506,4.13,6.21
2024-04-07 11:00:00,4.626,4.506,4.13,5.25
2024-04-07 12:00:00,4.545,4.376,4.0,5.48
2024-04-07 13:00:00,3.769,3.769,3.431,5.25
2024-04-07 14:00:00,3.355,3.355,3.017,5.25
2024-04-07 15:00:00,4.545,4.376,4.0,7.45
2024-04-07 16:00:00,4.545,4.376,4.0,5.75
2024-04-07 17:00:00,4.675,4.506,4.13,5.75
2024-04-07 18:00:00,5.443,4.297,4.139,8.52
2024-04-07 19:00:00,6.626,4.297,4.139,11.32
2024-04-07 20:00:00,7.728,4.297,4.139,13.21
2024-04-07 21:00:00,5.399,4.297,4.139,5.5
2024-04-07 22:00:00,5.814,5.645,4.15,5.25
2024-04-07 23:00:00,4.065,4.065,2.526,4.0
2024-04-08 00:00:00,4.086,4.086,2.99,4.92
2024-04-08 01:00:00,4.05,4.05,2.954,4.0
2024-04-08 02:00:00,3.623,3.623,2.526,4.84
2024-04-08 03:00:00,3.612,3.612,2.526,4.47
2024-04-08 04:00:00,4.086,4.086,2.99,4.35
2024-04-08 05:00:00,4.55,4.55,2.99,7.19
2024-04-08 06:00:00,8.088,7.952,4.15,13.88
2024-04-08 07:00:00,9.158,5.755,3.909,14.39
2024-04-08 08:00:00,8.136,4.875,4.525,12.75
2024-04-08 09:00:00,6.0,4.883,4.307,5.75
2024-04-08 10:00:00,4.801,4.479,3.943,5.25
2024-04-08 11:00:00,4.805,4.483,3.943,6.36
2024-04-08 12:00:00,5.023,4.701,4.215,8.75
2024-04-08 13:00:00,5.021,4.699,4.215,8.78
2024-04-08 14:00:00,5.017,4.292,4.139,5.25
2024-04-08 15:00:00,7.652,4.292,4.139,10.79
2024-04-08 16:00:00,5.132,4.292,4.139,5.77
2024-04-08 17:00:00,5.645,4.292,4.139,7.43
2024-04-08 18:00:00,5.094,4.472,4.139,7.88
2024-04-08 19:00:00,5.229,4.678,4.345,8.98
2024-04-08 20:00:00,6.077,4.838,4.345,9.9
2024-04-08 21:00:00,5.05,4.303,3.959,5.5
2024-04-08 22:00:00,5.45,5.325,4.13,5.25
2024-04-08 23:00:00,3.623,3.623,2.526,4.0
2024-04-09 00:00:00,3.832,3.832,2.735,3.65
2024-04-09 01:00:00,3.465,3.465,2.526,3.0
2024-04-09 02:00:00,3.372,3.372,2.526,3.0
2024-04-09 03:00:00,3.372,3.372,2.526,3.0
2024-04-09 04:00:00,3.525,3.525,2.526,4.82
2024-04-09 05:00:00,4.086,4.086,2.99,5.85
2024-04-09 06:00:00,7.035,6.899,4.15,11.19
2024-04-09 07:00:00,8.519,4.292,4.139,10.0
2024-04-09 08:00:00,6.91,4.292,4.139,11.21
2024-04-09 09:00:00,5.148,4.292,4.139,5.75
2024-04-09 10:00:00,4.821,4.821,4.139,5.25
2024-04-09 11:00:00,4.685,4.685,4.139,5.25
2024-04-09 12:00:00,4.685,4.685,4.139,6.36
2024-04-09 13:00:00,4.685,4.685,4.139,6.18
2024-04-09 14:00:00,4.685,4.685,4.139,6.05
2024-04-09 15:00:00,4.685,4.685,4.139,7.12
2024-04-09 16:00:00,4.685,4.559,4.139,5.75
2024-04-09 17:00:00,5.47,5.334,4.139,8.57
2024-04-09 18:00:00,6.114,4.439,4.139,9.75
2024-04-09 19:00:00,7.832,4.554,4.139,12.9
2024-04-09 20:00:00,7.586,4.554,4.139,12.45
2024-04-09 21:00:00,5.454,4.292,3.877,5.5
2024-04-09 22:00:00,5.106,5.106,4.13,5.25
2024-04-09 23:00:00,3.525,3.525,2.526,4.87
2024-04-10 00:00:00,3.525,3.525,2.526,4.31
2024-04-10 01:00:00,3.465,3.465,2.526,3.0
2024-04-10 02:00:00,3.301,3.301,2.526,3.0
2024-04-10 03:00:00,3.268,3.268,2.526,3.0
2024-04-10 04:00:00,3.486,3.486,2.526,4.24
2024-04-10 05:00:00,3.623,3.623,2.526,5.66
2024-04-10 06:00:00,5.411,5.351,3.0,10.55
2024-04-10 07:00:00,8.65,4.292,4.139,10.0
2024-04-10 08:00:00,8.639,4.292,4.139,13.0
2024-04-10 09:00:00,6.577,4.292,4.139,9.21
2024-04-10 10:00:00,6.19,5.852,4.139,7.53
2024-04-10 11:00:00,6.201,5.852,4.139,7.55
2024-04-10 12:00:00,5.999,5.852,4.139,7.54
2024-04-10 13:00:00,6.245,5.852,4.139,7.99
2024-04-10 14:00:00,5.345,5.345,4.139,5.25
2024-04-10 15:00:00,5.465,5.465,4.139,6.8
2024-04-10 16:00:00,6.01,4.406,4.139,8.35
2024-04-10 17:00:00,8.612,4.406,4.139,13.11
2024-04-10 18:00:00,6.054,4.335,4.139,9.64
2024-04-10 19:00:00,5.413,4.394,4.095,11.96
2024-04-10 20:00:00,4.678,4.476,4.046,10.44
2024-04-10 21:00:00,6.059,4.292,4.095,5.5
2024-04-10 22:00:00,5.194,4.283,4.13,8.08
2024-04-10 23:00:00,3.623,3.623,2.526,5.68
2024-04-11 00:00:00,3.714,3.714,2.754,4.49
2024-04-11 01:00:00,3.465,3.465,2.526,3.0
2024-04-11 02:00:00,3.345,3.345,2.526,3.0
2024-04-11 03:00:00,3.126,3.126,2.526,3.0
2024-04-11 04:00:00,3.421,3.421,2.526,3.0
2024-04-11 05:00:00,3.968,3.968,2.872,4.91
2024-04-11 06:00:00,5.629,5.449,3.0,9.7
2024-04-11 07:00:00,7.15,4.292,4.139,11.65
2024-04-11 08:00:00,7.69,4.292,4.139,12.64
2024-04-11 09:00:00,7.979,4.292,4.139,11.17
2024-04-11 10:00:00,7.27,6.621,4.139,9.87
2024-04-11 11:00:00,6.763,6.506,4.139,8.94
2024-04-11 12:00:00,6.37,6.234,4.139,8.22
2024-04-11 13:00:00,6.315,6.179,4.139,8.12
2024-04-11 14:00:00,6.315,6.179,4.139,6.96
2024-04-11 15:00:00,6.768,6.632,4.139,8.99
2024-04-11 16:00:00,6.185,4.292,4.09,7.88
2024-04-11 17:00:00,4.614,4.341,4.139,7.0
2024-04-11 18:00:00,5.503,4.395,4.139,8.63
2024-04-11 19:00:00,7.041,4.395,4.139,11.45
2024-04-11 20:00:00,6.594,4.395,4.139,10.63
2024-04-11 21:00:00,4.614,4.341,4.068,5.5
2024-04-11 22:00:00,4.675,4.283,4.13,5.25
2024-04-11 23:00:00,3.475,3.475,2.526,4.26
2024-04-12 00:00:00,4.086,4.086,2.99,3.98
2024-04-12 01:00:00,3.864,3.864,2.5,4.61
2024-04-12 02:00:00,3.864,3.864,2.5,5.69
2024-04-12 03:00:00,3.864,3.864,2.5,7.05
2024-04-12 04:00:00,3.864,3.864,2.5,10.41
2024-04-12 05:00:00,4.125,4.125,2.5,10.0
2024-04-12 06:00:00,5.51,5.51,2.99,7.69
2024-04-12 07:00:00,9.032,4.292,4.139,13.1
2024-04-12 08:00:00,8.175,4.455,4.139,11.53
2024-04-12 09:00:00,9.304,4.678,4.362,12.89
2024-04-12 10:00:00,7.766,6.823,4.139,7.79
2024-04-12 11:00:00,7.886,6.801,4.139,7.31
2024-04-12 12:00:00,6.73,6.697,4.139,8.88
2024-04-12 13:00:00,6.419,6.419,4.139,8.31
2024-04-12 14:00:00,5.688,5.688,4.139,6.97
2024-04-12 15:00:00,6.419,6.419,4.139,8.9
2024-04-12 16:00:00,5.645,4.292,4.068,5.75
2024-04-12 17:00:00,5.006,4.45,4.139,5.75
2024-04-12 18:00:00,5.094,4.439,4.139,10.05
2024-04-12 19:00:00,5.732,4.439,4.139,13.37
2024-04-12 20:00:00,5.132,4.439,4.139,12.79
2024-04-12 21:00:00,7.439,4.439,4.139,8.98
2024-04-12 22:00:00,5.395,4.283,4.13,5.25
2024-04-12 23:00:00,3.845,3.845,2.482,4.98
2024-04-13 00:00:00,4.086,4.086,2.99,5.0
2024-04-13 01:00:00,3.623,3.623,2.526,3.0
2024-04-13 02:00:00,3.437,3.437,2.526,3.0
2024-04-13 03:00:00,3.121,3.121,2.526,3.0
2024-04-13 04:00:00,3.744,3.744,2.5,4.86
2024-04-13 05:00:00,3.864,3.864,2.5,4.12
2024-04-13 06:00:00,4.944,4.944,2.489,6.27
2024-04-13 07:00:00,4.685,4.292,4.139,7.35
2024-04-13 08:00:00,5.819,4.292,4.15,9.59
2024-04-13 09:00:00,6.866,4.292,4.139,9.13
2024-04-13 10:00:00,6.599,6.485,4.15,7.34
2024-04-13 11:00:00,6.506,6.392,4.15,6.73
2024-04-13 12:00:00,6.021,5.906,4.15,7.58
2024-04-13 13:00:00,5.405,5.405,4.139,5.25
2024-04-13 14:00:00,5.063,5.063,4.13,5.25
2024-04-13 15:00:00,5.063,5.063,4.13,5.25
2024-04-13 16:00:00,4.545,4.224,4.0,5.75
2024-04-13 17:00:00,5.172,4.283,4.13,5.75
2024-04-13 18:00:00,5.614,4.283,4.13,11.14
2024-04-13 19:00:00,8.777,4.283,4.13,10.0
2024-04-13 20:00:00,7.479,4.283,4.13,11.34
2024-04-13 21:00:00,5.666,4.292,4.139,5.5
2024-04-13 22:00:00,5.177,4.283,4.13,7.95
2024-04-13 23:00:00,3.845,3.845,2.482,4.98
2024-04-14 00:00:00,3.845,3.845,2.482,4.98
2024-04-14 01:00:00,3.513,3.513,2.482,3.0
2024-04-14 02:00:00,2.674,2.674,2.526,3.0
2024-04-14 03:00:00,2.674,2.674,2.526,3.0
2024-04-14 04:00:00,2.674,2.674,2.526,3.0
2024-04-14 05:00:00,3.709,3.709,2.482,4.73
2024-04-14 06:00:00,3.88,3.88,2.5,5.51
2024-04-14 07:00:00,5.035,5.025,4.13,10.0
2024-04-14 08:00:00,4.675,4.675,4.13,5.75
2024-04-14 09:00:00,4.675,4.675,4.13,5.75
2024-04-14 10:00:00,4.675,4.675,4.13,5.25
2024-04-14 11:00:00,4.675,4.675,4.13,5.25
2024-04-14 12:00:00,4.675,4.675,4.13,5.25
2024-04-14 13:00:00,4.675,4.675,4.13,5.25
2024-04-14 14:00:00,4.625,4.625,4.08,5.25
2024-04-14 15:00:00,4.675,4.675,4.13,5.25
2024-04-14 16:00:00,4.675,4.283,4.13,5.75
2024-04-14 17:00:00,5.101,4.283,4.13,8.98
2024-04-14 18:00:00,8.455,4.283,4.13,10.0
2024-04-14 19:00:00,9.835,4.283,4.13,15.74
2024-04-14 20:00:00,10.555,4.283,4.13,10.0
2024-04-14 21:00:00,7.992,4.283,4.13,5.5
2024-04-14 22:00:00,6.11,5.99,4.13,5.25
2024-04-14 23:00:00,3.864,3.744,2.5,4.0
2024-04-15 00:00:00,4.997,4.997,2.99,4.0
2024-04-15 01:00:00,4.163,4.163,2.99,4.0
2024-04-15 02:00:00,4.086,4.086,2.99,5.0
2024-04-15 03:00:00,3.95,3.95,2.99,3.51
2024-04-15 04:00:00,4.086,4.086,2.99,5.0
2024-04-15 05:00:00,4.152,4.152,2.99,4.0
2024-04-15 06:00:00,8.449,5.596,3.0,10.0
2024-04-15 07:00:00,10.346,4.292,4.15,15.51
2024-04-15 08:00:00,8.912,4.292,4.139,12.88
2024-04-15 09:00:00,7.941,4.292,4.139,11.1
2024-04-15 10:00:00,6.392,6.381,4.139,8.26
2024-04-15 11:00:00,5.734,5.068,4.13,7.07
2024-04-15 12:00:00,5.395,5.068,4.13,5.25
2024-04-15 13:00:00,5.101,5.057,4.13,6.98
2024-04-15 14:00:00,5.11,5.066,4.139,7.08
2024-04-15 15:00:00,5.121,5.077,4.139,6.53
2024-04-15 16:00:00,5.663,5.057,4.13,5.75
2024-04-15 17:00:00,7.43,4.283,4.13,9.06
2024-04-15 18:00:00,6.015,4.864,4.525,13.63
2024-04-15 19:00:00,8.371,4.678,3.844,16.33
2024-04-15 20:00:00,7.013,4.864,4.525,10.0
2024-04-15 21:00:00,9.49,4.99,4.139,5.5
2024-04-15 22:00:00,7.605,4.283,4.13,7.92
2024-04-15 23:00:00,4.131,4.065,2.5,4.34
2024-04-16 00:00:00,4.091,4.091,3.0,6.07
2024-04-16 01:00:00,3.955,3.955,3.0,4.75
2024-04-16 02:00:00,3.928,3.928,2.99,3.51
2024-04-16 03:00:00,3.906,3.906,2.99,3.51
2024-04-16 04:00:00,4.091,4.091,3.0,5.0
2024-04-16 05:00:00,4.654,4.654,2.99,7.76
2024-04-16 06:00:00,8.504,6.371,3.72,15.9
2024-04-16 07:00:00,9.675,4.292,4.15,18.41
2024-04-16 08:00:00,7.67,4.283,4.13,14.02
2024-04-16 09:00:00,6.028,4.283,4.13,8.58
2024-04-16 10:00:00,5.363,5.068,4.13,5.25
2024-04-16 11:00:00,5.105,5.066,4.139,5.25
2024-04-16 12:00:00,5.11,5.066,4.139,7.57
2024-04-16 13:00:00,3.768,3.768,3.441,5.25
2024-04-16 14:00:00,3.785,3.785,3.457,5.25
2024-04-16 15:00:00,6.255,5.077,4.139,13.13
2024-04-16 16:00:00,5.101,5.057,4.13,5.77
2024-04-16 17:00:00,7.605,4.283,4.13,10.5
2024-04-16 18:00:00,7.603,4.292,4.139,15.05
2024-04-16 19:00:00,6.898,4.864,4.525,13.44
2024-04-16 20:00:00,7.122,4.864,4.045,10.97
2024-04-16 21:00:00,6.348,5.372,4.412,10.0
2024-04-16 22:00:00,6.595,4.283,4.13,10.37
2024-04-16 23:00:00,4.086,4.043,2.99,6.43
2024-04-17 00:00:00,4.538,4.538,3.0,6.81
2024-04-17 01:00:00,3.955,3.955,3.0,4.98
2024-04-17 02:00:00,3.318,3.318,2.5,3.02
2024-04-17 03:00:00,3.318,3.318,2.5,3.02
2024-04-17 04:00:00,3.852,3.852,2.99,3.51
2024-04-17 05:00:00,4.61,4.61,2.99,8.06
2024-04-17 06:00:00,5.771,5.716,3.0,14.89
2024-04-17 07:00:00,7.135,4.283,4.13,15.97
2024-04-17 08:00:00,6.65,4.283,4.13,12.36
2024-04-17 09:00:00,4.675,4.283,4.13,8.81
2024-04-17 10:00:00,4.675,4.545,4.13,5.25
2024-04-17 11:00:00,4.675,4.545,4.13,5.25
2024-04-17 12:00:00,4.675,4.545,4.13,5.25
2024-04-17 13:00:00,4.675,4.545,4.13,5.25
2024-04-17 14:00:00,4.675,4.545,4.13,5.25
2024-04-17 15:00:00,4.675,4.545,4.13,6.88
2024-04-17 16:00:00,4.725,4.283,4.13,9.87
2024-04-17 17:00:00,6.181,4.283,4.13,12.57
2024-04-17 18:00:00,6.252,4.283,4.13,15.32
2024-04-17 19:00:00,6.179,4.292,4.139,17.35
2024-04-17 20:00:00,5.345,4.292,4.139,10.0
2024-04-17 21:00:00,6.681,4.521,4.139,13.05
2024-04-17 22:00:00,4.675,4.283,4.13,9.08
2024-04-17 23:00:00,3.445,3.445,2.48,4.57
2024-04-18 00:00:00,4.086,4.086,2.99,6.05
2024-04-18 01:00:00,3.878,3.878,2.94,3.46
2024-04-18 02:00:00,3.698,3.698,2.76,3.28
2024-04-18 03:00:00,3.329,3.329,2.5,3.02
2024-04-18 04:00:00,3.852,3.852,2.99,3.51
2024-04-18 05:00:00,4.086,4.086,2.99,6.47
2024-04-18 06:00:00,6.42,5.716,3.0,13.95
2024-04-18 07:00:00,7.095,4.292,4.139,16.53
2024-04-18 08:00:00,7.55,4.283,4.13,15.25
2024-04-18 09:00:00,7.981,4.283,4.13,14.97
2024-04-18 10:00:00,7.292,4.608,4.15,14.27
2024-04-18 11:00:00,7.206,4.588,4.13,14.34
2024-04-18 12:00:00,6.617,4.566,4.13,13.93
2024-04-18 13:00:00,6.508,4.566,4.13,13.69
2024-04-18 14:00:00,6.197,4.588,4.13,12.78
2024-04-18 15:00:00,6.405,4.599,4.13,12.08
2024-04-18 16:00:00,6.448,4.283,4.13,13.99
2024-04-18 17:00:00,5.205,4.283,4.13,10.0
2024-04-18 18:00:00,4.65,4.546,4.132,12.83
2024-04-18 19:00:00,6.358,4.94,4.525,10.0
2024-04-18 20:00:00,6.865,4.94,4.525,10.0
2024-04-18 21:00:00,6.217,4.575,4.139,10.0
2024-04-18 22:00:00,5.063,4.283,4.13,10.52
2024-04-18 23:00:00,3.585,3.585,2.5,6.62
2024-04-19 00:00:00,4.212,4.212,2.99,5.52
2024-04-19 01:00:00,3.928,3.928,2.99,3.51
2024-04-19 02:00:00,3.318,3.318,2.5,3.02
2024-04-19 03:00:00,3.318,3.318,2.5,3.02
2024-04-19 04:00:00,3.427,3.427,2.74,3.26
2024-04-19 05:00:00,4.403,4.403,2.99,6.58
2024-04-19 06:00:00,7.784,4.031,3.0,14.56
2024-04-19 07:00:00,8.699,4.292,4.139,15.28
2024-04-19 08:00:00,8.935,4.283,4.13,15.0
2024-04-19 09:00:00,8.003,4.283,4.13,13.12
2024-04-19 10:00:00,5.537,4.588,4.13,10.1
2024-04-19 11:00:00,4.828,4.588,4.13,8.43
2024-04-19 12:00:00,4.785,4.588,4.13,8.24
2024-04-19 13:00:00,4.817,4.588,4.13,7.35
2024-04-19 14:00:00,4.866,4.588,4.13,6.75
