Time,RamU,RamD,Reg,Spin,STR,Sup
2024-03-24 21:00:00,0.0,0,11.52,2.08,0.0,0.2
2024-03-24 22:00:00,0.0,0,8.65,1.0,0.0,0.2
2024-03-24 23:00:00,0.0,0,5.25,0.88,0.0,0.18
2024-03-25 00:00:00,0.0,0,4.85,0.88,0.0,0.18
2024-03-25 01:00:00,0.0,0,9.25,0.88,0.0,0.18
2024-03-25 02:00:00,0.0,0,9.32,0.5,0.0,0.18
2024-03-25 03:00:00,0.0,0,8.49,0.5,0.0,0.18
2024-03-25 04:00:00,0.0,0,9.02,0.55,0.0,0.18
2024-03-25 05:00:00,0.42,0,9.71,0.92,0.0,0.18
2024-03-25 06:00:00,5.0,0,14.59,5.25,0.0,0.2
2024-03-25 07:00:00,6.47,0,20.71,9.75,0.0,0.2
2024-03-25 08:00:00,4.02,0,12.48,6.75,0.0,0.2
2024-03-25 09:00:00,0.0,0,8.99,2.5,0.0,0.2
2024-03-25 10:00:00,0.0,0,9.58,2.5,0.0,0.18
2024-03-25 11:00:00,0.0,0,5.89,2.06,0.0,0.18
2024-03-25 12:00:00,0.0,0,5.75,2.04,0.0,0.18
2024-03-25 13:00:00,0.0,0,5.02,1.5,0.0,0.18
2024-03-25 14:00:00,0.0,0,4.33,0.57,0.0,0.18
2024-03-25 15:00:00,0.0,0,3.78,0.55,0.0,0.18
2024-03-25 16:00:00,0.0,0,5.58,0.57,0.0,0.18
2024-03-25 17:00:00,0.0,0,7.2,0.89,0.0,0.18
2024-03-25 18:00:00,0.0,0,9.29,2.56,0.0,0.18
2024-03-25 19:00:00,2.29,0,12.61,4.46,0.0,0.18
2024-03-25 20:00:00,2.74,0,13.72,5.03,0.0,0.18
2024-03-25 21:00:00,0.0,0,10.66,3.0,0.0,0.18
2024-03-25 22:00:00,0.0,0,8.2,1.57,0.0,0.18
2024-03-25 23:00:00,0.0,0,5.6,0.88,0.0,0.18
2024-03-26 00:00:00,0.0,0,5.52,0.58,0.0,0.18
2024-03-26 01:00:00,0.0,0,3.78,0.82,0.0,0.18
2024-03-26 02:00:00,0.0,0,2.76,0.34,0.0,0.18
2024-03-26 03:00:00,0.0,0,2.99,0.32,0.0,0.18
2024-03-26 04:00:00,0.0,0,3.78,0.37,0.0,0.18
2024-03-26 05:00:00,0.0,0,3.34,0.88,0.0,0.18
2024-03-26 06:00:00,3.99,0,9.0,4.0,0.0,0.18
2024-03-26 07:00:00,5.0,0,14.23,7.36,0.0,0.2
2024-03-26 08:00:00,1.3,0,12.28,4.69,0.0,0.2
2024-03-26 09:00:00,0.0,0,6.79,2.73,0.056,0.2
2024-03-26 10:00:00,0.0,0,6.68,2.71,0.047,0.18
2024-03-26 11:00:00,0.0,0,5.86,2.69,0.0,0.18
2024-03-26 12:00:00,0.0,0,6.74,1.99,0.0,0.18
2024-03-26 13:00:00,0.0,0,9.56,1.76,0.0,0.18
2024-03-26 14:00:00,0.0,0,8.38,1.4,0.0,0.18
2024-03-26 15:00:00,0.0,0,5.04,1.53,0.0,0.18
2024-03-26 16:00:00,0.0,0,7.95,2.21,0.0,0.18
2024-03-26 17:00:00,0.0,0,8.04,2.5,0.0,0.2
2024-03-26 18:00:00,1.65,0,10.32,3.0,0.0,0.2
2024-03-26 19:00:00,5.0,0,13.05,5.57,0.0,0.2
2024-03-26 20:00:00,5.0,0,16.08,6.65,0.0,0.2
2024-03-26 21:00:00,1.96,0,14.31,5.0,0.0,0.2
2024-03-26 22:00:00,0.0,0,12.58,2.71,0.0,0.2
2024-03-26 23:00:00,0.0,0,7.22,1.64,0.0,0.2
2024-03-27 00:00:00,0.0,0,7.11,0.89,0.0,0.2
2024-03-27 01:00:00,0.0,0,4.64,0.55,0.0,0.18
2024-03-27 02:00:00,0.0,0,2.63,0.5,0.0,0.18
2024-03-27 03:00:00,0.0,0,2.61,0.5,0.0,0.18
2024-03-27 04:00:00,0.0,0,2.65,0.5,0.0,0.18
2024-03-27 05:00:00,0.54,0,7.16,1.04,0.0,0.18
2024-03-27 06:00:00,5.0,0,11.28,5.37,0.0,0.2
2024-03-27 07:00:00,12.0,0,22.87,16.02,0.0,0.22
2024-03-27 08:00:00,5.0,0,18.76,12.3,0.0,0.22
2024-03-27 09:00:00,2.88,0,11.83,5.59,0.0,0.2
2024-03-27 10:00:00,0.75,0,11.09,3.57,0.398,0.2
2024-03-27 11:00:00,0.0,0,9.29,2.93,0.094,0.2
2024-03-27 12:00:00,0.0,0,8.11,2.82,0.084,0.2
2024-03-27 13:00:00,0.0,0,7.92,2.62,0.0,0.2
2024-03-27 14:00:00,0.0,0,5.0,0.86,0.0,0.2
2024-03-27 15:00:00,0.0,0,5.77,0.5,0.0,0.18
2024-03-27 16:00:00,0.0,0,5.77,0.5,0.0,0.18
2024-03-27 17:00:00,0.0,0,5.57,0.86,0.0,0.18
2024-03-27 18:00:00,2.47,0,8.14,3.04,0.0,0.2
2024-03-27 19:00:00,5.0,0,13.57,5.88,0.0,0.24
2024-03-27 20:00:00,5.71,0,20.28,10.57,0.0,0.4
2024-03-27 21:00:00,5.0,0,15.52,8.86,0.0,0.4
2024-03-27 22:00:00,0.0,0,10.69,3.0,0.0,0.4
2024-03-27 23:00:00,0.19,0,9.03,2.93,0.084,0.24
2024-03-28 00:00:00,0.0,0,9.92,2.71,0.084,0.4
2024-03-28 01:00:00,0.0,0,7.99,1.89,0.084,0.2
2024-03-28 02:00:00,0.0,0,4.38,1.35,0.08,0.18
2024-03-28 03:00:00,0.18,0,5.19,1.64,0.0,0.18
2024-03-28 04:00:00,2.16,0,4.8,2.69,0.084,0.2
2024-03-28 05:00:00,4.23,0,10.42,5.08,0.084,0.2
2024-03-28 06:00:00,5.0,0,12.76,7.62,5.466,0.45
2024-03-28 07:00:00,5.0,0,13.61,7.7,0.0,0.75
2024-03-28 08:00:00,5.0,0,17.0,12.0,0.0,0.75
2024-03-28 09:00:00,0.0,0,9.0,3.71,2.836,0.75
2024-03-28 10:00:00,0.0,0,11.15,4.25,0.595,0.45
2024-03-28 11:00:00,0.0,0,7.46,2.82,0.398,0.45
2024-03-28 12:00:00,0.0,0,5.6,2.72,0.084,0.24
2024-03-28 13:00:00,0.0,0,6.8,2.5,0.0,0.2
2024-03-28 14:00:00,0.0,0,5.97,1.85,0.0,0.2
2024-03-28 15:00:00,0.0,0,6.9,1.51,0.0,0.18
2024-03-28 16:00:00,0.0,0,6.51,1.92,0.0,0.18
2024-03-28 17:00:00,0.0,0,5.22,2.05,0.0,0.18
2024-03-28 18:00:00,0.86,0,7.35,2.81,0.0,0.18
2024-03-28 19:00:00,4.04,0,10.76,6.06,0.0,0.2
2024-03-28 20:00:00,2.13,0,12.45,7.17,0.08,0.2
2024-03-28 21:00:00,0.0,0,9.52,3.6,0.0,0.2
2024-03-28 22:00:00,0.0,0,7.92,2.72,0.0,0.2
2024-03-28 23:00:00,0.0,0,6.76,1.46,0.0,0.2
2024-03-29 00:00:00,0.0,0,5.23,1.03,0.0,0.2
2024-03-29 01:00:00,0.0,0,8.18,0.55,0.0,0.18
2024-03-29 02:00:00,0.0,0,7.58,0.55,0.0,0.18
2024-03-29 03:00:00,0.0,0,7.66,0.55,0.0,0.18
2024-03-29 04:00:00,0.0,0,8.33,0.32,0.0,0.18
2024-03-29 05:00:00,0.0,0,8.62,0.57,0.0,0.18
2024-03-29 06:00:00,0.0,0,11.99,2.68,0.084,0.18
2024-03-29 07:00:00,3.24,0,12.28,5.74,0.005,0.2
2024-03-29 08:00:00,0.0,0,12.1,3.88,0.084,0.2
2024-03-29 09:00:00,0.0,0,11.63,1.02,0.084,0.18
2024-03-29 10:00:00,0.0,0,8.11,2.4,0.084,0.18
2024-03-29 11:00:00,0.0,0,9.92,0.64,0.047,0.18
2024-03-29 12:00:00,0.0,0,8.64,1.02,0.0,0.18
2024-03-29 13:00:00,0.0,0,7.11,0.71,0.0,0.18
2024-03-29 14:00:00,0.0,0,7.11,0.47,0.0,0.18
2024-03-29 15:00:00,0.0,0,7.06,0.32,0.0,0.18
2024-03-29 16:00:00,0.0,0,7.48,0.32,0.0,0.18
2024-03-29 17:00:00,0.0,0,8.56,1.33,0.0,0.18
2024-03-29 18:00:00,2.61,0,11.84,2.93,0.0,0.18
2024-03-29 19:00:00,0.96,0,13.97,3.0,0.0,0.18
2024-03-29 20:00:00,0.0,0,12.6,3.0,0.0,0.18
2024-03-29 21:00:00,0.0,0,10.57,2.76,0.08,0.18
2024-03-29 22:00:00,0.0,0,6.94,1.03,0.0,0.18
2024-03-29 23:00:00,0.0,0,9.92,0.55,0.0,0.18
2024-03-30 00:00:00,0.0,0,3.51,0.87,0.0,0.18
2024-03-30 01:00:00,0.0,0,7.26,0.88,0.0,0.18
2024-03-30 02:00:00,0.0,0,4.15,0.32,0.0,0.18
2024-03-30 03:00:00,0.0,0,4.14,0.32,0.0,0.18
2024-03-30 04:00:00,0.0,0,4.33,0.32,0.0,0.18
2024-03-30 05:00:00,0.0,0,4.16,0.25,0.0,0.18
2024-03-30 06:00:00,0.0,0,5.23,0.55,0.0,0.18
2024-03-30 07:00:00,0.0,0,7.94,0.88,0.0,0.18
2024-03-30 08:00:00,0.0,0,4.88,0.88,0.0,0.18
2024-03-30 09:00:00,0.0,0,5.0,0.58,0.0,0.18
2024-03-30 10:00:00,0.0,0,5.71,0.59,0.0,0.18
2024-03-30 11:00:00,0.0,0,7.87,0.55,0.0,0.18
2024-03-30 12:00:00,0.0,0,8.08,0.6,0.0,0.18
2024-03-30 13:00:00,0.0,0,8.65,0.55,0.0,0.18
2024-03-30 14:00:00,0.0,0,7.57,0.32,0.0,0.18
2024-03-30 15:00:00,0.0,0,7.11,0.61,0.0,0.18
2024-03-30 16:00:00,0.0,0,8.77,1.6,0.0,0.18
2024-03-30 17:00:00,2.91,0,11.47,3.77,0.0,0.2
2024-03-30 18:00:00,4.8,0,12.62,5.49,0.0,0.2
2024-03-30 19:00:00,5.0,0,13.46,8.18,0.0,0.24
2024-03-30 20:00:00,5.0,0,15.39,7.81,0.0,0.24
2024-03-30 21:00:00,0.0,0,12.53,3.52,0.0,0.24
2024-03-30 22:00:00,0.0,0,10.11,2.72,0.0,0.24
2024-03-30 23:00:00,0.0,0,10.05,2.0,0.0,0.2
2024-03-31 00:00:00,0.0,0,9.67,1.17,0.0,0.2
2024-03-31 01:00:00,0.0,0,8.67,0.6,0.0,0.18
2024-03-31 02:00:00,0.0,0,7.11,1.0,0.0,0.18
2024-03-31 03:00:00,0.0,0,4.63,0.55,0.0,0.18
2024-03-31 04:00:00,0.0,0,5.21,0.55,0.0,0.18
2024-03-31 05:00:00,0.0,0,5.31,0.59,0.0,0.18
2024-03-31 06:00:00,0.0,0,6.9,0.55,0.0,0.18
2024-03-31 07:00:00,0.0,0,8.6,1.03,0.08,0.2
2024-03-31 08:00:00,0.0,0,9.01,1.0,0.084,0.2
2024-03-31 09:00:00,0.0,0,8.55,1.0,0.047,0.2
2024-03-31 10:00:00,0.0,0,9.49,1.55,0.08,0.2
2024-03-31 11:00:00,0.0,0,8.92,1.28,0.0,0.18
2024-03-31 12:00:00,0.0,0,8.33,1.0,0.0,0.18
2024-03-31 13:00:00,0.0,0,7.85,0.42,0.0,0.18
2024-03-31 14:00:00,0.0,0,6.53,0.32,0.0,0.18
2024-03-31 15:00:00,0.0,0,5.62,0.26,0.0,0.18
2024-03-31 16:00:00,0.0,0,4.41,0.6,0.0,0.18
2024-03-31 17:00:00,0.0,0,4.66,0.88,0.0,0.2
2024-03-31 18:00:00,1.39,0,11.02,4.0,0.0,0.2
2024-03-31 19:00:00,3.09,0,15.43,5.26,0.0,0.2
2024-03-31 20:00:00,1.42,0,14.78,3.92,0.0,0.2
2024-03-31 21:00:00,0.0,0,13.0,2.4,0.0,0.2
2024-03-31 22:00:00,0.0,0,6.55,1.75,0.0,0.2
2024-03-31 23:00:00,0.0,0,4.52,0.56,0.0,0.2
2024-04-01 00:00:00,0.0,0,3.15,0.86,0.0,0.18
2024-04-01 01:00:00,0.0,0,3.59,0.18,0.0,0.18
2024-04-01 02:00:00,0.0,0,3.15,0.18,0.0,0.18
2024-04-01 03:00:00,0.0,0,3.44,0.18,0.0,0.18
2024-04-01 04:00:00,0.0,0,3.8,0.18,0.0,0.18
2024-04-01 05:00:00,0.0,0,4.26,0.55,0.0,0.18
2024-04-01 06:00:00,1.92,0,9.58,2.69,0.084,0.18
2024-04-01 07:00:00,3.1,0,14.56,5.79,0.352,0.2
2024-04-01 08:00:00,0.19,0,12.25,2.92,0.352,0.2
2024-04-01 09:00:00,0.0,0,9.74,1.0,0.262,0.2
2024-04-01 10:00:00,0.0,0,11.12,2.5,0.084,0.2
2024-04-01 11:00:00,0.0,0,9.93,2.0,0.084,0.2
2024-04-01 12:00:00,0.0,0,9.53,2.0,0.084,0.2
2024-04-01 13:00:00,0.0,0,12.16,2.0,0.0,0.2
2024-04-01 14:00:00,0.0,0,11.67,2.0,0.0,0.2
2024-04-01 15:00:00,0.0,0,10.52,1.51,0.0,0.2
2024-04-01 16:00:00,0.0,0,12.35,2.0,0.0,0.2
2024-04-01 17:00:00,0.62,0,12.61,2.62,0.0,0.2
2024-04-01 18:00:00,1.91,0,14.29,2.91,0.0,0.2
2024-04-01 19:00:00,4.01,0,14.09,4.25,0.0,0.2
2024-04-01 20:00:00,2.9,0,16.27,4.0,0.0,0.2
2024-04-01 21:00:00,0.0,0,13.07,3.0,0.0,0.2
2024-04-01 22:00:00,0.0,0,10.04,2.73,0.0,0.2
2024-04-01 23:00:00,0.0,0,9.17,1.94,0.0,0.2
2024-04-02 00:00:00,0.0,0,6.15,1.0,0.0,0.2
2024-04-02 01:00:00,0.0,0,7.11,0.55,0.0,0.18
2024-04-02 02:00:00,0.0,0,4.65,0.22,0.0,0.18
2024-04-02 03:00:00,0.0,0,5.16,0.21,0.0,0.18
2024-04-02 04:00:00,0.0,0,5.43,0.21,0.0,0.18
2024-04-02 05:00:00,0.0,0,7.5,0.24,0.0,0.18
2024-04-02 06:00:00,0.0,0,11.17,2.7,0.042,0.18
2024-04-02 07:00:00,5.0,0,19.73,7.73,0.084,0.2
2024-04-02 08:00:00,2.27,0,15.18,5.27,0.084,0.2
2024-04-02 09:00:00,0.21,0,10.55,2.96,0.084,0.2
2024-04-02 10:00:00,0.0,0,11.66,2.78,0.005,0.2
2024-04-02 11:00:00,0.0,0,10.84,3.01,0.0,0.2
2024-04-02 12:00:00,0.0,0,10.42,2.78,0.0,0.18
2024-04-02 13:00:00,0.0,0,11.79,3.03,0.0,0.18
2024-04-02 14:00:00,0.0,0,11.66,3.0,0.0,0.2
2024-04-02 15:00:00,0.0,0,9.72,2.79,0.0,0.2
2024-04-02 16:00:00,0.0,0,10.46,2.79,0.0,0.2
2024-04-02 17:00:00,0.0,0,7.57,2.75,0.0,0.2
2024-04-02 18:00:00,0.14,0,10.11,2.0,0.0,0.2
2024-04-02 19:00:00,4.23,0,13.62,4.25,0.0,0.2
2024-04-02 20:00:00,3.78,0,15.77,5.25,0.0,0.2
2024-04-02 21:00:00,0.0,0,11.82,3.0,0.0,0.2
2024-04-02 22:00:00,0.0,0,7.09,1.93,0.0,0.2
2024-04-02 23:00:00,0.0,0,7.34,1.0,0.0,0.18
2024-04-03 00:00:00,0.0,0,6.88,0.7,0.0,0.18
2024-04-03 01:00:00,0.0,0,5.74,0.55,0.0,0.18
2024-04-03 02:00:00,0.0,0,3.8,0.55,0.0,0.18
2024-04-03 03:00:00,0.0,0,3.57,0.32,0.0,0.18
2024-04-03 04:00:00,0.0,0,4.67,0.22,0.0,0.18
2024-04-03 05:00:00,0.0,0,5.77,0.88,0.0,0.18
2024-04-03 06:00:00,0.62,0,11.34,2.96,0.084,0.18
2024-04-03 07:00:00,5.0,0,17.52,7.0,0.094,0.2
2024-04-03 08:00:00,0.69,0,12.39,3.69,0.398,0.2
2024-04-03 09:00:00,0.0,0,7.88,2.74,0.084,0.18
2024-04-03 10:00:00,0.0,0,7.88,2.73,0.084,0.18
2024-04-03 11:00:00,0.0,0,8.31,2.74,0.084,0.18
2024-04-03 12:00:00,0.0,0,8.02,2.74,0.084,0.18
2024-04-03 13:00:00,0.0,0,7.88,2.72,0.0,0.18
2024-04-03 14:00:00,0.0,0,9.19,2.71,0.0,0.18
2024-04-03 15:00:00,0.0,0,7.88,2.68,0.0,0.18
2024-04-03 16:00:00,0.0,0,7.5,1.03,0.0,0.18
2024-04-03 17:00:00,0.0,0,8.44,1.92,0.0,0.18
2024-04-03 18:00:00,0.0,0,9.9,2.43,0.0,0.18
2024-04-03 19:00:00,1.57,0,9.64,2.98,0.0,0.18
2024-04-03 20:00:00,1.79,0,16.79,4.54,0.0,0.2
2024-04-03 21:00:00,0.0,0,14.67,3.0,0.005,0.2
2024-04-03 22:00:00,0.0,0,15.0,2.75,0.084,0.2
2024-04-03 23:00:00,0.0,0,9.9,1.76,0.075,0.18
2024-04-04 00:00:00,0.0,0,6.91,0.77,0.0,0.18
2024-04-04 01:00:00,0.0,0,7.88,0.5,0.0,0.18
2024-04-04 02:00:00,0.0,0,5.12,0.35,0.0,0.18
2024-04-04 03:00:00,0.0,0,5.05,0.35,0.0,0.18
2024-04-04 04:00:00,0.0,0,5.61,0.5,0.0,0.18
2024-04-04 05:00:00,0.0,0,7.64,0.54,0.047,0.18
2024-04-04 06:00:00,2.75,0,10.25,3.0,0.084,0.18
2024-04-04 07:00:00,3.92,0,17.69,5.33,0.352,0.2
2024-04-04 08:00:00,0.51,0,12.94,3.36,0.352,0.2
2024-04-04 09:00:00,0.0,0,10.4,2.44,0.094,0.18
2024-04-04 10:00:00,0.0,0,5.44,2.7,0.094,0.18
2024-04-04 11:00:00,0.0,0,9.26,1.03,0.084,0.18
2024-04-04 12:00:00,0.0,0,9.29,1.0,0.084,0.18
2024-04-04 13:00:00,0.0,0,8.43,1.0,0.0,0.18
2024-04-04 14:00:00,0.0,0,7.76,0.55,0.0,0.18
2024-04-04 15:00:00,0.0,0,6.65,0.55,0.0,0.18
2024-04-04 16:00:00,0.0,0,8.28,0.5,0.0,0.18
2024-04-04 17:00:00,0.0,0,9.19,0.5,0.0,0.18
2024-04-04 18:00:00,0.06,0,10.99,0.56,0.0,0.18
2024-04-04 19:00:00,2.92,0,14.39,3.18,0.0,0.2
2024-04-04 20:00:00,5.0,0,19.47,5.5,0.084,0.24
2024-04-04 21:00:00,3.06,0,16.29,5.86,0.417,0.24
2024-04-04 22:00:00,0.0,0,12.12,2.81,0.352,0.24
2024-04-04 23:00:00,0.0,0,11.94,2.5,0.084,0.24
2024-04-05 00:00:00,0.0,0,10.1,1.36,0.084,0.2
2024-04-05 01:00:00,0.0,0,8.33,1.0,0.084,0.2
2024-04-05 02:00:00,0.0,0,8.16,1.0,0.084,0.18
2024-04-05 03:00:00,0.0,0,7.85,0.66,0.0,0.18
2024-04-05 04:00:00,0.0,0,7.54,0.55,0.0,0.18
2024-04-05 05:00:00,1.53,0,6.06,2.53,0.084,0.18
2024-04-05 06:00:00,3.81,0,10.23,4.13,2.086,0.22
2024-04-05 07:00:00,5.0,0,17.31,7.8,4.266,0.45
2024-04-05 08:00:00,1.72,0,13.75,4.6,4.195,0.45
2024-04-05 09:00:00,0.0,0,9.37,2.68,2.798,0.4
2024-04-05 10:00:00,0.0,0,10.54,2.77,0.445,0.22
2024-04-05 11:00:00,0.0,0,5.18,2.76,0.352,0.18
2024-04-05 12:00:00,0.0,0,6.1,2.77,0.094,0.18
2024-04-05 13:00:00,0.0,0,6.8,2.72,0.047,0.18
2024-04-05 14:00:00,0.0,0,6.3,1.25,0.0,0.18
2024-04-05 15:00:00,0.0,0,6.85,1.08,0.0,0.18
2024-04-05 16:00:00,0.0,0,8.68,2.0,0.0,0.2
2024-04-05 17:00:00,0.0,0,7.88,2.71,0.0,0.2
2024-04-05 18:00:00,1.94,0,10.43,3.04,0.0,0.2
2024-04-05 19:00:00,3.24,0,14.44,4.24,0.0,0.2
2024-04-05 20:00:00,1.08,0,16.08,4.58,0.0,0.2
2024-04-05 21:00:00,0.0,0,12.39,2.81,0.0,0.2
2024-04-05 22:00:00,0.0,0,9.9,1.15,0.0,0.2
2024-04-05 23:00:00,0.0,0,6.63,1.02,0.0,0.2
2024-04-06 00:00:00,0.0,0,7.06,0.55,0.0,0.18
2024-04-06 01:00:00,0.0,0,6.98,0.89,0.047,0.2
2024-04-06 02:00:00,0.0,0,4.77,0.57,0.047,0.2
2024-04-06 03:00:00,0.0,0,5.0,0.63,0.0,0.2
2024-04-06 04:00:00,0.0,0,5.74,0.71,0.0,0.2
2024-04-06 05:00:00,0.0,0,6.4,0.85,0.084,0.2
2024-04-06 06:00:00,0.0,0,5.03,1.03,0.084,0.2
2024-04-06 07:00:00,0.0,0,10.32,2.4,0.352,0.2
2024-04-06 08:00:00,0.0,0,8.55,1.03,0.417,0.2
2024-04-06 09:00:00,0.0,0,6.88,1.0,0.084,0.2
2024-04-06 10:00:00,0.0,0,7.61,1.0,0.094,0.2
2024-04-06 11:00:00,0.0,0,7.65,0.89,0.084,0.2
2024-04-06 12:00:00,0.0,0,8.3,1.0,0.005,0.2
2024-04-06 13:00:00,0.0,0,8.3,1.31,0.0,0.2
2024-04-06 14:00:00,0.0,0,8.49,1.35,0.0,0.2
2024-04-06 15:00:00,0.0,0,8.26,1.0,0.0,0.2
2024-04-06 16:00:00,0.06,0,9.9,1.7,0.0,0.2
2024-04-06 17:00:00,2.87,0,11.59,3.01,0.0,0.2
2024-04-06 18:00:00,5.0,0,15.03,6.0,0.0,0.2
2024-04-06 19:00:00,5.0,0,18.7,7.56,0.0,0.2
2024-04-06 20:00:00,3.24,0,15.21,5.14,0.0,0.2
2024-04-06 21:00:00,0.0,0,14.31,2.82,0.0,0.2
2024-04-06 22:00:00,0.0,0,10.69,2.73,0.0,0.2
2024-04-06 23:00:00,0.0,0,7.2,1.46,0.0,0.2
2024-04-07 00:00:00,0.0,0,6.89,1.55,0.0,0.2
2024-04-07 01:00:00,0.0,0,7.61,0.88,0.0,0.18
2024-04-07 02:00:00,0.0,0,7.92,0.55,0.0,0.18
2024-04-07 03:00:00,0.0,0,7.06,0.55,0.0,0.18
2024-04-07 04:00:00,0.0,0,6.88,0.55,0.0,0.18
2024-04-07 05:00:00,0.0,0,5.49,0.55,0.0,0.18
2024-04-07 06:00:00,0.0,0,4.75,0.58,0.0,0.18
2024-04-07 07:00:00,0.0,0,9.9,1.0,0.0,0.18
2024-04-07 08:00:00,0.0,0,7.82,0.55,0.0,0.18
2024-04-07 09:00:00,0.0,0,7.96,0.57,0.0,0.18
2024-04-07 10:00:00,0.0,0,7.16,0.55,0.0,0.18
2024-04-07 11:00:00,0.0,0,6.88,0.55,0.0,0.18
2024-04-07 12:00:00,0.0,0,7.04,0.58,0.0,0.18
2024-04-07 13:00:00,0.0,0,6.8,0.8,0.0,0.18
2024-04-07 14:00:00,0.0,0,6.26,0.73,0.0,0.18
2024-04-07 15:00:00,0.0,0,6.88,0.88,0.0,0.18
2024-04-07 16:00:00,0.0,0,7.68,0.98,0.0,0.18
2024-04-07 17:00:00,0.55,0,11.43,1.55,0.0,0.2
2024-04-07 18:00:00,4.0,0,16.28,5.0,0.0,0.2
2024-04-07 19:00:00,5.0,0,20.0,7.0,0.0,0.2
2024-04-07 20:00:00,4.88,0,19.13,5.88,0.0,0.2
2024-04-07 21:00:00,0.32,0,14.86,3.0,0.0,0.2
2024-04-07 22:00:00,0.0,0,9.9,2.0,0.0,0.2
2024-04-07 23:00:00,0.0,0,7.81,1.5,0.0,0.2
2024-04-08 00:00:00,0.0,0,6.88,0.59,0.0,0.18
2024-04-08 01:00:00,0.0,0,4.47,0.21,0.0,0.18
2024-04-08 02:00:00,0.0,0,3.7,0.18,0.0,0.18
2024-04-08 03:00:00,0.0,0,3.54,0.18,0.0,0.18
2024-04-08 04:00:00,0.0,0,3.7,0.18,0.0,0.18
2024-04-08 05:00:00,0.0,0,7.3,0.58,0.0,0.18
2024-04-08 06:00:00,1.76,0,11.35,2.94,0.084,0.2
2024-04-08 07:00:00,5.0,0,15.98,7.0,0.197,0.2
2024-04-08 08:00:00,0.0,0,11.78,2.98,0.352,0.2
2024-04-08 09:00:00,0.0,0,9.87,2.6,0.084,0.2
2024-04-08 10:00:00,0.0,0,9.9,2.76,0.084,0.18
2024-04-08 11:00:00,0.0,0,8.94,2.73,0.08,0.18
2024-04-08 12:00:00,0.0,0,7.88,2.7,0.084,0.18
2024-04-08 13:00:00,0.0,0,11.78,2.5,0.0,0.18
2024-04-08 14:00:00,0.0,0,13.43,2.94,0.0,0.18
2024-04-08 15:00:00,0.0,0,15.0,1.67,0.0,0.2
2024-04-08 16:00:00,0.0,0,14.07,1.28,0.0,0.2
2024-04-08 17:00:00,0.5,0,7.5,1.22,0.0,0.2
2024-04-08 18:00:00,2.79,0,7.88,3.02,0.0,0.2
2024-04-08 19:00:00,5.0,0,15.94,7.0,0.0,0.2
2024-04-08 20:00:00,8.8,0,23.8,12.8,0.0,0.2
2024-04-08 21:00:00,2.27,0,17.15,7.11,0.0,0.2
2024-04-08 22:00:00,0.0,0,12.04,2.94,0.0,0.2
2024-04-08 23:00:00,0.0,0,7.88,1.4,0.0,0.2
2024-04-09 00:00:00,0.0,0,5.53,1.02,0.0,0.2
2024-04-09 01:00:00,0.0,0,5.53,0.32,0.0,0.18
2024-04-09 02:00:00,0.0,0,3.45,0.32,0.0,0.18
2024-04-09 03:00:00,0.0,0,4.41,0.5,0.0,0.18
2024-04-09 04:00:00,0.0,0,4.47,0.32,0.0,0.18
2024-04-09 05:00:00,0.0,0,7.53,0.55,0.0,0.18
2024-04-09 06:00:00,1.79,0,11.21,3.0,0.0,0.2
2024-04-09 07:00:00,5.0,0,15.69,7.67,0.0,0.2
2024-04-09 08:00:00,1.92,0,11.82,4.67,0.352,0.2
2024-04-09 09:00:00,0.59,0,8.56,2.78,0.352,0.2
2024-04-09 10:00:00,0.0,0,9.42,2.56,0.0,0.2
2024-04-09 11:00:00,0.0,0,9.9,2.52,0.0,0.2
2024-04-09 12:00:00,0.0,0,6.88,1.97,0.0,0.2
2024-04-09 13:00:00,0.0,0,7.94,1.45,0.0,0.2
2024-04-09 14:00:00,0.0,0,7.9,1.0,0.0,0.2
2024-04-09 15:00:00,0.0,0,7.88,0.4,0.0,0.2
2024-04-09 16:00:00,0.0,0,8.03,1.0,0.0,0.2
2024-04-09 17:00:00,0.0,0,9.02,1.55,0.0,0.2
2024-04-09 18:00:00,2.99,0,9.46,3.0,0.0,0.2
2024-04-09 19:00:00,5.0,0,14.9,6.0,0.0,0.24
2024-04-09 20:00:00,6.82,0,21.82,10.82,0.0,0.45
2024-04-09 21:00:00,3.55,0,14.22,6.63,0.0,0.45
2024-04-09 22:00:00,0.0,0,10.99,2.87,0.0,0.45
2024-04-09 23:00:00,0.0,0,9.9,2.74,0.0,0.2
2024-04-10 00:00:00,0.0,0,10.66,1.5,0.0,0.2
2024-04-10 01:00:00,0.0,0,7.71,1.0,0.0,0.2
2024-04-10 02:00:00,0.0,0,3.54,0.61,0.0,0.18
2024-04-10 03:00:00,0.0,0,3.49,0.5,0.0,0.18
2024-04-10 04:00:00,0.0,0,5.11,0.5,0.0,0.18
2024-04-10 05:00:00,0.0,0,7.85,0.6,0.0,0.18
2024-04-10 06:00:00,0.0,0,10.79,2.67,0.084,0.2
2024-04-10 07:00:00,1.26,0,14.02,4.0,0.084,0.2
2024-04-10 08:00:00,1.02,0,12.07,3.86,0.352,0.2
2024-04-10 09:00:00,1.81,0,11.66,3.81,0.352,0.2
2024-04-10 10:00:00,1.91,0,12.06,3.16,0.117,0.2
2024-04-10 11:00:00,0.56,0,11.28,3.31,0.0,0.2
