Timestamp,mileage_factor_RegUp_ISONE,performance_factor_RegUp_ISONE,mileage_factor_RegDown_ISONE,performance_factor_RegDown_ISONE
2023-04-13 15:00:00,1.529,0.884,1.278,1.0
2023-04-13 16:00:00,1.5196,0.9349,1.4869,0.9209
2023-04-13 17:00:00,2.0512,1.0,1.5253,1.0
2023-04-13 18:00:00,1.7337,0.9504,1.9726,0.9239
2023-04-13 19:00:00,1.7766,0.9615,1.9887,0.9316
2023-04-13 20:00:00,1.4097,0.8793,1.3632,0.9863
2023-04-13 21:00:00,1.5963,0.9945,1.7212,0.9511
2023-04-13 22:00:00,1.1531,0.8585,1.2161,0.9143
2023-04-13 23:00:00,1.5831,0.9154,1.525,0.9525
2023-04-14 00:00:00,2.0439,0.9024,1.8646,0.9658
2023-04-14 01:00:00,1.7446,0.9808,1.2977,0.9744
2023-04-14 02:00:00,1.6901,1.0,1.6773,0.909
2023-04-14 03:00:00,1.4123,0.9245,1.567,0.8772
2023-04-14 04:00:00,1.8139,0.9217,1.2502,0.9648
2023-04-14 05:00:00,1.4037,0.9852,1.7996,0.9725
2023-04-14 06:00:00,1.3823,0.9086,1.5926,0.9086
2023-04-14 07:00:00,1.5054,1.0,1.4193,0.9674
2023-04-14 08:00:00,1.4915,0.8684,1.8703,0.9797
2023-04-14 09:00:00,1.4978,0.9395,1.3557,0.9597
2023-04-14 10:00:00,1.0783,0.9407,1.3529,0.8636
2023-04-14 11:00:00,1.4059,0.9948,1.4013,0.8617
2023-04-14 12:00:00,1.2368,0.9381,1.2856,0.9687
2023-04-14 13:00:00,1.0708,0.9695,1.0232,0.9732
2023-04-14 14:00:00,2.0051,0.9479,1.9099,0.9122
2023-04-14 15:00:00,1.3189,1.0,1.3261,0.9102
2023-04-14 16:00:00,1.2873,1.0,1.4355,0.9475
2023-04-14 17:00:00,2.0216,0.9585,1.9091,0.9445
2023-04-14 18:00:00,1.2092,1.0,1.8603,0.9307
2023-04-14 19:00:00,1.8905,0.8784,1.6291,0.9407
2023-04-14 20:00:00,1.5992,0.964,1.4752,0.8729
2023-04-14 21:00:00,1.4556,0.8764,1.3085,0.9577
2023-04-14 22:00:00,1.5525,0.9321,1.9899,0.9518
2023-04-14 23:00:00,1.0956,1.0,1.456,0.9107
2023-04-15 00:00:00,1.6052,0.9718,1.3351,0.9455
2023-04-15 01:00:00,1.9538,1.0,1.3559,0.9253
2023-04-15 02:00:00,2.0952,0.9087,1.7605,0.9719
2023-04-15 03:00:00,1.3454,0.9366,1.4391,0.9977
2023-04-15 04:00:00,1.4035,0.9053,1.793,1.0
2023-04-15 05:00:00,1.6359,1.0,1.6852,0.8925
2023-04-15 06:00:00,1.8012,0.9896,1.66,0.9517
2023-04-15 07:00:00,1.1615,0.9144,1.3893,0.9331
2023-04-15 08:00:00,1.5485,0.8931,0.8923,0.9558
2023-04-15 09:00:00,1.7606,1.0,1.2259,0.9938
2023-04-15 10:00:00,1.6871,0.9487,1.4204,0.9853
2023-04-15 11:00:00,1.3234,0.9612,1.6841,0.877
2023-04-15 12:00:00,1.3506,0.9602,1.2976,0.8883
2023-04-15 13:00:00,0.5182,0.9612,1.502,0.9196
2023-04-15 14:00:00,1.5469,0.9756,1.9897,0.9146
2023-04-15 15:00:00,2.0503,0.9797,1.0311,1.0
2023-04-15 16:00:00,2.1242,0.9544,1.3798,1.0
2023-04-15 17:00:00,1.8015,0.9545,1.3487,0.9581
2023-04-15 18:00:00,1.0259,0.9822,1.1554,0.9356
2023-04-15 19:00:00,1.6668,0.9172,1.9406,0.9129
2023-04-15 20:00:00,1.8389,0.9471,1.4384,0.9878
2023-04-15 21:00:00,1.2213,0.9072,1.2905,0.9001
2023-04-15 22:00:00,1.5364,0.9824,1.2478,1.0
2023-04-15 23:00:00,1.4255,0.8779,1.8802,1.0
2023-04-16 00:00:00,1.3917,0.9493,1.4679,0.9568
2023-04-16 01:00:00,1.1098,0.9374,1.4039,0.9207
2023-04-16 02:00:00,1.2225,0.8959,1.9912,0.9411
2023-04-16 03:00:00,1.7355,0.8947,1.3785,0.9257
2023-04-16 04:00:00,1.3519,0.9179,1.1579,0.9746
2023-04-16 05:00:00,1.3081,1.0,1.6883,0.9193
2023-04-16 06:00:00,1.1576,0.8573,1.5356,0.979
2023-04-16 07:00:00,1.0068,0.9491,0.8849,1.0
2023-04-16 08:00:00,1.5635,0.9625,1.5607,1.0
2023-04-16 09:00:00,1.4998,0.9214,1.2635,0.9593
2023-04-16 10:00:00,1.5457,0.919,1.4161,0.9938
2023-04-16 11:00:00,1.4824,0.8759,1.5608,0.9931
2023-04-16 12:00:00,1.5197,0.887,1.6877,0.9717
2023-04-16 13:00:00,1.26,0.9826,1.3876,0.8945
2023-04-16 14:00:00,0.503,1.0,1.3495,0.8797
2023-04-16 15:00:00,1.5705,0.9175,1.5791,0.9206
2023-04-16 16:00:00,1.9579,0.9978,1.4646,0.8525
2023-04-16 17:00:00,1.3286,0.9503,1.2239,0.8932
2023-04-16 18:00:00,1.6645,0.9663,1.4653,1.0
2023-04-16 19:00:00,1.1869,0.9677,0.6351,0.9602
2023-04-16 20:00:00,1.9559,0.913,1.5086,1.0
2023-04-16 21:00:00,1.5071,0.9222,2.3631,0.9532
2023-04-16 22:00:00,1.035,0.9709,1.4483,0.8851
2023-04-16 23:00:00,0.8879,0.7884,1.2092,0.9469
2023-04-17 00:00:00,1.7452,0.9739,1.8104,1.0
2023-04-17 01:00:00,0.9328,1.0,1.5901,0.939
2023-04-17 02:00:00,1.5974,0.9544,1.7408,0.9309
2023-04-17 03:00:00,1.7373,0.9629,1.7014,0.9529
2023-04-17 04:00:00,1.4528,0.9711,1.4107,0.934
2023-04-17 05:00:00,1.1774,1.0,2.0685,0.9758
2023-04-17 06:00:00,1.3857,1.0,1.438,0.9275
2023-04-17 07:00:00,1.4252,0.8326,1.0686,0.8366
2023-04-17 08:00:00,1.572,0.9548,1.4134,0.9282
2023-04-17 09:00:00,1.1831,0.9806,1.3673,0.8945
2023-04-17 10:00:00,1.3552,0.8248,1.8963,0.9615
2023-04-17 11:00:00,1.7715,1.0,1.9367,1.0
2023-04-17 12:00:00,1.2377,0.943,1.3162,0.9095
2023-04-17 13:00:00,1.4436,0.9436,1.9377,0.8494
2023-04-17 14:00:00,1.9892,0.8717,1.9322,0.9246
2023-04-17 15:00:00,1.2864,0.9187,1.0173,0.878
2023-04-17 16:00:00,1.8398,0.9248,1.1529,0.9393
2023-04-17 17:00:00,1.8102,0.8865,1.5995,0.995
2023-04-17 18:00:00,1.5313,1.0,1.4043,0.8604
2023-04-17 19:00:00,1.4403,0.9795,0.5336,0.9862
2023-04-17 20:00:00,1.403,0.9602,0.9187,0.9757
2023-04-17 21:00:00,1.5749,0.8977,1.3453,0.8611
2023-04-17 22:00:00,1.674,0.9825,1.6042,1.0
2023-04-17 23:00:00,1.2851,1.0,1.2463,1.0
2023-04-18 00:00:00,1.5662,1.0,1.5205,0.9068
2023-04-18 01:00:00,1.328,0.9409,1.5839,1.0
2023-04-18 02:00:00,1.6987,0.849,1.5072,0.9254
2023-04-18 03:00:00,1.7625,1.0,1.8511,0.9592
2023-04-18 04:00:00,1.5495,0.8955,1.0896,0.9797
2023-04-18 05:00:00,2.1401,1.0,1.7429,1.0
2023-04-18 06:00:00,1.4083,0.9401,1.5307,0.9309
2023-04-18 07:00:00,1.2677,0.9185,1.1286,0.9287
2023-04-18 08:00:00,1.5539,1.0,1.4376,0.9224
2023-04-18 09:00:00,0.9699,0.8848,1.5576,0.9996
2023-04-18 10:00:00,1.5355,1.0,1.2823,0.9256
2023-04-18 11:00:00,1.7777,0.9623,2.2934,0.9124
2023-04-18 12:00:00,1.5443,0.9683,2.1982,1.0
2023-04-18 13:00:00,1.4488,1.0,1.9357,1.0
2023-04-18 14:00:00,1.1978,0.9359,2.2295,0.8587
2023-04-18 15:00:00,0.8882,0.9048,1.6833,0.9698
2023-04-18 16:00:00,1.599,0.9704,1.5166,0.9702
2023-04-18 17:00:00,1.437,0.902,1.7977,0.958
2023-04-18 18:00:00,0.8767,0.9726,0.9853,0.9897
2023-04-18 19:00:00,1.2155,0.9297,1.5168,0.9626
2023-04-18 20:00:00,1.8138,0.9246,1.8831,0.9048
2023-04-18 21:00:00,1.3287,0.9576,1.1598,0.8633
2023-04-18 22:00:00,1.6846,0.9454,1.78,0.9727
2023-04-18 23:00:00,1.2487,0.9825,1.6201,0.9464
2023-04-19 00:00:00,1.5972,0.9152,1.5798,0.9746
2023-04-19 01:00:00,1.3969,0.9522,1.6151,0.9545
2023-04-19 02:00:00,1.8444,0.9369,1.7187,0.9195
2023-04-19 03:00:00,1.4747,0.8461,1.9108,0.9286
2023-04-19 04:00:00,0.7843,1.0,1.6396,0.9081
2023-04-19 05:00:00,1.4947,0.9454,1.6787,0.9274
2023-04-19 06:00:00,1.6267,0.8626,1.3809,0.8911
2023-04-19 07:00:00,1.0621,1.0,1.1791,1.0
2023-04-19 08:00:00,1.3563,0.968,1.1767,0.9295
2023-04-19 09:00:00,1.3306,0.9485,1.2627,0.9308
2023-04-19 10:00:00,1.7625,0.9726,0.6827,0.9133
2023-04-19 11:00:00,1.7968,0.8411,1.6627,0.9986
2023-04-19 12:00:00,1.094,0.9712,1.2433,0.9328
2023-04-19 13:00:00,1.1981,0.8839,1.6768,0.9909
2023-04-19 14:00:00,1.4357,1.0,1.3985,1.0
2023-04-19 15:00:00,1.0372,0.9847,1.7833,1.0
2023-04-19 16:00:00,0.9481,1.0,1.5181,0.9281
2023-04-19 17:00:00,1.6119,0.8851,1.6892,0.9599
2023-04-19 18:00:00,1.1274,1.0,1.7482,0.9772
2023-04-19 19:00:00,1.3411,1.0,1.9877,1.0
2023-04-19 20:00:00,1.4021,0.9314,1.9421,0.9294
2023-04-19 21:00:00,1.3353,0.9815,2.0355,0.8515
2023-04-19 22:00:00,1.1273,0.9756,1.3623,0.9689
2023-04-19 23:00:00,1.5214,0.9414,1.6847,0.9254
2023-04-20 00:00:00,1.2688,0.872,1.4893,0.9422
2023-04-20 01:00:00,1.6392,0.9808,1.1436,1.0
2023-04-20 02:00:00,1.4657,0.9475,1.3086,0.9438
2023-04-20 03:00:00,1.181,0.9786,1.4414,0.9709
2023-04-20 04:00:00,1.395,0.8947,1.7031,0.9401
2023-04-20 05:00:00,1.8109,0.9198,0.8288,0.9886
2023-04-20 06:00:00,1.3559,0.8468,1.7551,0.9478
2023-04-20 07:00:00,1.5345,1.0,1.3569,0.9811
2023-04-20 08:00:00,1.8705,1.0,1.2444,0.8832
2023-04-20 09:00:00,1.063,1.0,1.6527,1.0
2023-04-20 10:00:00,1.4755,1.0,1.8843,0.9223
2023-04-20 11:00:00,1.9287,0.9889,1.6409,0.9283
2023-04-20 12:00:00,1.3526,0.9673,1.5087,0.9804
2023-04-20 13:00:00,1.0696,0.9765,1.1569,0.9971
2023-04-20 14:00:00,1.361,1.0,1.688,0.9022
2023-04-20 15:00:00,1.097,0.9869,2.0788,0.9967
2023-04-20 16:00:00,1.1227,0.9453,1.6168,0.9295
2023-04-20 17:00:00,1.2709,1.0,1.3362,0.9878
2023-04-20 18:00:00,1.5665,0.9434,1.5403,0.8612
2023-04-20 19:00:00,1.5485,0.9114,1.5442,0.9804
2023-04-20 20:00:00,1.0175,0.9928,1.5351,1.0
2023-04-20 21:00:00,0.8088,0.9512,1.05,0.9313
2023-04-20 22:00:00,1.528,0.9547,1.9038,1.0
2023-04-20 23:00:00,1.0003,0.8869,1.6806,0.9515
2023-04-21 00:00:00,1.5792,0.9346,1.5843,0.9903
2023-04-21 01:00:00,1.1298,0.9301,1.2732,1.0
2023-04-21 02:00:00,0.9705,0.9617,1.57,0.9271
2023-04-21 03:00:00,1.404,0.8878,1.8813,0.9749
2023-04-21 04:00:00,2.0134,0.8686,1.1867,0.8897
2023-04-21 05:00:00,1.428,0.9371,1.7242,0.9443
2023-04-21 06:00:00,1.1429,0.9752,1.8678,0.9297
2023-04-21 07:00:00,1.3643,0.9666,1.7331,0.9441
2023-04-21 08:00:00,1.4451,0.9473,1.7244,0.9945
2023-04-21 09:00:00,1.9046,0.9821,1.6054,0.9213
2023-04-21 10:00:00,0.8953,0.9292,1.2735,0.8462
2023-04-21 11:00:00,1.4328,0.9745,1.5032,1.0
2023-04-21 12:00:00,0.8784,0.8585,1.2707,0.9319
2023-04-21 13:00:00,1.5399,0.9849,1.9288,1.0
2023-04-21 14:00:00,1.4583,0.8742,1.4204,0.9571
2023-04-21 15:00:00,1.0837,0.9184,1.3925,0.9249
2023-04-21 16:00:00,1.5892,0.9027,1.1004,0.9431
2023-04-21 17:00:00,1.6398,0.8646,1.4375,0.9246
2023-04-21 18:00:00,1.4767,0.9847,1.7822,0.9507
2023-04-21 19:00:00,1.6362,0.9112,1.756,0.918
2023-04-21 20:00:00,1.4306,1.0,1.5448,0.9482
2023-04-21 21:00:00,1.4811,0.9789,1.0576,0.9452
2023-04-21 22:00:00,1.0416,0.7951,1.1838,0.943
2023-04-21 23:00:00,0.9152,0.9723,1.7812,0.9386
2023-04-22 00:00:00,1.7419,0.952,1.462,0.9432
2023-04-22 01:00:00,1.8187,0.9039,1.6909,1.0
2023-04-22 02:00:00,1.6099,0.9925,1.0658,0.9539
2023-04-22 03:00:00,1.485,0.841,1.4261,0.9295
2023-04-22 04:00:00,1.5269,0.9177,1.6825,0.9144
2023-04-22 05:00:00,1.1545,0.9122,1.2349,0.9672
2023-04-22 06:00:00,1.3681,0.9604,1.7183,0.9279
2023-04-22 07:00:00,1.448,0.9311,1.1168,0.8569
2023-04-22 08:00:00,1.5363,0.9217,1.5871,0.9878
2023-04-22 09:00:00,1.9335,0.954,1.4279,0.9678
2023-04-22 10:00:00,1.1995,0.9022,1.2112,1.0
2023-04-22 11:00:00,1.4696,0.9874,1.3081,0.9053
2023-04-22 12:00:00,0.9969,1.0,2.0513,0.9147
2023-04-22 13:00:00,1.676,0.872,1.4904,0.9129
2023-04-22 14:00:00,1.4784,0.9746,1.5567,0.9744
2023-04-22 15:00:00,1.4803,0.9748,1.3725,1.0
2023-04-22 16:00:00,1.5307,0.9851,1.6896,0.9148
2023-04-22 17:00:00,1.8154,0.9449,1.2068,0.8811
2023-04-22 18:00:00,1.6411,0.9238,1.4301,0.9859
2023-04-22 19:00:00,1.4009,0.9448,1.5865,0.9625
2023-04-22 20:00:00,1.4657,0.8952,1.714,0.9159
2023-04-22 21:00:00,1.736,0.9243,1.2188,1.0
2023-04-22 22:00:00,1.7343,0.9547,1.798,0.9512
2023-04-22 23:00:00,1.4385,0.9219,2.0113,0.9868
2023-04-23 00:00:00,0.9408,0.932,1.701,0.8154
2023-04-23 01:00:00,1.0665,1.0,1.107,0.8986
2023-04-23 02:00:00,2.0117,0.928,0.972,0.8879
2023-04-23 03:00:00,1.8858,0.9785,1.9149,0.9417
2023-04-23 04:00:00,1.1318,0.9972,1.5566,0.8991
2023-04-23 05:00:00,1.5196,0.9657,1.4774,0.9884
2023-04-23 06:00:00,1.3499,0.9582,1.4945,1.0
2023-04-23 07:00:00,1.2283,0.9202,1.4889,0.9265
2023-04-23 08:00:00,1.1232,0.9238,1.9932,0.8896
2023-04-23 09:00:00,1.3225,1.0,1.3523,0.9539
2023-04-23 10:00:00,1.308,0.9509,1.8819,0.9193
2023-04-23 11:00:00,1.5949,0.8608,1.3464,0.9822
2023-04-23 12:00:00,1.4104,1.0,1.1599,0.8818
2023-04-23 13:00:00,1.6916,1.0,1.7978,0.97
2023-04-23 14:00:00,1.0614,0.905,1.4476,1.0
2023-04-23 15:00:00,1.6795,0.9594,1.7636,0.8973
2023-04-23 16:00:00,1.8528,0.9199,1.5032,0.9601
2023-04-23 17:00:00,1.4005,0.9766,1.6384,0.8785
2023-04-23 18:00:00,2.1169,0.938,1.5939,0.9447
2023-04-23 19:00:00,1.4594,0.8775,1.7995,0.939
2023-04-23 20:00:00,1.4547,1.0,0.9896,0.928
2023-04-23 21:00:00,1.4837,0.9313,0.66,0.9591
2023-04-23 22:00:00,1.4488,0.9935,1.6632,0.9432
2023-04-23 23:00:00,1.4868,0.8829,1.2184,1.0
2023-04-24 00:00:00,2.2292,0.9158,1.514,0.9974
2023-04-24 01:00:00,1.1993,0.9645,1.0908,0.9549
2023-04-24 02:00:00,1.4939,1.0,1.2813,0.9133
2023-04-24 03:00:00,1.3007,0.9894,1.661,0.9795
2023-04-24 04:00:00,1.8225,0.9229,1.2087,0.9705
2023-04-24 05:00:00,1.5647,0.9649,2.3446,0.9187
2023-04-24 06:00:00,1.5911,0.9544,1.4027,0.9375
2023-04-24 07:00:00,1.5716,0.9425,1.5567,0.998
2023-04-24 08:00:00,1.3129,1.0,1.8504,0.7933
2023-04-24 09:00:00,2.0167,0.9355,1.7401,0.9871
2023-04-24 10:00:00,1.2548,0.8763,1.2345,1.0
2023-04-24 11:00:00,1.0664,0.8703,1.1906,0.9939
2023-04-24 12:00:00,1.6928,0.9905,1.9137,0.9816
2023-04-24 13:00:00,1.5584,1.0,1.5288,1.0
2023-04-24 14:00:00,1.8319,1.0,0.856,0.9293
2023-04-24 15:00:00,1.3845,0.9588,1.2605,0.9042
2023-04-24 16:00:00,1.7497,1.0,1.1288,0.9991
2023-04-24 17:00:00,1.2456,0.8702,0.8411,0.9774
2023-04-24 18:00:00,1.53,0.8544,1.7805,0.9394
2023-04-24 19:00:00,1.0074,0.8785,2.0774,0.9129
2023-04-24 20:00:00,1.532,0.9588,1.3907,1.0
2023-04-24 21:00:00,2.0723,0.9683,1.6215,0.9334
2023-04-24 22:00:00,1.5675,1.0,1.5519,1.0
2023-04-24 23:00:00,1.6968,0.9369,1.3419,0.9191
2023-04-25 00:00:00,2.0171,0.9639,1.4779,0.9244
2023-04-25 01:00:00,1.8166,0.9036,1.6769,0.947
2023-04-25 02:00:00,1.3821,0.8774,1.407,0.96
2023-04-25 03:00:00,1.5846,1.0,2.1139,0.9828
2023-04-25 04:00:00,1.5064,0.8469,1.6587,0.944
2023-04-25 05:00:00,1.9346,0.8888,1.2323,0.9237
2023-04-25 06:00:00,1.73,0.9112,1.4309,0.9268
2023-04-25 07:00:00,1.7014,0.8665,1.3587,0.8316
2023-04-25 08:00:00,1.387,0.9508,1.3246,0.9046
2023-04-25 09:00:00,1.3521,0.9323,2.1253,0.9618
2023-04-25 10:00:00,2.1385,0.9681,1.7817,0.9783
2023-04-25 11:00:00,1.0913,0.9278,1.919,0.9309
2023-04-25 12:00:00,1.4084,0.9581,2.0305,0.9687
2023-04-25 13:00:00,1.5707,1.0,1.2306,1.0
2023-04-25 14:00:00,1.7211,0.9226,1.2952,0.9276
2023-04-25 15:00:00,1.6922,0.9003,1.5577,0.9878
2023-04-25 16:00:00,1.5148,1.0,1.6335,1.0
2023-04-25 17:00:00,1.3696,0.9496,1.263,0.95
2023-04-25 18:00:00,1.6012,1.0,1.3819,0.9626
2023-04-25 19:00:00,1.6891,0.8938,1.789,0.9643
2023-04-25 20:00:00,1.5588,0.9072,1.2355,0.9919
2023-04-25 21:00:00,1.5881,0.9932,1.4615,0.9891
2023-04-25 22:00:00,1.4223,0.9785,1.4345,0.9952
2023-04-25 23:00:00,1.6346,1.0,1.6011,0.9784
2023-04-26 00:00:00,1.6388,0.9795,1.109,0.9168
2023-04-26 01:00:00,1.5361,0.9515,1.0775,0.925
2023-04-26 02:00:00,1.3485,0.9302,1.241,0.9988
2023-04-26 03:00:00,1.7243,0.9684,1.3002,1.0
2023-04-26 04:00:00,0.9621,1.0,1.7657,0.9614
2023-04-26 05:00:00,1.9753,0.9206,1.9824,0.961
2023-04-26 06:00:00,1.1648,0.8417,1.4954,0.942
2023-04-26 07:00:00,1.6432,0.8539,1.4803,0.9859
2023-04-26 08:00:00,1.4762,0.9108,1.2534,0.9749
2023-04-26 09:00:00,1.2239,0.9264,1.6471,0.8791
2023-04-26 10:00:00,1.3115,0.9126,1.3908,1.0
2023-04-26 11:00:00,1.2851,0.9581,1.5488,0.9736
2023-04-26 12:00:00,2.1386,0.9291,0.8396,0.9596
2023-04-26 13:00:00,1.5307,0.9311,1.5272,0.9359
2023-04-26 14:00:00,2.032,0.9378,1.3025,0.9275
2023-04-26 15:00:00,1.5206,0.9394,1.2677,0.8786
2023-04-26 16:00:00,1.0414,0.9455,0.9948,1.0
2023-04-26 17:00:00,1.2061,0.9723,1.5416,0.967
2023-04-26 18:00:00,1.5686,0.9854,1.3602,1.0
2023-04-26 19:00:00,1.3693,0.9736,1.823,1.0
2023-04-26 20:00:00,1.3119,1.0,1.9897,0.9654
2023-04-26 21:00:00,1.6904,0.9062,1.3255,0.9691
2023-04-26 22:00:00,1.1699,0.9379,0.9935,0.9064
2023-04-26 23:00:00,1.3458,0.955,1.8078,0.861
2023-04-27 00:00:00,1.1942,1.0,1.4196,0.9732
2023-04-27 01:00:00,1.3516,0.9287,1.7525,0.9502
2023-04-27 02:00:00,1.6767,0.96,1.2231,0.946
2023-04-27 03:00:00,1.259,0.9,1.6778,0.9656
2023-04-27 04:00:00,1.9618,0.9477,1.5403,0.8997
2023-04-27 05:00:00,1.3448,0.9857,1.6332,0.8707
2023-04-27 06:00:00,1.3522,1.0,1.191,0.9998
2023-04-27 07:00:00,1.5065,0.9383,1.2663,0.8828
2023-04-27 08:00:00,1.206,0.9208,1.7804,0.9284
2023-04-27 09:00:00,1.3713,0.9128,1.6377,0.8757
2023-04-27 10:00:00,1.2542,0.9337,0.969,0.9327
2023-04-27 11:00:00,1.2202,1.0,1.5468,0.9752
2023-04-27 12:00:00,1.9465,0.9712,1.7062,0.9462
2023-04-27 13:00:00,1.7481,0.9687,1.9619,0.9688
2023-04-27 14:00:00,1.3434,0.9553,1.5784,0.9536
2023-04-27 15:00:00,1.2866,0.9485,1.5316,0.9187
2023-04-27 16:00:00,1.7798,0.8978,1.516,0.9799
2023-04-27 17:00:00,1.2412,0.9969,1.1143,0.9672
2023-04-27 18:00:00,1.4018,1.0,1.4692,1.0
2023-04-27 19:00:00,1.3922,0.8809,1.4631,0.9858
2023-04-27 20:00:00,1.8505,0.9137,1.2644,0.9405
2023-04-27 21:00:00,1.462,0.9665,1.1766,0.9557
2023-04-27 22:00:00,1.3346,1.0,1.8365,0.9048
2023-04-27 23:00:00,1.1073,0.9868,1.1311,0.947
2023-04-28 00:00:00,1.7807,0.9444,1.0618,1.0
2023-04-28 01:00:00,1.9265,1.0,0.8288,0.984
2023-04-28 02:00:00,1.8115,0.914,0.8097,0.9559
2023-04-28 03:00:00,1.5367,0.8933,1.4572,0.9534
2023-04-28 04:00:00,1.2863,0.9285,1.3449,0.9141
2023-04-28 05:00:00,1.8473,0.8837,1.5569,0.9113
2023-04-28 06:00:00,2.0097,0.9628,1.251,0.9564
2023-04-28 07:00:00,2.0582,0.9639,1.6704,0.9916
2023-04-28 08:00:00,1.4216,0.966,1.3121,1.0
2023-04-28 09:00:00,1.9811,1.0,1.5134,0.9021
2023-04-28 10:00:00,1.0528,0.9763,1.3293,0.982
2023-04-28 11:00:00,1.4852,0.894,1.4146,0.8477
2023-04-28 12:00:00,1.5041,0.9066,1.6759,1.0
2023-04-28 13:00:00,1.3797,0.9758,1.2346,0.8533
2023-04-28 14:00:00,1.7229,1.0,1.6346,0.952
2023-04-28 15:00:00,1.3068,0.952,1.3534,0.974
2023-04-28 16:00:00,1.6379,0.8533,1.4974,0.9191
2023-04-28 17:00:00,1.8911,0.9594,1.5315,1.0
2023-04-28 18:00:00,1.1418,0.9388,1.7355,1.0
2023-04-28 19:00:00,1.5745,0.9349,1.7827,0.9866
2023-04-28 20:00:00,1.6086,0.8921,1.3698,0.9507
2023-04-28 21:00:00,1.5247,0.895,1.1916,0.9749
2023-04-28 22:00:00,1.4507,0.9373,1.0388,0.9207
2023-04-28 23:00:00,1.3594,0.9746,1.8663,0.9745
2023-04-29 00:00:00,1.2175,0.9346,1.4671,0.9358
2023-04-29 01:00:00,1.4764,0.9833,1.3556,0.9565
2023-04-29 02:00:00,1.4919,1.0,1.5783,0.9217
2023-04-29 03:00:00,1.7371,0.9341,1.24,1.0
2023-04-29 04:00:00,1.3227,0.9824,1.8339,0.9565
2023-04-29 05:00:00,1.3762,0.9456,1.7113,0.9757
2023-04-29 06:00:00,1.7518,0.8929,1.5989,0.9193
2023-04-29 07:00:00,1.56,0.8759,1.8246,0.9321
2023-04-29 08:00:00,1.7506,0.9873,1.4086,0.9162
2023-04-29 09:00:00,1.7249,0.9026,1.3549,0.9615
2023-04-29 10:00:00,1.4254,0.9804,1.2312,0.9589
2023-04-29 11:00:00,1.6434,0.9613,1.7909,0.8982
2023-04-29 12:00:00,1.5915,0.9777,1.3019,0.9536
2023-04-29 13:00:00,1.4532,0.962,1.2113,0.9534
2023-04-29 14:00:00,1.8479,0.9297,1.5993,0.9485
2023-04-29 15:00:00,1.4316,0.9351,1.5278,0.9731
2023-04-29 16:00:00,1.2925,1.0,0.9431,1.0
2023-04-29 17:00:00,1.3673,1.0,1.831,0.8533
2023-04-29 18:00:00,1.3913,0.9397,2.1028,0.9191
2023-04-29 19:00:00,1.1892,0.9338,1.4773,0.9066
2023-04-29 20:00:00,1.5258,0.99,1.2608,0.8154
2023-04-29 21:00:00,1.7849,0.9592,1.6957,0.9729
2023-04-29 22:00:00,1.2007,0.9448,1.6032,0.8936
2023-04-29 23:00:00,1.5798,0.98,1.4093,0.9846
2023-04-30 00:00:00,1.9554,0.9944,1.3072,0.9584
2023-04-30 01:00:00,0.771,0.8866,1.4944,0.9806
2023-04-30 02:00:00,1.7311,0.9171,2.1306,0.9138
2023-04-30 03:00:00,1.5482,0.944,1.2237,0.8848
2023-04-30 04:00:00,1.6528,0.9889,1.5093,1.0
2023-04-30 05:00:00,1.5131,0.8502,1.1815,0.9324
2023-04-30 06:00:00,1.7587,0.8935,1.4583,0.9758
2023-04-30 07:00:00,1.4828,0.909,1.9929,0.8759
2023-04-30 08:00:00,1.7234,0.8956,1.8967,0.8858
2023-04-30 09:00:00,1.164,1.0,1.4854,0.9254
2023-04-30 10:00:00,1.519,1.0,1.6541,1.0
2023-04-30 11:00:00,2.3178,0.899,1.5157,0.9247
2023-04-30 12:00:00,1.1123,0.9899,1.4941,1.0
2023-04-30 13:00:00,1.5795,0.9328,1.4808,1.0
2023-04-30 14:00:00,1.4941,0.895,1.1945,0.9451
2023-04-30 15:00:00,1.1913,0.9355,2.0138,0.9169
2023-04-30 16:00:00,1.5856,1.0,1.5663,0.8779
2023-04-30 17:00:00,1.6558,0.8409,1.8369,0.9811
2023-04-30 18:00:00,1.1244,0.9426,1.5639,0.9279
2023-04-30 19:00:00,1.6147,0.9006,1.2937,0.9472
2023-04-30 20:00:00,1.5972,0.9256,0.7652,1.0
2023-04-30 21:00:00,1.3467,0.973,1.4259,0.954
2023-04-30 22:00:00,2.0365,0.9008,1.3187,0.8764
2023-04-30 23:00:00,1.4675,1.0,1.4647,0.8772
2023-05-01 00:00:00,1.7818,0.9291,1.5202,0.9026
2023-05-01 01:00:00,1.7894,0.9999,0.9621,1.0
2023-05-01 02:00:00,1.3747,1.0,1.8286,0.9741
2023-05-01 03:00:00,1.2493,0.9668,1.6219,0.9015
2023-05-01 04:00:00,2.0597,0.9577,1.9774,0.9995
2023-05-01 05:00:00,1.6008,0.9436,1.2485,0.9241
2023-05-01 06:00:00,2.0648,0.9582,1.1382,0.9202
2023-05-01 07:00:00,1.5828,0.9242,1.9334,1.0
2023-05-01 08:00:00,1.7044,0.9543,1.2049,0.9887
2023-05-01 09:00:00,1.0669,0.8501,1.2524,0.9619
2023-05-01 10:00:00,1.2326,0.9293,1.6999,0.9381
2023-05-01 11:00:00,1.6385,0.9267,1.7445,1.0
2023-05-01 12:00:00,2.0806,1.0,1.7058,0.9025
